Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-06-25T19:00:00,4724,82,3346,1295,1537,3186
2019-06-25T20:00:00,2919,114,2071,734,591,2327
2019-06-25T21:00:00,2210,56,1634,519,286,1923
2019-06-25T22:00:00,1695,24,1292,378,261,1434
2019-06-25T23:00:00,997,<20,735,244,125,872
2019-06-26T00:00:00,886,<20,634,244,108,777
2019-06-26T01:00:00,346,<20,246,92,40,305
2019-06-26T02:00:00,170,<20,110,54,<20,153
2019-06-26T03:00:00,175,<20,86,87,21,154
2019-06-26T04:00:00,326,<20,187,131,85,241
2019-06-26T05:00:00,1459,51,938,470,463,996
2019-06-26T06:00:00,3671,124,2407,1139,1321,2350
2019-06-26T07:00:00,5716,175,3640,1900,2070,3645
2019-06-26T08:00:00,5645,152,3680,1812,1391,4253
2019-06-26T09:00:00,5297,157,3491,1648,995,4302
2019-06-26T10:00:00,5631,120,3846,1663,954,4676
2019-06-26T11:00:00,5740,145,3987,1607,1216,4524
2019-06-26T12:00:00,5737,102,4201,1433,1671,4066
2019-06-26T13:00:00,6248,178,4206,1863,1441,4806
2019-06-26T14:00:00,6118,148,4104,1865,1326,4791
2019-06-26T15:00:00,6813,181,4501,2130,1801,5011
2019-06-26T16:00:00,8485,191,5639,2654,3167,5318
2019-06-26T17:00:00,9374,187,6359,2827,4556,4817
2019-06-26T18:00:00,8031,221,5510,2299,3767,4263
2019-06-26T19:00:00,5206,128,3671,1406,1621,3585
2019-06-26T20:00:00,3159,77,2298,783,614,2544
2019-06-26T21:00:00,2333,54,1717,562,342,1990
2019-06-26T22:00:00,2007,24,1525,457,271,1736
2019-06-26T23:00:00,1063,21,798,243,127,936
2019-06-27T00:00:00,1035,<20,691,332,101,934
2019-06-27T01:00:00,276,<20,184,91,39,237
2019-06-27T02:00:00,158,<20,92,63,<20,139
2019-06-27T03:00:00,264,<20,146,114,26,238
2019-06-27T04:00:00,378,<20,197,172,88,290
2019-06-27T05:00:00,1429,47,909,473,446,983
2019-06-27T06:00:00,3631,98,2403,1129,1289,2342
2019-06-27T07:00:00,5499,169,3517,1812,2031,3468
2019-06-27T08:00:00,5402,105,3575,1721,1470,3932
2019-06-27T09:00:00,5327,132,3588,1606,967,4360
2019-06-27T10:00:00,5408,139,3731,1537,904,4504
2019-06-27T11:00:00,5605,129,3957,1517,1157,4448
2019-06-27T12:00:00,5714,128,4037,1547,1581,4132
2019-06-27T13:00:00,5972,93,4162,1716,1446,4525
2019-06-27T14:00:00,6041,103,3951,1985,1366,4674
2019-06-27T15:00:00,7097,253,4541,2302,1797,5300
2019-06-27T16:00:00,7968,192,5335,2440,2814,5153
2019-06-27T17:00:00,9323,227,6253,2841,4297,5025
2019-06-27T18:00:00,8173,241,5551,2380,3484,4688
2019-06-27T19:00:00,5616,86,4109,1420,1561,4054
2019-06-27T20:00:00,3557,145,2543,868,661,2896
2019-06-27T21:00:00,2674,70,1892,710,464,2209
2019-06-27T22:00:00,2196,57,1584,553,323,1872
2019-06-27T23:00:00,1183,<20,926,241,148,1035
2019-06-28T00:00:00,1311,30,930,350,164,1147
2019-06-28T01:00:00,485,<20,353,124,58,426
2019-06-28T02:00:00,301,<20,191,105,21,280
2019-06-28T03:00:00,297,<20,137,153,35,261
2019-06-28T04:00:00,486,<20,286,189,121,365
2019-06-28T05:00:00,1513,38,959,515,492,1020
2019-06-28T06:00:00,3582,131,2354,1097,1241,2341
2019-06-28T07:00:00,5262,130,3322,1809,1818,3443
2019-06-28T08:00:00,5338,144,3465,1729,1320,4017
2019-06-28T09:00:00,5292,124,3583,1584,899,4393
2019-06-28T10:00:00,6073,135,4165,1772,1047,5025
2019-06-28T11:00:00,5938,131,4083,1723,1213,4724
2019-06-28T12:00:00,5889,186,4105,1597,1580,4308
2019-06-28T13:00:00,6511,161,4469,1880,1455,5056
2019-06-28T14:00:00,6911,181,4562,2167,1625,5285
2019-06-28T15:00:00,7357,135,4880,2342,1908,5449
2019-06-28T16:00:00,8265,185,5513,2566,3057,5208
2019-06-28T17:00:00,8683,238,5998,2446,3838,4845
2019-06-28T18:00:00,7521,155,5385,1980,2908,4613
2019-06-28T19:00:00,5023,86,3611,1326,1220,3803
2019-06-28T20:00:00,3355,69,2455,830,525,2829
2019-06-28T21:00:00,2493,77,1833,582,311,2182
2019-06-28T22:00:00,2139,24,1632,482,245,1893
2019-06-28T23:00:00,1295,21,1016,256,148,1146
2019-06-29T00:00:00,2870,39,1964,866,240,2630
2019-06-29T01:00:00,1063,<20,761,280,102,960
2019-06-29T02:00:00,652,<20,442,190,57,594
2019-06-29T03:00:00,552,<20,317,224,37,514
2019-06-29T04:00:00,580,<20,274,297,37,543
2019-06-29T05:00:00,732,29,326,376,57,674
2019-06-29T06:00:00,1371,38,707,624,147,1223
2019-06-29T07:00:00,2447,52,1450,944,198,2249
2019-06-29T08:00:00,3896,102,2475,1317,290,3605
2019-06-29T09:00:00,4690,105,2897,1686,308,4381
2019-06-29T10:00:00,5210,82,3406,1721,363,4846
2019-06-29T11:00:00,4797,90,3259,1448,395,4402
2019-06-29T12:00:00,3959,96,2780,1082,361,3597
2019-06-29T13:00:00,3770,90,2648,1031,329,3441
2019-06-29T14:00:00,3777,95,2691,990,322,3454
2019-06-29T15:00:00,3786,108,2714,962,325,3460
2019-06-29T16:00:00,3537,85,2549,901,331,3206
2019-06-29T17:00:00,3717,93,2697,927,366,3351
2019-06-29T18:00:00,4228,82,3129,1016,419,3809
2019-06-29T19:00:00,3732,77,2794,860,238,3494
2019-06-29T20:00:00,2612,52,1981,578,204,2407
2019-06-29T21:00:00,2100,77,1539,483,143,1957
2019-06-29T22:00:00,2202,31,1715,455,188,2014
2019-06-29T23:00:00,1371,<20,1062,294,116,1255
2019-06-30T00:00:00,2458,39,1803,615,185,2273
2019-06-30T01:00:00,980,23,712,243,83,896
2019-06-30T02:00:00,783,<20,504,260,64,719
2019-06-30T03:00:00,622,<20,363,247,60,561
2019-06-30T04:00:00,621,<20,327,279,43,578
2019-06-30T05:00:00,549,<20,281,248,57,492
2019-06-30T06:00:00,823,<20,413,392,75,748
2019-06-30T07:00:00,1706,34,965,705,133,1572
2019-06-30T08:00:00,2947,56,1827,1063,192,2755
2019-06-30T09:00:00,4259,122,2744,1392,237,4022
2019-06-30T10:00:00,4737,94,3110,1532,297,4439
2019-06-30T11:00:00,4712,136,3114,1461,298,4413
2019-06-30T12:00:00,3619,99,2474,1046,265,3353
2019-06-30T13:00:00,3228,87,2175,965,233,2994
2019-06-30T14:00:00,3534,149,2386,999,287,3247
2019-06-30T15:00:00,3421,154,2287,979,235,3186
2019-06-30T16:00:00,3144,149,2063,930,196,2947
2019-06-30T17:00:00,3515,220,2331,963,270,3244
2019-06-30T18:00:00,3883,201,2659,1022,309,3573
2019-06-30T19:00:00,3347,140,2339,867,262,3084
2019-06-30T20:00:00,2523,92,1748,682,219,2304
2019-06-30T21:00:00,1984,63,1437,482,203,1780
2019-06-30T22:00:00,1538,23,1125,389,145,1393
2019-06-30T23:00:00,693,<20,522,160,87,605
2019-07-01T00:00:00,943,<20,633,292,78,864
2019-07-01T01:00:00,264,<20,162,100,23,240
2019-07-01T02:00:00,189,<20,114,70,22,166
2019-07-01T03:00:00,257,<20,101,156,33,224
2019-07-01T04:00:00,496,<20,259,234,128,368
2019-07-01T05:00:00,1438,51,865,521,459,978
2019-07-01T06:00:00,3683,151,2491,1040,1344,2338
2019-07-01T07:00:00,5367,174,3392,1800,2147,3220
2019-07-01T08:00:00,4749,108,3125,1515,1372,3376
2019-07-01T09:00:00,4676,109,3131,1435,926,3749
2019-07-01T10:00:00,4851,86,3325,1439,844,4007
2019-07-01T11:00:00,5197,103,3797,1297,1120,4077
2019-07-01T12:00:00,5465,106,3885,1472,1561,3903
2019-07-01T13:00:00,6023,138,4220,1664,1428,4594
2019-07-01T14:00:00,5632,142,3854,1636,1320,4312
2019-07-01T15:00:00,6413,133,4285,1993,1684,4729
2019-07-01T16:00:00,7754,135,5272,2347,2816,4938
2019-07-01T17:00:00,9093,206,6236,2650,4758,4334
2019-07-01T18:00:00,7783,187,5332,2263,3883,3900
2019-07-01T19:00:00,4029,80,2860,1087,1539,2490
2019-07-01T20:00:00,2385,113,1682,588,480,1904
2019-07-01T21:00:00,1760,42,1308,409,269,1490
2019-07-01T22:00:00,1395,<20,1066,310,249,1145
2019-07-01T23:00:00,689,<20,528,149,80,609
2019-07-02T00:00:00,669,<20,452,202,57,612
2019-07-02T01:00:00,206,<20,143,58,24,181
2019-07-02T02:00:00,148,<20,69,72,<20,129
2019-07-02T03:00:00,183,<20,70,109,23,160
2019-07-02T04:00:00,385,<20,222,152,98,287
2019-07-02T05:00:00,1346,65,882,398,423,922
2019-07-02T06:00:00,3648,132,2469,1047,1375,2272
2019-07-02T07:00:00,5509,129,3618,1762,2105,3404
2019-07-02T08:00:00,5173,126,3455,1591,1461,3712
2019-07-02T09:00:00,5081,100,3466,1514,956,4124
2019-07-02T10:00:00,5301,103,3673,1524,872,4429
2019-07-02T11:00:00,5587,97,4071,1417,1207,4380
2019-07-02T12:00:00,5298,121,3757,1419,1620,3678
2019-07-02T13:00:00,5942,129,4145,1667,1429,4513
2019-07-02T14:00:00,5947,115,4017,1814,1382,4564
2019-07-02T15:00:00,6757,167,4522,2067,1773,4983
2019-07-02T16:00:00,8492,188,5784,2519,3010,5481
2019-07-02T17:00:00,9893,278,6765,2850,4870,5023
2019-07-02T18:00:00,8470,154,5842,2473,4123,4346
2019-07-02T19:00:00,4764,115,3260,1388,1646,3118
2019-07-02T20:00:00,2664,60,1915,688,628,2035
2019-07-02T21:00:00,1954,46,1410,497,303,1651
2019-07-02T22:00:00,1793,37,1339,416,260,1532
2019-07-02T23:00:00,839,<20,612,225,108,731
2019-07-03T00:00:00,938,29,662,247,99,839
2019-07-03T01:00:00,358,<20,252,103,41,317
2019-07-03T02:00:00,125,<20,85,39,<20,108
2019-07-03T03:00:00,154,<20,78,75,<20,140
2019-07-03T04:00:00,361,<20,193,159,59,301
2019-07-03T05:00:00,1365,33,886,446,420,945
2019-07-03T06:00:00,3675,125,2402,1147,1355,2320
2019-07-03T07:00:00,5507,151,3516,1839,2000,3507
2019-07-03T08:00:00,5416,102,3520,1793,1478,3938
2019-07-03T09:00:00,5370,125,3647,1597,1032,4337
2019-07-03T10:00:00,5440,112,3753,1574,963,4476
2019-07-03T11:00:00,5676,89,3982,1604,1212,4463
2019-07-03T12:00:00,5732,136,4118,1476,1762,3970
2019-07-03T13:00:00,6034,138,4174,1720,1417,4616
2019-07-03T14:00:00,6330,158,4186,1985,1389,4940
2019-07-03T15:00:00,6580,99,4393,2087,1763,4817
2019-07-03T16:00:00,8508,216,5751,2540,3009,5498
2019-07-03T17:00:00,9411,221,6503,2686,4515,4895
2019-07-03T18:00:00,8147,178,5623,2344,3910,4236
2019-07-03T19:00:00,4621,105,3216,1298,1504,3116
2019-07-03T20:00:00,2731,80,1971,679,571,2159
2019-07-03T21:00:00,2193,59,1637,495,324,1869
2019-07-03T22:00:00,1986,24,1558,403,302,1684
2019-07-03T23:00:00,955,<20,776,162,110,845
2019-07-04T00:00:00,1262,24,931,306,116,1146
2019-07-04T01:00:00,323,<20,220,99,50,272
2019-07-04T02:00:00,154,<20,97,57,<20,141
2019-07-04T03:00:00,192,<20,76,112,26,166
2019-07-04T04:00:00,358,<20,211,135,46,312
2019-07-04T05:00:00,1243,53,836,353,386,857
2019-07-04T06:00:00,3739,114,2492,1132,1336,2402
2019-07-04T07:00:00,5511,122,3502,1886,1961,3550
2019-07-04T08:00:00,5371,137,3511,1722,1478,3892
2019-07-04T09:00:00,5198,132,3471,1594,1046,4151
2019-07-04T10:00:00,5096,79,3534,1482,902,4194
2019-07-04T11:00:00,5773,100,4027,1644,1219,4553
2019-07-04T12:00:00,5724,120,4093,1509,1729,3994
2019-07-04T13:00:00,5971,127,4088,1755,1446,4524
2019-07-04T14:00:00,6237,177,4202,1856,1363,4873
2019-07-04T15:00:00,6760,148,4512,2099,1620,5139
2019-07-04T16:00:00,8468,209,5724,2534,2995,5472
2019-07-04T17:00:00,9565,216,6612,2736,4486,5079
2019-07-04T18:00:00,8274,183,5728,2362,3634,4639
2019-07-04T19:00:00,5049,103,3514,1432,1558,3490
2019-07-04T20:00:00,3205,84,2315,805,638,2567
2019-07-04T21:00:00,2883,67,2077,738,422,2460
2019-07-04T22:00:00,2211,33,1572,606,300,1911
2019-07-04T23:00:00,1231,<20,912,303,146,1085
2019-07-05T00:00:00,2275,36,1567,671,265,2009
2019-07-05T01:00:00,773,<20,553,204,91,682
2019-07-05T02:00:00,272,<20,181,89,29,242
2019-07-05T03:00:00,244,<20,134,109,21,223
2019-07-05T04:00:00,413,<20,212,190,73,339
2019-07-05T05:00:00,1229,53,779,396,359,870
2019-07-05T06:00:00,3436,95,2360,980,1291,2144
2019-07-05T07:00:00,5423,132,3497,1792,2041,3381
2019-07-05T08:00:00,5044,89,3433,1521,1317,3726
2019-07-05T09:00:00,5413,104,3702,1606,943,4469
2019-07-05T10:00:00,5800,128,4022,1649,970,4830
2019-07-05T11:00:00,6063,98,4310,1654,1249,4814
2019-07-05T12:00:00,5937,147,4267,1522,1705,4231
2019-07-05T13:00:00,6291,180,4356,1754,1388,4903
2019-07-05T14:00:00,6374,140,4293,1940,1465,4909
2019-07-05T15:00:00,7264,152,4765,2346,1962,5301
2019-07-05T16:00:00,8418,193,5659,2565,3167,5250
2019-07-05T17:00:00,9164,289,6150,2725,4138,5025
2019-07-05T18:00:00,7390,213,5181,1995,2957,4433
2019-07-05T19:00:00,5804,135,3760,1908,1102,4701
2019-07-05T20:00:00,3550,80,2207,1261,489,3060
2019-07-05T21:00:00,2556,62,1816,678,330,2226
2019-07-05T22:00:00,2488,32,1875,580,365,2123
2019-07-05T23:00:00,1721,28,1342,350,186,1535
2019-07-06T00:00:00,2599,38,1821,739,264,2334
2019-07-06T01:00:00,1189,21,868,298,128,1060
2019-07-06T02:00:00,773,<20,541,221,72,701
2019-07-06T03:00:00,482,<20,256,219,32,449
2019-07-06T04:00:00,563,<20,262,289,48,515
2019-07-06T05:00:00,788,29,413,344,123,664
2019-07-06T06:00:00,1539,37,904,597,242,1297
2019-07-06T07:00:00,2544,58,1569,917,299,2244
2019-07-06T08:00:00,4089,92,2684,1313,356,3733
2019-07-06T09:00:00,5081,133,3324,1623,399,4682
2019-07-06T10:00:00,6105,108,4223,1773,504,5600
2019-07-06T11:00:00,5533,72,4006,1454,553,4980
2019-07-06T12:00:00,4928,132,3422,1372,600,4327
2019-07-06T13:00:00,4535,100,3183,1250,464,4070
2019-07-06T14:00:00,4859,91,3535,1232,450,4408
2019-07-06T15:00:00,4547,86,3222,1238,448,4099
2019-07-06T16:00:00,4750,97,3411,1241,483,4266
2019-07-06T17:00:00,4738,95,3419,1224,604,4134
2019-07-06T18:00:00,3901,87,2817,995,546,3354
2019-07-06T19:00:00,2983,64,2203,715,308,2674
2019-07-06T20:00:00,2190,80,1596,513,213,1977
2019-07-06T21:00:00,1977,44,1493,439,161,1816
2019-07-06T22:00:00,2266,38,1724,504,202,2064
2019-07-06T23:00:00,1537,<20,1174,344,141,1396
2019-07-07T00:00:00,3001,38,2131,831,235,2766
2019-07-07T01:00:00,1464,25,994,443,130,1334
2019-07-07T02:00:00,828,23,585,219,62,765
2019-07-07T03:00:00,699,<20,414,276,33,665
2019-07-07T04:00:00,544,<20,257,273,28,515
2019-07-07T05:00:00,555,<20,314,220,67,488
2019-07-07T06:00:00,811,26,486,297,107,703
2019-07-07T07:00:00,1502,39,890,573,138,1364
2019-07-07T08:00:00,2649,41,1735,873,193,2456
2019-07-07T09:00:00,3768,109,2542,1116,232,3536
2019-07-07T10:00:00,4755,98,3066,1591,271,4483
2019-07-07T11:00:00,4787,85,3318,1382,317,4469
2019-07-07T12:00:00,3889,111,2702,1075,281,3608
2019-07-07T13:00:00,3195,76,2216,903,234,2961
2019-07-07T14:00:00,3888,131,2621,1135,260,3627
2019-07-07T15:00:00,3729,125,2500,1103,276,3452
2019-07-07T16:00:00,3675,113,2445,1116,245,3429
2019-07-07T17:00:00,3645,160,2548,936,266,3379
2019-07-07T18:00:00,3722,169,2512,1041,295,3426
2019-07-07T19:00:00,3301,93,2356,851,283,3018
2019-07-07T20:00:00,2658,141,1873,644,252,2406
2019-07-07T21:00:00,2012,54,1498,459,174,1838
2019-07-07T22:00:00,1657,<20,1266,374,143,1514
2019-07-07T23:00:00,839,<20,675,155,71,768
2019-07-08T00:00:00,988,30,681,277,110,878
2019-07-08T01:00:00,200,<20,145,53,25,174
2019-07-08T02:00:00,121,<20,72,46,<20,108
2019-07-08T03:00:00,200,<20,74,120,<20,181
2019-07-08T04:00:00,479,<20,251,226,104,375
2019-07-08T05:00:00,1420,64,894,462,451,968
2019-07-08T06:00:00,3816,86,2495,1235,1460,2355
2019-07-08T07:00:00,5393,137,3392,1863,2057,3335
2019-07-08T08:00:00,4964,99,3324,1540,1554,3410
2019-07-08T09:00:00,4600,94,3123,1382,938,3662
2019-07-08T10:00:00,5254,85,3653,1515,854,4399
2019-07-08T11:00:00,5227,60,3777,1388,1087,4139
2019-07-08T12:00:00,5368,136,3898,1333,1503,3864
2019-07-08T13:00:00,5934,103,4211,1619,1472,4462
2019-07-08T14:00:00,5925,156,4000,1769,1268,4657
2019-07-08T15:00:00,6550,143,4427,1979,1754,4795
2019-07-08T16:00:00,8015,171,5522,2321,2878,5136
2019-07-08T17:00:00,9138,209,6337,2590,4538,4599
2019-07-08T18:00:00,8024,202,5535,2287,3897,4127
2019-07-08T19:00:00,4162,104,2957,1100,1445,2716
2019-07-08T20:00:00,2361,84,1743,532,459,1902
2019-07-08T21:00:00,1899,96,1426,376,254,1644
2019-07-08T22:00:00,1457,30,1181,244,202,1254
2019-07-08T23:00:00,803,<20,668,128,102,700
2019-07-09T00:00:00,745,23,511,210,81,663
2019-07-09T01:00:00,248,<20,176,72,33,215
2019-07-09T02:00:00,93,<20,65,26,<20,76
2019-07-09T03:00:00,160,<20,81,78,26,133
2019-07-09T04:00:00,325,<20,177,142,74,251
2019-07-09T05:00:00,1301,44,837,419,403,898
2019-07-09T06:00:00,3549,143,2278,1127,1413,2135
2019-07-09T07:00:00,5637,146,3600,1891,2041,3596
2019-07-09T08:00:00,5263,134,3494,1634,1489,3773
2019-07-09T09:00:00,5009,85,3358,1565,935,4073
2019-07-09T10:00:00,5078,101,3516,1460,856,4221
2019-07-09T11:00:00,5427,89,3976,1360,1115,4311
2019-07-09T12:00:00,5294,113,3792,1388,1519,3775
2019-07-09T13:00:00,6019,106,4223,1689,1391,4628
2019-07-09T14:00:00,5902,169,3950,1782,1280,4622
2019-07-09T15:00:00,6756,170,4518,2067,1805,4950
2019-07-09T16:00:00,8553,190,5776,2587,3017,5536
2019-07-09T17:00:00,9301,186,6517,2597,4629,4671
2019-07-09T18:00:00,7922,193,5482,2246,3787,4134
2019-07-09T19:00:00,4659,95,3354,1208,1531,3127
2019-07-09T20:00:00,2585,65,1873,646,528,2057
2019-07-09T21:00:00,1968,59,1480,428,307,1660
2019-07-09T22:00:00,1741,<20,1270,456,265,1476
2019-07-09T23:00:00,902,<20,707,191,99,803
2019-07-10T00:00:00,807,<20,569,223,86,721
2019-07-10T01:00:00,264,<20,173,86,33,230
2019-07-10T02:00:00,133,<20,76,53,<20,115
2019-07-10T03:00:00,189,<20,89,97,21,167
2019-07-10T04:00:00,344,<20,186,149,84,260
2019-07-10T05:00:00,1194,34,767,392,385,808
2019-07-10T06:00:00,3572,126,2310,1135,1339,2233
2019-07-10T07:00:00,5629,147,3712,1769,2010,3618
2019-07-10T08:00:00,5242,134,3403,1704,1440,3801
2019-07-10T09:00:00,5114,128,3364,1622,965,4148
2019-07-10T10:00:00,5377,129,3737,1510,852,4524
2019-07-10T11:00:00,5601,108,4018,1475,1119,4482
2019-07-10T12:00:00,5476,128,3919,1428,1612,3863
2019-07-10T13:00:00,6010,112,4003,1894,1448,4561
2019-07-10T14:00:00,6172,161,4050,1960,1375,4797
2019-07-10T15:00:00,6397,109,4181,2106,1604,4793
2019-07-10T16:00:00,7518,177,5054,2287,2669,4849
2019-07-10T17:00:00,8395,199,5704,2491,4047,4348
2019-07-10T18:00:00,7148,153,4917,2077,3371,3777
2019-07-10T19:00:00,4157,77,2999,1080,1331,2825
2019-07-10T20:00:00,2467,77,1747,642,458,2008
2019-07-10T21:00:00,1931,51,1427,452,273,1658
2019-07-10T22:00:00,1580,28,1188,363,247,1333
2019-07-10T23:00:00,872,<20,714,145,109,762
2019-07-11T00:00:00,999,<20,719,262,105,893
2019-07-11T01:00:00,241,<20,181,57,42,198
2019-07-11T02:00:00,173,<20,115,56,21,152
2019-07-11T03:00:00,177,<20,89,87,24,153
2019-07-11T04:00:00,334,<20,157,159,58,275
2019-07-11T05:00:00,1092,51,716,324,343,749
2019-07-11T06:00:00,3005,92,1955,957,1068,1936
2019-07-11T07:00:00,4973,119,3140,1714,1764,3208
2019-07-11T08:00:00,4787,107,3060,1619,1264,3522
2019-07-11T09:00:00,4441,98,2950,1393,829,3612
2019-07-11T10:00:00,5018,118,3345,1553,806,4212
2019-07-11T11:00:00,5131,69,3472,1589,1020,4110
2019-07-11T12:00:00,5033,145,3390,1497,1355,3677
2019-07-11T13:00:00,5185,96,3555,1534,1230,3955
2019-07-11T14:00:00,5669,140,3675,1854,1171,4498
2019-07-11T15:00:00,6196,166,4009,2020,1519,4677
2019-07-11T16:00:00,7642,166,5018,2457,2636,5006
2019-07-11T17:00:00,8224,188,5529,2507,3623,4601
2019-07-11T18:00:00,7194,192,4759,2242,3086,4108
2019-07-11T19:00:00,4285,88,3020,1176,1233,3052
2019-07-11T20:00:00,2760,73,1996,691,468,2291
2019-07-11T21:00:00,2303,59,1641,602,435,1867
2019-07-11T22:00:00,1766,35,1325,405,255,1510
2019-07-11T23:00:00,1021,<20,813,195,130,890
2019-07-12T00:00:00,1102,37,762,303,103,999
2019-07-12T01:00:00,340,<20,246,89,38,302
2019-07-12T02:00:00,146,<20,99,44,<20,133
2019-07-12T03:00:00,217,<20,101,106,<20,200
2019-07-12T04:00:00,347,<20,176,161,69,277
2019-07-12T05:00:00,1078,22,670,385,312,765
2019-07-12T06:00:00,2912,104,1883,923,991,1920
2019-07-12T07:00:00,4338,105,2750,1481,1477,2860
2019-07-12T08:00:00,4511,98,2909,1503,1065,3445
2019-07-12T09:00:00,4414,98,2778,1537,780,3634
2019-07-12T10:00:00,4841,68,3260,1513,779,4061
2019-07-12T11:00:00,5227,113,3607,1506,1066,4160
2019-07-12T12:00:00,5277,119,3626,1532,1422,3855
2019-07-12T13:00:00,5635,148,3714,1772,1254,4380
2019-07-12T14:00:00,5884,180,3872,1831,1294,4590
2019-07-12T15:00:00,6522,126,4285,2111,1661,4861
2019-07-12T16:00:00,7582,203,5006,2372,2713,4869
2019-07-12T17:00:00,7649,197,5160,2291,3350,4298
2019-07-12T18:00:00,6618,167,4486,1964,2488,4130
2019-07-12T19:00:00,4084,128,2902,1053,973,3111
2019-07-12T20:00:00,2652,58,1844,749,417,2235
2019-07-12T21:00:00,2047,60,1469,517,248,1799
2019-07-12T22:00:00,1774,27,1302,445,245,1529
2019-07-12T23:00:00,1227,<20,962,250,121,1105
2019-07-13T00:00:00,1868,27,1229,610,158,1709
2019-07-13T01:00:00,759,<20,512,233,67,692
2019-07-13T02:00:00,525,<20,326,189,43,481
2019-07-13T03:00:00,391,<20,172,211,22,369
2019-07-13T04:00:00,410,<20,179,225,32,378
2019-07-13T05:00:00,628,<20,315,295,84,543
2019-07-13T06:00:00,1138,30,641,466,173,965
2019-07-13T07:00:00,2176,52,1296,827,261,1915
2019-07-13T08:00:00,3455,73,2179,1202,307,3147
2019-07-13T09:00:00,4504,103,2872,1527,321,4182
2019-07-13T10:00:00,5385,130,3577,1677,406,4979
2019-07-13T11:00:00,4980,83,3490,1406,454,4525
2019-07-13T12:00:00,4283,90,3036,1156,430,3853
2019-07-13T13:00:00,4253,67,2946,1240,409,3843
2019-07-13T14:00:00,4385,100,3108,1176,389,3995
2019-07-13T15:00:00,4299,104,2991,1203,408,3891
2019-07-13T16:00:00,4049,125,2809,1114,445,3604
2019-07-13T17:00:00,4130,107,2833,1189,489,3641
2019-07-13T18:00:00,4300,155,3113,1031,508,3791
2019-07-13T19:00:00,3180,106,2314,759,324,2855
2019-07-13T20:00:00,2180,77,1535,567,179,2000
2019-07-13T21:00:00,2064,70,1564,429,127,1937
2019-07-13T22:00:00,1960,32,1473,454,174,1786
2019-07-13T23:00:00,1258,<20,941,301,116,1142
2019-07-14T00:00:00,1892,41,1215,635,114,1777
2019-07-14T01:00:00,903,<20,653,234,71,832
2019-07-14T02:00:00,540,<20,358,175,55,485
2019-07-14T03:00:00,458,<20,277,175,27,430
2019-07-14T04:00:00,467,<20,250,207,38,429
2019-07-14T05:00:00,430,<20,232,188,39,391
2019-07-14T06:00:00,632,<20,340,277,62,569
2019-07-14T07:00:00,1251,28,721,501,99,1152
2019-07-14T08:00:00,2492,51,1524,916,162,2330
2019-07-14T09:00:00,3552,86,2349,1116,231,3321
2019-07-14T10:00:00,4450,101,2976,1372,212,4237
2019-07-14T11:00:00,4321,122,2922,1276,227,4093
2019-07-14T12:00:00,3506,89,2471,945,236,3270
2019-07-14T13:00:00,2979,76,1937,964,191,2787
2019-07-14T14:00:00,3367,166,2232,968,191,3176
2019-07-14T15:00:00,3161,153,2024,983,202,2959
2019-07-14T16:00:00,3350,172,2180,997,228,3122
2019-07-14T17:00:00,3354,180,2249,923,246,3107
2019-07-14T18:00:00,3294,172,2168,952,204,3090
2019-07-14T19:00:00,4461,152,2773,1535,273,4188
2019-07-14T20:00:00,2742,129,1797,815,216,2526
2019-07-14T21:00:00,1800,53,1192,554,154,1646
2019-07-14T22:00:00,1288,21,943,324,144,1143
2019-07-14T23:00:00,616,<20,455,147,56,559
