Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-06-29T17:00:00,5772,281,2606,2884,238,5533
2019-06-29T18:00:00,5944,295,2896,2753,291,5652
2019-06-29T19:00:00,5124,335,2580,2207,261,4862
2019-06-29T20:00:00,3481,201,1792,1487,171,3309
2019-06-29T21:00:00,3070,137,1579,1354,144,2925
2019-06-29T22:00:00,2797,110,1416,1270,108,2688
2019-06-29T23:00:00,1775,47,896,832,57,1718
2019-06-30T00:00:00,1824,58,801,965,46,1778
2019-06-30T01:00:00,1512,49,552,910,35,1477
2019-06-30T02:00:00,1165,22,382,760,35,1130
2019-06-30T03:00:00,1157,22,303,832,52,1105
2019-06-30T04:00:00,1256,26,275,954,55,1201
2019-06-30T05:00:00,1553,91,372,1089,67,1486
2019-06-30T06:00:00,2175,91,547,1536,126,2048
2019-06-30T07:00:00,3247,131,1032,2083,163,3083
2019-06-30T08:00:00,4840,213,1784,2841,197,4643
2019-06-30T09:00:00,7142,270,2688,4183,218,6924
2019-06-30T10:00:00,8247,322,3315,4609,260,7987
2019-06-30T11:00:00,8117,421,3213,4481,215,7902
2019-06-30T12:00:00,6815,376,2790,3648,212,6603
2019-06-30T13:00:00,6502,288,2362,3851,211,6290
2019-06-30T14:00:00,7308,581,2561,4165,253,7055
2019-06-30T15:00:00,7219,342,2645,4230,260,6958
2019-06-30T16:00:00,7180,579,2670,3929,270,6909
2019-06-30T17:00:00,7167,271,3018,3876,277,6889
2019-06-30T18:00:00,7590,596,3314,3679,285,7304
2019-06-30T19:00:00,6677,541,2964,3171,314,6362
2019-06-30T20:00:00,4713,312,2157,2243,232,4480
2019-06-30T21:00:00,3911,236,1651,2023,215,3696
2019-06-30T22:00:00,2903,116,1169,1617,125,2777
2019-06-30T23:00:00,1319,28,546,744,57,1262
2019-07-01T00:00:00,1038,37,288,712,50,987
2019-07-01T01:00:00,640,<20,137,498,21,618
2019-07-01T02:00:00,654,<20,118,528,31,622
2019-07-01T03:00:00,771,<20,140,626,54,716
2019-07-01T04:00:00,1156,<20,280,859,174,981
2019-07-01T05:00:00,2929,168,882,1878,783,2145
2019-07-01T06:00:00,5374,273,1969,3131,1835,3539
2019-07-01T07:00:00,6478,355,2425,3696,2420,4057
2019-07-01T08:00:00,5474,385,2048,3040,1435,4039
2019-07-01T09:00:00,5670,439,2107,3124,862,4807
2019-07-01T10:00:00,5918,320,2308,3288,800,5117
2019-07-01T11:00:00,5969,473,2247,3248,663,5305
2019-07-01T12:00:00,5454,260,2193,3000,745,4709
2019-07-01T13:00:00,5968,307,2487,3173,771,5196
2019-07-01T14:00:00,6280,356,2424,3499,808,5471
2019-07-01T15:00:00,6158,311,2461,3385,1005,5153
2019-07-01T16:00:00,6743,356,2930,3455,1524,5218
2019-07-01T17:00:00,6506,397,2959,3149,1916,4589
2019-07-01T18:00:00,5514,367,2707,2439,1596,3918
2019-07-01T19:00:00,3837,326,1688,1823,659,3177
2019-07-01T20:00:00,2539,207,1100,1231,325,2214
2019-07-01T21:00:00,2057,169,904,983,179,1877
2019-07-01T22:00:00,1458,54,744,659,149,1308
2019-07-01T23:00:00,799,64,317,417,57,742
2019-07-02T00:00:00,687,64,207,414,52,634
2019-07-02T01:00:00,537,45,160,330,38,499
2019-07-02T02:00:00,367,34,75,257,24,342
2019-07-02T03:00:00,411,<20,111,288,38,373
2019-07-02T04:00:00,807,22,247,537,122,685
2019-07-02T05:00:00,2468,135,853,1479,682,1785
2019-07-02T06:00:00,5256,278,2002,2975,1784,3471
2019-07-02T07:00:00,6268,411,2482,3373,2463,3804
2019-07-02T08:00:00,5444,338,2327,2778,1423,4020
2019-07-02T09:00:00,5376,307,2275,2793,861,4515
2019-07-02T10:00:00,5382,249,2330,2802,669,4712
2019-07-02T11:00:00,5576,435,2308,2832,636,4939
2019-07-02T12:00:00,5142,262,2091,2789,762,4380
2019-07-02T13:00:00,5720,301,2416,3001,831,4888
2019-07-02T14:00:00,6192,405,2501,3285,810,5381
2019-07-02T15:00:00,5834,343,2635,2855,1010,4824
2019-07-02T16:00:00,7274,394,3099,3780,1616,5657
2019-07-02T17:00:00,7269,488,3364,3416,1909,5359
2019-07-02T18:00:00,5601,394,2694,2512,1623,3977
2019-07-02T19:00:00,3950,237,1940,1772,729,3221
2019-07-02T20:00:00,2666,277,1199,1189,344,2322
2019-07-02T21:00:00,2165,168,1035,961,196,1969
2019-07-02T22:00:00,1687,64,901,721,186,1501
2019-07-02T23:00:00,1018,71,426,520,72,945
2019-07-03T00:00:00,755,36,275,444,46,709
2019-07-03T01:00:00,536,55,134,346,26,509
2019-07-03T02:00:00,354,22,63,268,25,328
2019-07-03T03:00:00,556,30,97,428,27,529
2019-07-03T04:00:00,707,28,188,490,115,591
2019-07-03T05:00:00,2451,126,767,1558,592,1859
2019-07-03T06:00:00,5301,277,2015,3007,1753,3547
2019-07-03T07:00:00,6260,356,2512,3391,2381,3879
2019-07-03T08:00:00,5589,327,2346,2916,1361,4228
2019-07-03T09:00:00,5728,397,2337,2992,835,4892
2019-07-03T10:00:00,5770,307,2496,2966,697,5073
2019-07-03T11:00:00,5722,398,2516,2807,678,5043
2019-07-03T12:00:00,5830,339,2361,3130,783,5047
2019-07-03T13:00:00,5637,272,2389,2975,815,4821
2019-07-03T14:00:00,6323,491,2564,3266,836,5486
2019-07-03T15:00:00,6318,345,2660,3312,963,5355
2019-07-03T16:00:00,7121,392,3058,3670,1542,5578
2019-07-03T17:00:00,7141,479,3212,3448,1979,5161
2019-07-03T18:00:00,5715,376,2639,2699,1497,4218
2019-07-03T19:00:00,4223,425,1894,1903,723,3500
2019-07-03T20:00:00,2648,186,1225,1236,291,2356
2019-07-03T21:00:00,2209,176,981,1051,196,2012
2019-07-03T22:00:00,1850,66,913,870,168,1682
2019-07-03T23:00:00,1191,66,522,602,84,1106
2019-07-04T00:00:00,871,69,365,436,39,831
2019-07-04T01:00:00,604,47,129,427,30,574
2019-07-04T02:00:00,491,<20,116,364,31,460
2019-07-04T03:00:00,498,<20,102,379,31,466
2019-07-04T04:00:00,718,31,196,490,114,604
2019-07-04T05:00:00,2473,160,783,1530,611,1862
2019-07-04T06:00:00,5493,261,2083,3148,1758,3734
2019-07-04T07:00:00,6372,311,2587,3473,2324,4047
2019-07-04T08:00:00,5640,357,2265,3018,1363,4277
2019-07-04T09:00:00,5817,399,2347,3070,863,4954
2019-07-04T10:00:00,5958,286,2460,3211,668,5289
2019-07-04T11:00:00,6172,432,2428,3310,668,5503
2019-07-04T12:00:00,5871,343,2358,3169,833,5038
2019-07-04T13:00:00,6048,357,2394,3297,809,5239
2019-07-04T14:00:00,6354,410,2488,3455,834,5519
2019-07-04T15:00:00,6577,320,2783,3472,965,5611
2019-07-04T16:00:00,7548,425,3291,3831,1535,6013
2019-07-04T17:00:00,7519,496,3385,3637,2019,5500
2019-07-04T18:00:00,6490,396,3059,3035,1600,4890
2019-07-04T19:00:00,4777,434,2136,2207,774,4002
2019-07-04T20:00:00,3404,182,1522,1699,364,3040
2019-07-04T21:00:00,2936,203,1214,1518,285,2651
2019-07-04T22:00:00,1878,65,843,970,167,1711
2019-07-04T23:00:00,1326,134,478,713,71,1255
2019-07-05T00:00:00,1277,73,377,827,52,1225
2019-07-05T01:00:00,854,69,184,600,49,805
2019-07-05T02:00:00,707,<20,116,577,33,674
2019-07-05T03:00:00,792,30,107,654,62,729
2019-07-05T04:00:00,1050,22,231,796,100,950
2019-07-05T05:00:00,2715,126,772,1815,607,2108
2019-07-05T06:00:00,5356,207,1968,3180,1637,3719
2019-07-05T07:00:00,6448,316,2572,3559,2210,4238
2019-07-05T08:00:00,5719,330,2175,3213,1246,4473
2019-07-05T09:00:00,6050,379,2514,3157,784,5266
2019-07-05T10:00:00,6714,403,2801,3510,708,6005
2019-07-05T11:00:00,7196,566,2848,3781,672,6523
2019-07-05T12:00:00,6568,337,2546,3685,804,5763
2019-07-05T13:00:00,7153,455,2704,3993,838,6314
2019-07-05T14:00:00,7733,495,2960,4277,916,6817
2019-07-05T15:00:00,8447,568,3159,4720,1254,7193
2019-07-05T16:00:00,8473,575,3638,4259,1591,6881
2019-07-05T17:00:00,8024,638,3462,3923,1710,6313
2019-07-05T18:00:00,7420,497,3096,3826,1351,6068
2019-07-05T19:00:00,5548,592,2374,2582,649,4899
2019-07-05T20:00:00,4820,268,1870,2682,437,4382
2019-07-05T21:00:00,3907,215,1462,2229,239,3668
2019-07-05T22:00:00,3844,119,1330,2394,244,3599
2019-07-05T23:00:00,2550,121,793,1635,111,2438
2019-07-06T00:00:00,2371,65,545,1760,71,2299
2019-07-06T01:00:00,2519,60,503,1955,33,2485
2019-07-06T02:00:00,1949,34,266,1648,42,1907
2019-07-06T03:00:00,2201,45,299,1856,83,2118
2019-07-06T04:00:00,2603,34,347,2221,119,2484
2019-07-06T05:00:00,3423,126,585,2711,189,3234
2019-07-06T06:00:00,4054,84,901,3067,326,3727
2019-07-06T07:00:00,5267,191,1612,3463,337,4929
2019-07-06T08:00:00,6721,344,2372,4004,419,6302
2019-07-06T09:00:00,8098,485,2981,4631,400,7697
2019-07-06T10:00:00,9237,496,3500,5241,399,8838
2019-07-06T11:00:00,9097,509,3469,5118,381,8716
2019-07-06T12:00:00,8116,366,3187,4563,372,7744
2019-07-06T13:00:00,7544,422,2989,4132,284,7260
2019-07-06T14:00:00,8071,433,3142,4494,314,7757
2019-07-06T15:00:00,7719,357,2862,4499,287,7431
2019-07-06T16:00:00,7679,441,3003,4233,349,7330
2019-07-06T17:00:00,7018,344,3095,3578,383,6634
2019-07-06T18:00:00,5524,286,2697,2540,296,5227
2019-07-06T19:00:00,4344,199,2079,2065,236,4108
2019-07-06T20:00:00,3175,214,1371,1589,172,3003
2019-07-06T21:00:00,2741,160,1199,1381,142,2598
2019-07-06T22:00:00,2451,62,1206,1182,99,2352
2019-07-06T23:00:00,1983,53,855,1074,80,1902
2019-07-07T00:00:00,1909,54,639,1216,53,1856
2019-07-07T01:00:00,1423,30,427,965,45,1378
2019-07-07T02:00:00,1286,41,330,915,36,1250
2019-07-07T03:00:00,1542,<20,283,1241,46,1495
2019-07-07T04:00:00,1509,<20,256,1237,46,1463
2019-07-07T05:00:00,2093,79,347,1665,102,1991
2019-07-07T06:00:00,2764,81,651,2030,155,2608
2019-07-07T07:00:00,3380,120,921,2338,154,3225
2019-07-07T08:00:00,4943,232,1619,3091,185,4757
2019-07-07T09:00:00,6755,293,2667,3794,230,6525
2019-07-07T10:00:00,7843,353,3126,4363,255,7587
2019-07-07T11:00:00,8730,489,3432,4807,279,8450
2019-07-07T12:00:00,7400,398,2866,4134,237,7162
2019-07-07T13:00:00,7298,411,2624,4261,264,7033
2019-07-07T14:00:00,8030,498,2984,4546,261,7769
2019-07-07T15:00:00,8101,351,3071,4677,249,7851
2019-07-07T16:00:00,8389,643,3180,4565,285,8103
2019-07-07T17:00:00,7564,454,3061,4048,277,7286
2019-07-07T18:00:00,7029,523,3083,3422,307,6721
2019-07-07T19:00:00,6342,612,2699,3030,327,6015
2019-07-07T20:00:00,4269,277,1901,2090,214,4054
2019-07-07T21:00:00,3709,300,1579,1830,178,3531
2019-07-07T22:00:00,2602,85,1160,1356,109,2492
2019-07-07T23:00:00,1606,30,606,969,74,1532
2019-07-08T00:00:00,1182,39,349,792,44,1138
2019-07-08T01:00:00,663,<20,141,515,29,633
2019-07-08T02:00:00,612,<20,105,503,<20,598
2019-07-08T03:00:00,983,<20,189,786,58,925
2019-07-08T04:00:00,1206,<20,212,979,153,1053
2019-07-08T05:00:00,3024,144,836,2043,655,2368
2019-07-08T06:00:00,5898,248,2001,3648,1825,4073
2019-07-08T07:00:00,6896,409,2639,3847,2535,4360
2019-07-08T08:00:00,5746,360,2276,3109,1402,4343
2019-07-08T09:00:00,6245,443,2323,3478,910,5335
2019-07-08T10:00:00,6594,398,2592,3603,762,5831
2019-07-08T11:00:00,6243,299,2491,3452,705,5537
2019-07-08T12:00:00,6028,456,2352,3219,775,5252
2019-07-08T13:00:00,6089,400,2508,3180,812,5276
2019-07-08T14:00:00,6667,377,2719,3570,805,5861
2019-07-08T15:00:00,6908,399,2716,3792,989,5919
2019-07-08T16:00:00,7656,485,3133,4038,1601,6054
2019-07-08T17:00:00,7436,429,3199,3806,1973,5462
2019-07-08T18:00:00,5800,294,2691,2814,1519,4280
2019-07-08T19:00:00,4074,354,1852,1866,634,3439
2019-07-08T20:00:00,2606,265,1145,1195,233,2372
2019-07-08T21:00:00,1964,183,927,854,197,1767
2019-07-08T22:00:00,1878,98,855,924,163,1714
2019-07-08T23:00:00,998,95,451,451,47,950
2019-07-09T00:00:00,823,71,248,503,45,778
2019-07-09T01:00:00,640,45,137,457,29,611
2019-07-09T02:00:00,447,28,93,324,37,409
2019-07-09T03:00:00,436,<20,92,324,29,407
2019-07-09T04:00:00,764,32,190,540,107,656
2019-07-09T05:00:00,2301,147,744,1409,578,1723
2019-07-09T06:00:00,5175,245,1897,3032,1757,3418
2019-07-09T07:00:00,6266,371,2579,3315,2295,3971
2019-07-09T08:00:00,5669,390,2307,2970,1419,4249
2019-07-09T09:00:00,5550,361,2427,2762,879,4671
2019-07-09T10:00:00,5968,370,2528,3069,718,5249
2019-07-09T11:00:00,6048,403,2548,3096,639,5409
2019-07-09T12:00:00,5200,300,2207,2691,700,4499
2019-07-09T13:00:00,5639,345,2320,2973,773,4866
2019-07-09T14:00:00,6574,418,2655,3500,854,5720
2019-07-09T15:00:00,6671,392,2635,3643,974,5696
2019-07-09T16:00:00,7362,472,3148,3742,1552,5810
2019-07-09T17:00:00,7210,507,3164,3538,2013,5197
2019-07-09T18:00:00,5873,388,2687,2797,1535,4337
2019-07-09T19:00:00,4110,249,1957,1903,754,3356
2019-07-09T20:00:00,2746,220,1141,1384,280,2465
2019-07-09T21:00:00,2062,129,967,965,190,1871
2019-07-09T22:00:00,1936,89,938,908,157,1778
2019-07-09T23:00:00,1186,114,489,581,70,1116
2019-07-10T00:00:00,782,55,258,468,30,751
2019-07-10T01:00:00,491,40,112,338,24,467
2019-07-10T02:00:00,429,<20,78,337,<20,413
2019-07-10T03:00:00,513,34,87,391,46,466
2019-07-10T04:00:00,745,<20,188,550,94,651
2019-07-10T05:00:00,2324,164,706,1454,542,1782
2019-07-10T06:00:00,5179,242,1957,2979,1686,3492
2019-07-10T07:00:00,6559,417,2559,3583,2226,4333
2019-07-10T08:00:00,5645,325,2273,3046,1349,4295
2019-07-10T09:00:00,6121,456,2406,3259,793,5328
2019-07-10T10:00:00,6549,340,2565,3643,658,5890
2019-07-10T11:00:00,6092,402,2393,3296,711,5380
2019-07-10T12:00:00,5760,305,2344,3110,790,4969
2019-07-10T13:00:00,6030,364,2411,3255,817,5213
2019-07-10T14:00:00,6629,384,2644,3599,777,5851
2019-07-10T15:00:00,6418,325,2594,3497,956,5461
2019-07-10T16:00:00,7374,381,3181,3811,1479,5895
2019-07-10T17:00:00,7323,475,3157,3690,1818,5504
2019-07-10T18:00:00,5745,393,2567,2784,1401,4343
2019-07-10T19:00:00,4197,430,1924,1841,660,3536
2019-07-10T20:00:00,2653,152,1142,1358,284,2369
2019-07-10T21:00:00,2248,141,943,1163,197,2051
2019-07-10T22:00:00,1753,87,833,831,133,1619
2019-07-10T23:00:00,1117,51,465,599,63,1053
2019-07-11T00:00:00,782,76,264,441,55,727
2019-07-11T01:00:00,929,64,168,696,41,887
2019-07-11T02:00:00,612,<20,95,503,<20,598
2019-07-11T03:00:00,603,23,71,509,30,572
2019-07-11T04:00:00,777,<20,168,592,100,676
2019-07-11T05:00:00,2251,154,679,1417,517,1733
2019-07-11T06:00:00,4823,201,1805,2816,1511,3312
2019-07-11T07:00:00,5865,277,2377,3210,1947,3917
2019-07-11T08:00:00,5340,313,2083,2943,1182,4157
2019-07-11T09:00:00,5587,372,2130,3085,781,4805
2019-07-11T10:00:00,6169,342,2380,3446,628,5540
2019-07-11T11:00:00,5938,458,2324,3156,576,5362
2019-07-11T12:00:00,5348,299,2131,2918,670,4678
2019-07-11T13:00:00,6055,352,2475,3226,681,5373
2019-07-11T14:00:00,6647,404,2498,3744,722,5924
2019-07-11T15:00:00,6520,384,2601,3535,868,5652
2019-07-11T16:00:00,7457,427,3022,4007,1345,6111
2019-07-11T17:00:00,6709,490,3022,3197,1522,5187
2019-07-11T18:00:00,5583,343,2532,2708,1234,4349
2019-07-11T19:00:00,4739,500,1851,2387,712,4027
2019-07-11T20:00:00,3223,132,1238,1853,327,2896
2019-07-11T21:00:00,2941,230,992,1718,292,2648
2019-07-11T22:00:00,2112,78,884,1149,168,1944
2019-07-11T23:00:00,1389,113,576,699,99,1290
2019-07-12T00:00:00,1336,64,490,781,49,1287
2019-07-12T01:00:00,980,31,243,705,51,929
2019-07-12T02:00:00,842,39,123,679,30,812
2019-07-12T03:00:00,912,24,129,757,34,877
2019-07-12T04:00:00,1045,<20,183,843,96,949
2019-07-12T05:00:00,2626,117,636,1873,490,2136
2019-07-12T06:00:00,4863,219,1680,2964,1381,3482
2019-07-12T07:00:00,5708,253,2167,3287,1750,3957
2019-07-12T08:00:00,5466,339,2002,3125,1039,4427
2019-07-12T09:00:00,5959,390,2245,3323,654,5304
2019-07-12T10:00:00,6343,325,2568,3450,557,5786
2019-07-12T11:00:00,6628,472,2530,3625,584,6043
2019-07-12T12:00:00,6274,312,2463,3498,687,5587
2019-07-12T13:00:00,7062,399,2681,3980,762,6299
2019-07-12T14:00:00,7827,448,2991,4387,836,6990
2019-07-12T15:00:00,7618,424,2929,4265,1048,6570
2019-07-12T16:00:00,7691,490,3267,3933,1393,6297
2019-07-12T17:00:00,7117,606,2967,3543,1381,5735
2019-07-12T18:00:00,6806,359,2829,3618,1060,5745
2019-07-12T19:00:00,6567,644,2394,3528,816,5751
2019-07-12T20:00:00,5268,279,1821,3167,467,4801
2019-07-12T21:00:00,4293,403,1465,2424,330,3963
2019-07-12T22:00:00,4047,126,1291,2629,241,3805
2019-07-12T23:00:00,2544,98,808,1637,99,2445
2019-07-13T00:00:00,2581,65,569,1947,68,2512
2019-07-13T01:00:00,2647,67,543,2036,63,2583
2019-07-13T02:00:00,2333,<20,400,1920,58,2274
2019-07-13T03:00:00,2320,41,298,1980,89,2231
2019-07-13T04:00:00,2628,33,377,2217,107,2520
2019-07-13T05:00:00,3229,72,511,2645,137,3091
2019-07-13T06:00:00,4353,102,965,3285,283,4070
2019-07-13T07:00:00,5272,175,1430,3667,285,4987
2019-07-13T08:00:00,7017,344,2082,4591,346,6670
2019-07-13T09:00:00,8601,554,2918,5129,338,8263
2019-07-13T10:00:00,9311,463,3567,5281,282,9028
2019-07-13T11:00:00,9543,568,3586,5387,321,9221
2019-07-13T12:00:00,8779,391,3255,5132,331,8448
2019-07-13T13:00:00,8648,402,3228,5018,312,8336
2019-07-13T14:00:00,8984,374,3335,5274,273,8710
2019-07-13T15:00:00,8577,357,3275,4944,283,8293
2019-07-13T16:00:00,7594,421,2983,4190,286,7308
2019-07-13T17:00:00,6890,302,2866,3720,331,6559
2019-07-13T18:00:00,6391,246,2808,3336,313,6077
2019-07-13T19:00:00,5012,334,2185,2492,263,4748
2019-07-13T20:00:00,3419,167,1442,1810,156,3262
2019-07-13T21:00:00,3196,184,1399,1611,148,3047
2019-07-13T22:00:00,2608,79,1149,1379,101,2506
2019-07-13T23:00:00,1968,39,833,1095,78,1890
2019-07-14T00:00:00,2288,43,876,1368,50,2237
2019-07-14T01:00:00,1889,39,609,1240,40,1848
2019-07-14T02:00:00,1583,30,332,1220,40,1542
2019-07-14T03:00:00,1536,<20,269,1258,54,1481
2019-07-14T04:00:00,1966,<20,317,1636,79,1886
2019-07-14T05:00:00,2279,73,408,1797,77,2201
2019-07-14T06:00:00,3022,77,563,2381,114,2908
2019-07-14T07:00:00,3396,104,749,2542,104,3291
2019-07-14T08:00:00,5020,214,1578,3226,165,4855
2019-07-14T09:00:00,6887,357,2384,4145,228,6659
2019-07-14T10:00:00,7900,309,3219,4371,230,7670
2019-07-14T11:00:00,8545,453,3506,4586,234,8311
2019-07-14T12:00:00,7617,346,2883,4387,207,7409
2019-07-14T13:00:00,7576,385,2758,4432,228,7347
2019-07-14T14:00:00,8093,474,2816,4802,241,7852
2019-07-14T15:00:00,7870,395,3003,4472,235,7635
2019-07-14T16:00:00,7745,659,3022,4063,242,7503
2019-07-14T17:00:00,7885,423,3000,4461,272,7613
2019-07-14T18:00:00,7231,457,2746,4027,273,6958
2019-07-14T19:00:00,5330,321,2264,2745,230,5100
2019-07-14T20:00:00,4247,481,1575,2190,211,4035
2019-07-14T21:00:00,3214,196,1200,1817,172,3041
2019-07-14T22:00:00,2180,79,850,1251,84,2096
2019-07-14T23:00:00,1199,26,483,689,28,1170
