Date,Municipality To Id,Municipality To Name,Count
2019-06-02,3254,Oberriet (SG),29
2019-06-02,5238,Monteceneri,1858
2019-06-02,5233,Vico Morcote,466
2019-06-02,5181,Curio,180
2019-06-02,5263,Riva San Vitale,404
2019-06-02,2196,Fribourg,41
2019-06-02,5213,Ponte Tresa,1298
2019-06-02,1207,Flüelen,30
2019-06-02,5317,Maggia,60
2019-06-02,5149,Bedigliora,146
2019-06-02,2581,Olten,74
2019-06-02,371,Biel/Bienne,30
2019-06-02,5112,Lavertezzo,89
2019-06-02,3834,Roveredo (GR),95
2019-06-02,5310,Cevio,49
2019-06-02,6011,Zwischbergen,75
2019-06-02,5198,Melide,1850
2019-06-02,5249,Castel San Pietro,261
2019-06-02,5138,Cugnasco-Gerra,76
2019-06-02,5230,Vernate,94
2019-06-02,5048,Acquarossa,105
2019-06-02,3792,Bregaglia,23
2019-06-02,3274,Sennwald,23
2019-06-02,191,Dübendorf,34
2019-06-02,3234,Diepoldsau,35
2019-06-02,5121,Orselina,34
2019-06-02,5050,Serravalle,93
2019-06-02,5097,Brissago,63
2019-06-02,1701,Baar,26
2019-06-02,5118,Minusio,278
2019-06-02,3340,Rapperswil-Jona,29
2019-06-02,5148,Bedano,793
2019-06-02,5207,Novaggio,99
2019-06-02,3832,Grono,64
2019-06-02,5143,Aranno,218
2019-06-02,5212,Ponte Capriasca,739
2019-06-02,3238,Widnau,22
2019-06-02,3551,Brusio,25
2019-06-02,230,Winterthur,112
2019-06-02,5222,Sessa,55
2019-06-02,5202,Monteggio,496
2019-06-02,1061,Luzern,356
2019-06-02,2770,Muttenz,65
2019-06-02,5254,Mendrisio,4050
2019-06-02,1213,Schattdorf,90
2019-06-02,5216,Pura,357
2019-06-02,5197,Melano,523
2019-06-02,3953,Maienfeld,29
2019-06-02,355,Köniz,29
2019-06-02,5003,Cadenazzo,291
2019-06-02,4045,Wettingen,21
2019-06-02,5250,Chiasso,3970
2019-06-02,5125,Ronco sopra Ascona,48
2019-06-02,6621,Genève,53
2019-06-02,5171,Caslano,2071
2019-06-02,5079,Quinto,623
2019-06-02,1711,Zug,100
2019-06-02,2920,Thayngen,33
2019-06-02,3823,Soazza,382
2019-06-02,5154,Bissone,1396
2019-06-02,5203,Morcote,621
2019-06-02,5001,Arbedo-Castione,279
2019-06-02,2701,Basel,377
2019-06-02,5186,Grancia,397
2019-06-02,5208,Origlio,1062
2019-06-02,5226,Capriasca,3486
2019-06-02,2939,Schaffhausen,38
2019-06-02,3256,Rüthi (SG),47
2019-06-02,4671,Kreuzlingen,28
2019-06-02,250,Urdorf,25
2019-06-02,5115,Losone,145
2019-06-02,351,Bern,145
2019-06-02,3561,Poschiavo,35
2019-06-02,5010,Lumino,61
2019-06-02,3694,Splügen,27
2019-06-02,5072,Faido,924
2019-06-02,5144,Arogno,459
2019-06-02,5194,Manno,121
2019-06-02,5287,Riviera,178
2019-06-02,5187,Gravesano,293
2019-06-02,5009,Isone,48
2019-06-02,3291,Bad Ragaz,21
2019-06-02,5268,Vacallo,1840
2019-06-02,5078,Prato (Leventina),47
2019-06-02,5398,Gambarogno,428
2019-06-02,3203,St. Gallen,71
2019-06-02,3982,Disentis/Mustér,22
2019-06-02,3822,Mesocco,174
2019-06-02,5586,Lausanne,101
2019-06-02,5251,Coldrerio,483
2019-06-02,5324,Avegno Gordevio,51
2019-06-02,1093,Neuenkirch,24
2019-06-02,3701,Andeer,23
2019-06-02,5151,Bioggio,3843
2019-06-02,5061,Airolo,456
2019-06-02,131,Adliswil,22
2019-06-02,5236,Collina d'Oro,1030
2019-06-02,5219,Rovio,50
2019-06-02,62,Kloten,93
2019-06-02,3901,Chur,27
2019-06-02,5073,Giornico,208
2019-06-02,-1,Other,3031
2019-06-03,5260,Novazzano,861
2019-06-03,5131,Tenero-Contra,304
2019-06-03,5141,Agno,6562
2019-06-03,5242,Balerna,1616
2019-06-03,5237,Alto Malcantone,639
2019-06-03,5120,Muralto,244
2019-06-03,5257,Morbio Inferiore,856
2019-06-03,5161,Cademario,99
2019-06-03,5178,Croglio,515
2019-06-03,5192,Lugano,5087
2019-06-03,5227,Torricella-Taverne,2485
2019-06-03,5195,Maroggia,656
2019-06-03,6009,Simplon,21
2019-06-03,5269,Breggia,288
2019-06-03,3275,Sevelen,24
2019-06-03,3821,Lostallo,39
2019-06-03,5064,Bodio,74
2019-06-03,5160,Brusino Arsizio,159
2019-06-03,5108,Gordola,237
2019-06-03,3638,Scharans,26
2019-06-03,5199,Mezzovico-Vira,1215
2019-06-03,5193,Magliaso,1386
2019-06-03,5397,Centovalli,52
2019-06-03,3835,San Vittore,112
2019-06-03,1362,Arth,30
2019-06-03,5091,Ascona,374
2019-06-03,5077,Pollegio,62
2019-06-03,261,Zürich,688
2019-06-03,1206,Erstfeld,35
2019-06-03,5017,Sant'Antonino,798
2019-06-03,5281,Biasca,465
2019-06-03,5206,Neggio,97
2019-06-03,5049,Blenio,65
2019-06-03,5002,Bellinzona,6326
2019-06-03,5266,Stabio,2544
2019-06-03,5396,Terre di Pedemonte,85
2019-06-03,3271,Buchs (SG),23
2019-06-03,5113,Locarno,1217
2019-06-03,1402,Engelberg,40
2019-06-03,5189,Lamone,1917
2019-06-03,3254,Oberriet (SG),28
2019-06-03,5238,Monteceneri,3160
2019-06-03,5233,Vico Morcote,444
2019-06-03,5181,Curio,95
2019-06-03,5263,Riva San Vitale,757
2019-06-03,2196,Fribourg,22
2019-06-03,5213,Ponte Tresa,820
2019-06-03,5317,Maggia,40
2019-06-03,5149,Bedigliora,467
2019-06-03,3787,St. Moritz,32
2019-06-03,5112,Lavertezzo,82
2019-06-03,3834,Roveredo (GR),212
2019-06-03,1202,Andermatt,29
2019-06-03,5198,Melide,2283
2019-06-03,5249,Castel San Pietro,389
2019-06-03,5138,Cugnasco-Gerra,139
2019-06-03,5230,Vernate,60
2019-06-03,5048,Acquarossa,62
2019-06-03,5121,Orselina,62
2019-06-03,5050,Serravalle,144
2019-06-03,5097,Brissago,75
2019-06-03,1707,Risch,21
2019-06-03,5118,Minusio,490
2019-06-03,5148,Bedano,2509
2019-06-03,5207,Novaggio,71
2019-06-03,3832,Grono,82
2019-06-03,5143,Aranno,359
2019-06-03,5212,Ponte Capriasca,1141
2019-06-03,230,Winterthur,40
2019-06-03,5222,Sessa,40
2019-06-03,5202,Monteggio,731
2019-06-03,66,Opfikon,23
2019-06-03,1061,Luzern,216
2019-06-03,2770,Muttenz,28
2019-06-03,5254,Mendrisio,6773
2019-06-03,1213,Schattdorf,82
2019-06-03,5216,Pura,498
2019-06-03,5197,Melano,789
2019-06-03,3953,Maienfeld,25
2019-06-03,5003,Cadenazzo,812
2019-06-03,5250,Chiasso,6117
2019-06-03,5125,Ronco sopra Ascona,63
2019-06-03,6621,Genève,78
2019-06-03,5171,Caslano,2827
2019-06-03,5079,Quinto,598
2019-06-03,1711,Zug,43
2019-06-03,5154,Bissone,1696
2019-06-03,5203,Morcote,584
2019-06-03,5001,Arbedo-Castione,679
2019-06-03,2701,Basel,193
2019-06-03,5186,Grancia,1192
2019-06-03,5208,Origlio,1555
2019-06-03,5226,Capriasca,5657
2019-06-03,5115,Losone,266
2019-06-03,351,Bern,87
2019-06-03,5010,Lumino,157
2019-06-03,5072,Faido,230
2019-06-03,5144,Arogno,683
2019-06-03,5194,Manno,411
2019-06-03,5287,Riviera,232
2019-06-03,5187,Gravesano,902
2019-06-03,5009,Isone,52
2019-06-03,5268,Vacallo,2667
2019-06-03,5078,Prato (Leventina),31
2019-06-03,5398,Gambarogno,679
2019-06-03,3203,St. Gallen,30
2019-06-03,3822,Mesocco,83
2019-06-03,5586,Lausanne,32
2019-06-03,5251,Coldrerio,964
2019-06-03,5324,Avegno Gordevio,38
2019-06-03,5151,Bioggio,6211
2019-06-03,5061,Airolo,157
2019-06-03,5236,Collina d'Oro,1367
2019-06-03,5219,Rovio,98
2019-06-03,62,Kloten,53
2019-06-03,3901,Chur,35
2019-06-03,5073,Giornico,61
2019-06-03,-1,Other,2315
2019-06-04,1501,Beckenried,25
2019-06-04,5260,Novazzano,874
2019-06-04,5131,Tenero-Contra,250
2019-06-04,5141,Agno,6088
2019-06-04,5242,Balerna,1679
2019-06-04,5237,Alto Malcantone,572
2019-06-04,5120,Muralto,271
2019-06-04,5257,Morbio Inferiore,919
2019-06-04,5161,Cademario,103
2019-06-04,5178,Croglio,568
2019-06-04,5192,Lugano,5539
2019-06-04,5227,Torricella-Taverne,2425
2019-06-04,5195,Maroggia,723
2019-06-04,5269,Breggia,273
2019-06-04,3821,Lostallo,41
2019-06-04,5064,Bodio,65
2019-06-04,5160,Brusino Arsizio,162
2019-06-04,5108,Gordola,248
2019-06-04,5199,Mezzovico-Vira,1190
2019-06-04,5193,Magliaso,1338
2019-06-04,5397,Centovalli,37
2019-06-04,3835,San Vittore,95
2019-06-04,1362,Arth,21
2019-06-04,5091,Ascona,386
2019-06-04,5077,Pollegio,74
2019-06-04,261,Zürich,534
2019-06-04,6300,Zermatt,40
2019-06-04,1206,Erstfeld,30
2019-06-04,5017,Sant'Antonino,952
2019-06-04,5281,Biasca,551
2019-06-04,5206,Neggio,165
2019-06-04,5049,Blenio,52
2019-06-04,5002,Bellinzona,6785
2019-06-04,5266,Stabio,2831
2019-06-04,5396,Terre di Pedemonte,93
2019-06-04,5113,Locarno,1279
2019-06-04,1402,Engelberg,39
2019-06-04,5189,Lamone,2025
2019-06-04,3831,Cama,27
2019-06-04,5238,Monteceneri,3388
2019-06-04,5233,Vico Morcote,406
2019-06-04,5181,Curio,229
2019-06-04,5263,Riva San Vitale,836
2019-06-04,5213,Ponte Tresa,1207
2019-06-04,1207,Flüelen,32
2019-06-04,5317,Maggia,41
2019-06-04,5149,Bedigliora,222
2019-06-04,3787,St. Moritz,33
2019-06-04,5112,Lavertezzo,71
2019-06-04,3834,Roveredo (GR),169
2019-06-04,5198,Melide,2403
2019-06-04,5249,Castel San Pietro,481
2019-06-04,5138,Cugnasco-Gerra,124
2019-06-04,5230,Vernate,95
2019-06-04,5048,Acquarossa,86
2019-06-04,5121,Orselina,35
2019-06-04,5050,Serravalle,112
2019-06-04,5097,Brissago,62
2019-06-04,1701,Baar,31
2019-06-04,5118,Minusio,437
2019-06-04,5148,Bedano,2559
2019-06-04,5207,Novaggio,148
2019-06-04,3832,Grono,82
2019-06-04,5143,Aranno,247
2019-06-04,5212,Ponte Capriasca,1267
2019-06-04,3551,Brusio,21
2019-06-04,230,Winterthur,22
2019-06-04,5222,Sessa,56
2019-06-04,5202,Monteggio,716
2019-06-04,1061,Luzern,213
2019-06-04,2770,Muttenz,22
2019-06-04,5254,Mendrisio,7110
2019-06-04,1213,Schattdorf,107
2019-06-04,5216,Pura,464
2019-06-04,5197,Melano,832
2019-06-04,5003,Cadenazzo,988
2019-06-04,5250,Chiasso,6721
2019-06-04,5125,Ronco sopra Ascona,47
2019-06-04,6621,Genève,37
2019-06-04,5171,Caslano,2874
2019-06-04,5079,Quinto,83
2019-06-04,1711,Zug,56
2019-06-04,5154,Bissone,1767
2019-06-04,5203,Morcote,630
2019-06-04,5001,Arbedo-Castione,685
2019-06-04,2701,Basel,121
2019-06-04,5186,Grancia,1545
2019-06-04,5208,Origlio,1473
2019-06-04,5226,Capriasca,5436
2019-06-04,5115,Losone,302
2019-06-04,351,Bern,76
2019-06-04,3561,Poschiavo,35
2019-06-04,5010,Lumino,113
2019-06-04,5072,Faido,163
2019-06-04,5144,Arogno,677
2019-06-04,5194,Manno,245
2019-06-04,5287,Riviera,212
2019-06-04,5187,Gravesano,912
2019-06-04,5009,Isone,84
2019-06-04,5268,Vacallo,2901
2019-06-04,5078,Prato (Leventina),22
2019-06-04,5398,Gambarogno,701
2019-06-04,3203,St. Gallen,21
2019-06-04,3822,Mesocco,59
2019-06-04,5586,Lausanne,28
2019-06-04,5251,Coldrerio,1031
2019-06-04,5324,Avegno Gordevio,42
2019-06-04,5151,Bioggio,7398
2019-06-04,5061,Airolo,103
2019-06-04,5236,Collina d'Oro,1744
2019-06-04,5219,Rovio,97
2019-06-04,62,Kloten,33
2019-06-04,3901,Chur,26
2019-06-04,5073,Giornico,47
2019-06-04,-1,Other,2101
2019-06-05,1024,Emmen,25
2019-06-05,5260,Novazzano,998
2019-06-05,5131,Tenero-Contra,258
2019-06-05,5141,Agno,6157
2019-06-05,5242,Balerna,1658
2019-06-05,5237,Alto Malcantone,489
2019-06-05,5120,Muralto,327
2019-06-05,5257,Morbio Inferiore,896
2019-06-05,5161,Cademario,113
2019-06-05,5178,Croglio,643
2019-06-05,5192,Lugano,5656
2019-06-05,5227,Torricella-Taverne,2476
2019-06-05,5195,Maroggia,655
2019-06-05,5269,Breggia,195
2019-06-05,3821,Lostallo,24
2019-06-05,5064,Bodio,75
2019-06-05,5160,Brusino Arsizio,167
2019-06-05,5108,Gordola,278
2019-06-05,5199,Mezzovico-Vira,1090
2019-06-05,5193,Magliaso,1498
2019-06-05,5397,Centovalli,43
2019-06-05,3835,San Vittore,95
2019-06-05,1362,Arth,103
2019-06-05,5091,Ascona,356
2019-06-05,5077,Pollegio,66
2019-06-05,261,Zürich,526
2019-06-05,1040,Rothenburg,30
2019-06-05,1206,Erstfeld,50
2019-06-05,5017,Sant'Antonino,980
2019-06-05,5281,Biasca,581
2019-06-05,5206,Neggio,121
2019-06-05,5049,Blenio,57
2019-06-05,5002,Bellinzona,6590
2019-06-05,5266,Stabio,2805
2019-06-05,5396,Terre di Pedemonte,91
2019-06-05,5113,Locarno,1364
2019-06-05,5189,Lamone,2067
2019-06-05,3831,Cama,23
2019-06-05,5238,Monteceneri,3457
2019-06-05,5233,Vico Morcote,430
2019-06-05,5181,Curio,208
2019-06-05,5263,Riva San Vitale,816
2019-06-05,5213,Ponte Tresa,1131
2019-06-05,1207,Flüelen,46
2019-06-05,5317,Maggia,56
2019-06-05,5149,Bedigliora,300
2019-06-05,3787,St. Moritz,30
2019-06-05,2581,Olten,25
2019-06-05,5112,Lavertezzo,57
2019-06-05,3834,Roveredo (GR),182
2019-06-05,5310,Cevio,22
2019-06-05,5198,Melide,2313
2019-06-05,5249,Castel San Pietro,406
2019-06-05,1510,Stansstad,45
2019-06-05,5138,Cugnasco-Gerra,121
2019-06-05,5230,Vernate,104
2019-06-05,5048,Acquarossa,65
2019-06-05,5121,Orselina,32
2019-06-05,5050,Serravalle,119
2019-06-05,5097,Brissago,38
2019-06-05,5118,Minusio,433
2019-06-05,1058,Horw,22
2019-06-05,5148,Bedano,2517
2019-06-05,5207,Novaggio,101
2019-06-05,3832,Grono,105
2019-06-05,5143,Aranno,226
2019-06-05,5212,Ponte Capriasca,1268
2019-06-05,230,Winterthur,48
2019-06-05,5222,Sessa,45
2019-06-05,5202,Monteggio,835
2019-06-05,1061,Luzern,173
2019-06-05,2770,Muttenz,23
2019-06-05,5254,Mendrisio,7011
2019-06-05,1213,Schattdorf,136
2019-06-05,5216,Pura,491
2019-06-05,5197,Melano,839
2019-06-05,5003,Cadenazzo,933
2019-06-05,5250,Chiasso,6782
2019-06-05,5125,Ronco sopra Ascona,42
2019-06-05,6621,Genève,40
2019-06-05,5171,Caslano,2879
2019-06-05,5079,Quinto,105
2019-06-05,1711,Zug,45
2019-06-05,3823,Soazza,24
2019-06-05,5154,Bissone,1539
2019-06-05,5203,Morcote,575
2019-06-05,5001,Arbedo-Castione,654
2019-06-05,2701,Basel,210
2019-06-05,5186,Grancia,1393
2019-06-05,5208,Origlio,1439
2019-06-05,5226,Capriasca,5658
2019-06-05,5115,Losone,211
2019-06-05,351,Bern,91
2019-06-05,3561,Poschiavo,23
2019-06-05,5010,Lumino,140
2019-06-05,1212,Realp,22
2019-06-05,5072,Faido,220
2019-06-05,5144,Arogno,713
2019-06-05,5194,Manno,307
2019-06-05,5287,Riviera,211
2019-06-05,5187,Gravesano,921
2019-06-05,5009,Isone,62
2019-06-05,5268,Vacallo,2793
2019-06-05,5398,Gambarogno,690
2019-06-05,3203,St. Gallen,22
2019-06-05,3822,Mesocco,63
2019-06-05,5586,Lausanne,44
2019-06-05,5251,Coldrerio,965
2019-06-05,5324,Avegno Gordevio,46
2019-06-05,5151,Bioggio,6661
2019-06-05,5061,Airolo,112
2019-06-05,5236,Collina d'Oro,1667
2019-06-05,5219,Rovio,123
2019-06-05,62,Kloten,74
2019-06-05,1505,Ennetbürgen,87
2019-06-05,5073,Giornico,72
2019-06-05,-1,Other,2267
2019-06-06,5260,Novazzano,938
2019-06-06,5131,Tenero-Contra,244
2019-06-06,5141,Agno,6075
2019-06-06,5242,Balerna,1856
2019-06-06,5237,Alto Malcantone,583
2019-06-06,5120,Muralto,272
2019-06-06,5257,Morbio Inferiore,967
2019-06-06,5161,Cademario,117
2019-06-06,5178,Croglio,622
2019-06-06,5192,Lugano,5570
2019-06-06,5227,Torricella-Taverne,2351
2019-06-06,5195,Maroggia,520
2019-06-06,5269,Breggia,196
2019-06-06,3275,Sevelen,23
2019-06-06,3821,Lostallo,45
2019-06-06,5064,Bodio,69
2019-06-06,5160,Brusino Arsizio,150
2019-06-06,5108,Gordola,270
2019-06-06,1059,Kriens,26
2019-06-06,5199,Mezzovico-Vira,1016
2019-06-06,5193,Magliaso,1487
2019-06-06,5397,Centovalli,28
2019-06-06,3835,San Vittore,99
2019-06-06,1362,Arth,26
2019-06-06,5091,Ascona,344
2019-06-06,5077,Pollegio,76
2019-06-06,261,Zürich,492
2019-06-06,1206,Erstfeld,29
2019-06-06,5017,Sant'Antonino,1110
2019-06-06,5281,Biasca,558
2019-06-06,5206,Neggio,138
2019-06-06,5049,Blenio,63
2019-06-06,5002,Bellinzona,6724
2019-06-06,5266,Stabio,2813
2019-06-06,5396,Terre di Pedemonte,63
2019-06-06,5113,Locarno,1365
2019-06-06,5189,Lamone,1988
2019-06-06,3831,Cama,24
2019-06-06,5238,Monteceneri,3513
2019-06-06,5233,Vico Morcote,391
2019-06-06,5181,Curio,179
2019-06-06,5263,Riva San Vitale,787
2019-06-06,2196,Fribourg,21
2019-06-06,5213,Ponte Tresa,1228
2019-06-06,5317,Maggia,62
2019-06-06,5149,Bedigliora,339
2019-06-06,3787,St. Moritz,34
2019-06-06,5112,Lavertezzo,64
2019-06-06,3834,Roveredo (GR),190
2019-06-06,5310,Cevio,23
2019-06-06,5198,Melide,2143
2019-06-06,5249,Castel San Pietro,457
2019-06-06,5138,Cugnasco-Gerra,114
2019-06-06,5230,Vernate,79
2019-06-06,5048,Acquarossa,91
2019-06-06,3274,Sennwald,21
2019-06-06,5121,Orselina,42
2019-06-06,5050,Serravalle,138
2019-06-06,5097,Brissago,58
2019-06-06,5118,Minusio,423
2019-06-06,5148,Bedano,2456
2019-06-06,5207,Novaggio,85
2019-06-06,3832,Grono,90
2019-06-06,5143,Aranno,243
2019-06-06,5212,Ponte Capriasca,1246
2019-06-06,230,Winterthur,36
2019-06-06,5222,Sessa,57
2019-06-06,5202,Monteggio,649
2019-06-06,1061,Luzern,191
2019-06-06,5254,Mendrisio,7373
2019-06-06,1213,Schattdorf,112
2019-06-06,5216,Pura,452
2019-06-06,5197,Melano,757
2019-06-06,5003,Cadenazzo,1050
2019-06-06,5250,Chiasso,6720
2019-06-06,5125,Ronco sopra Ascona,58
2019-06-06,6621,Genève,40
2019-06-06,5171,Caslano,2633
2019-06-06,5079,Quinto,70
2019-06-06,1711,Zug,43
2019-06-06,5154,Bissone,1435
2019-06-06,5203,Morcote,605
2019-06-06,5001,Arbedo-Castione,706
2019-06-06,2701,Basel,164
2019-06-06,5186,Grancia,1417
2019-06-06,5208,Origlio,1551
2019-06-06,5226,Capriasca,5220
2019-06-06,5115,Losone,264
2019-06-06,351,Bern,79
2019-06-06,5010,Lumino,150
2019-06-06,5072,Faido,152
2019-06-06,5144,Arogno,708
2019-06-06,5194,Manno,280
2019-06-06,5287,Riviera,193
2019-06-06,5187,Gravesano,902
2019-06-06,5009,Isone,71
2019-06-06,5268,Vacallo,3207
2019-06-06,5398,Gambarogno,748
2019-06-06,3822,Mesocco,78
2019-06-06,5586,Lausanne,32
2019-06-06,5251,Coldrerio,1072
2019-06-06,5324,Avegno Gordevio,48
2019-06-06,5151,Bioggio,6482
2019-06-06,5061,Airolo,89
2019-06-06,5236,Collina d'Oro,1775
2019-06-06,5219,Rovio,129
2019-06-06,62,Kloten,91
2019-06-06,3901,Chur,58
2019-06-06,5073,Giornico,61
2019-06-06,-1,Other,2282
2019-06-07,5260,Novazzano,866
2019-06-07,5131,Tenero-Contra,237
2019-06-07,5141,Agno,6192
2019-06-07,5242,Balerna,1899
2019-06-07,5237,Alto Malcantone,523
2019-06-07,5120,Muralto,233
2019-06-07,5257,Morbio Inferiore,909
2019-06-07,5161,Cademario,117
2019-06-07,5178,Croglio,634
2019-06-07,5192,Lugano,5893
2019-06-07,3276,Wartau,22
2019-06-07,5227,Torricella-Taverne,2238
2019-06-07,5195,Maroggia,623
2019-06-07,5269,Breggia,241
2019-06-07,3275,Sevelen,28
2019-06-07,3821,Lostallo,44
2019-06-07,5064,Bodio,69
2019-06-07,5160,Brusino Arsizio,170
2019-06-07,5108,Gordola,256
2019-06-07,5199,Mezzovico-Vira,1066
2019-06-07,5193,Magliaso,1412
2019-06-07,5397,Centovalli,32
2019-06-07,3835,San Vittore,76
2019-06-07,1362,Arth,70
2019-06-07,5091,Ascona,343
2019-06-07,5077,Pollegio,69
2019-06-07,261,Zürich,571
2019-06-07,1040,Rothenburg,33
2019-06-07,6300,Zermatt,31
2019-06-07,243,Dietikon,26
2019-06-07,1201,Altdorf (UR),23
2019-06-07,1206,Erstfeld,48
2019-06-07,5017,Sant'Antonino,1026
2019-06-07,5281,Biasca,568
2019-06-07,5206,Neggio,139
2019-06-07,5049,Blenio,101
2019-06-07,5002,Bellinzona,6150
2019-06-07,5266,Stabio,2977
2019-06-07,5396,Terre di Pedemonte,89
2019-06-07,5113,Locarno,1132
2019-06-07,5189,Lamone,2021
2019-06-07,3831,Cama,27
2019-06-07,3254,Oberriet (SG),28
2019-06-07,5238,Monteceneri,3316
2019-06-07,5233,Vico Morcote,397
2019-06-07,5181,Curio,149
2019-06-07,5263,Riva San Vitale,897
2019-06-07,2196,Fribourg,21
2019-06-07,5213,Ponte Tresa,1299
2019-06-07,1207,Flüelen,30
2019-06-07,5317,Maggia,95
2019-06-07,5149,Bedigliora,331
2019-06-07,3787,St. Moritz,60
2019-06-07,5112,Lavertezzo,80
2019-06-07,3834,Roveredo (GR),172
2019-06-07,5310,Cevio,33
2019-06-07,1202,Andermatt,41
2019-06-07,5198,Melide,2424
2019-06-07,5249,Castel San Pietro,463
2019-06-07,5138,Cugnasco-Gerra,127
2019-06-07,5230,Vernate,81
2019-06-07,5048,Acquarossa,116
2019-06-07,3792,Bregaglia,29
2019-06-07,5121,Orselina,37
2019-06-07,5050,Serravalle,350
2019-06-07,5097,Brissago,90
2019-06-07,5118,Minusio,391
2019-06-07,5148,Bedano,2174
2019-06-07,5207,Novaggio,120
2019-06-07,3832,Grono,86
2019-06-07,5143,Aranno,271
2019-06-07,5212,Ponte Capriasca,1220
2019-06-07,3551,Brusio,29
2019-06-07,230,Winterthur,28
2019-06-07,5222,Sessa,61
2019-06-07,5202,Monteggio,710
2019-06-07,1061,Luzern,205
2019-06-07,2770,Muttenz,29
2019-06-07,5254,Mendrisio,6920
2019-06-07,1213,Schattdorf,125
2019-06-07,5216,Pura,433
2019-06-07,5197,Melano,847
2019-06-07,3953,Maienfeld,31
2019-06-07,5003,Cadenazzo,844
2019-06-07,5250,Chiasso,8171
2019-06-07,5125,Ronco sopra Ascona,60
2019-06-07,6621,Genève,58
2019-06-07,5171,Caslano,2760
2019-06-07,5079,Quinto,81
2019-06-07,1711,Zug,30
2019-06-07,3823,Soazza,31
2019-06-07,5154,Bissone,1560
2019-06-07,5203,Morcote,502
2019-06-07,5001,Arbedo-Castione,567
2019-06-07,2701,Basel,194
2019-06-07,5186,Grancia,1264
2019-06-07,5208,Origlio,1659
2019-06-07,5226,Capriasca,5249
2019-06-07,5115,Losone,223
2019-06-07,351,Bern,57
2019-06-07,3561,Poschiavo,35
2019-06-07,5010,Lumino,135
2019-06-07,5072,Faido,232
2019-06-07,5144,Arogno,688
2019-06-07,5194,Manno,280
2019-06-07,5287,Riviera,196
2019-06-07,5187,Gravesano,837
2019-06-07,5009,Isone,59
2019-06-07,5129,Sonogno,34
2019-06-07,5268,Vacallo,3924
2019-06-07,5078,Prato (Leventina),27
2019-06-07,5398,Gambarogno,685
2019-06-07,3203,St. Gallen,21
2019-06-07,3822,Mesocco,141
2019-06-07,5586,Lausanne,25
2019-06-07,5251,Coldrerio,1047
2019-06-07,3506,Vaz/Obervaz,27
2019-06-07,5324,Avegno Gordevio,36
2019-06-07,3543,Surses,42
2019-06-07,5151,Bioggio,6533
2019-06-07,5061,Airolo,160
2019-06-07,5236,Collina d'Oro,1557
2019-06-07,5219,Rovio,97
2019-06-07,62,Kloten,73
2019-06-07,5073,Giornico,61
2019-06-07,-1,Other,2448
2019-06-08,5260,Novazzano,609
2019-06-08,5131,Tenero-Contra,321
2019-06-08,5141,Agno,4919
2019-06-08,5242,Balerna,1103
2019-06-08,5237,Alto Malcantone,423
2019-06-08,5120,Muralto,214
2019-06-08,5257,Morbio Inferiore,516
2019-06-08,5161,Cademario,152
2019-06-08,5178,Croglio,542
2019-06-08,5192,Lugano,3953
2019-06-08,3276,Wartau,35
2019-06-08,5227,Torricella-Taverne,1845
2019-06-08,5195,Maroggia,571
2019-06-08,5269,Breggia,182
2019-06-08,3821,Lostallo,44
2019-06-08,5064,Bodio,22
2019-06-08,5160,Brusino Arsizio,113
2019-06-08,5108,Gordola,165
2019-06-08,5199,Mezzovico-Vira,378
2019-06-08,5193,Magliaso,1005
2019-06-08,5397,Centovalli,32
2019-06-08,5323,Lavizzara,25
2019-06-08,3835,San Vittore,49
2019-06-08,1362,Arth,42
2019-06-08,5091,Ascona,347
2019-06-08,5077,Pollegio,50
2019-06-08,261,Zürich,473
2019-06-08,1040,Rothenburg,35
2019-06-08,4001,Aarau,24
2019-06-08,1201,Altdorf (UR),36
2019-06-08,1206,Erstfeld,80
2019-06-08,5017,Sant'Antonino,703
2019-06-08,5281,Biasca,401
2019-06-08,5206,Neggio,120
2019-06-08,5049,Blenio,111
2019-06-08,5002,Bellinzona,3265
2019-06-08,5266,Stabio,2366
2019-06-08,5396,Terre di Pedemonte,56
2019-06-08,4021,Baden,21
2019-06-08,5113,Locarno,813
2019-06-08,1407,Sarnen,39
2019-06-08,5189,Lamone,1282
2019-06-08,3254,Oberriet (SG),26
2019-06-08,5238,Monteceneri,1987
2019-06-08,5233,Vico Morcote,369
2019-06-08,5181,Curio,171
2019-06-08,5263,Riva San Vitale,500
2019-06-08,5213,Ponte Tresa,2431
2019-06-08,1207,Flüelen,61
2019-06-08,5317,Maggia,32
2019-06-08,5149,Bedigliora,280
2019-06-08,3787,St. Moritz,35
2019-06-08,5112,Lavertezzo,82
2019-06-08,3834,Roveredo (GR),134
2019-06-08,5310,Cevio,22
2019-06-08,1202,Andermatt,48
2019-06-08,5198,Melide,1838
2019-06-08,5249,Castel San Pietro,319
2019-06-08,5138,Cugnasco-Gerra,72
2019-06-08,5230,Vernate,65
2019-06-08,5048,Acquarossa,129
2019-06-08,3792,Bregaglia,54
2019-06-08,5095,Brione (Verzasca),35
2019-06-08,3234,Diepoldsau,23
2019-06-08,5050,Serravalle,232
2019-06-08,5097,Brissago,60
2019-06-08,1701,Baar,29
2019-06-08,1707,Risch,26
2019-06-08,5118,Minusio,337
2019-06-08,5148,Bedano,1138
2019-06-08,5207,Novaggio,77
2019-06-08,3832,Grono,60
2019-06-08,5071,Dalpe,24
