Date,PLZ To Id,PLZ To Name,Count
2019-06-04,6032,Emmen,23
2019-06-04,6528,Bellinzona,660
2019-06-04,6990,Agno,338
2019-06-04,6565,Mesocco,106
2019-06-04,6926,Collina d'Oro,763
2019-06-04,6852,Mendrisio,234
2019-06-04,8048,Zürich,73
2019-06-04,4053,Basel,30
2019-06-04,6833,Vacallo,3961
2019-06-04,2300,La Chaux-de-Fonds,27
2019-06-04,6677,Maggia,31
2019-06-04,6995,Croglio,236
2019-06-04,6375,Beckenried,40
2019-06-04,6955,Capriasca,448
2019-06-04,9444,Diepoldsau,56
2019-06-04,6958,Capriasca,244
2019-06-04,6919,Collina d'Oro,99
2019-06-04,6780,Airolo,204
2019-06-04,6862,Mendrisio,541
2019-06-04,6518,Bellinzona,99
2019-06-04,6967,Lugano,39
2019-06-04,6593,Cadenazzo,1062
2019-06-04,8008,Zürich,48
2019-06-04,6763,Faido,39
2019-06-04,6573,Gambarogno,80
2019-06-04,6837,Breggia,64
2019-06-04,6978,Lugano,456
2019-06-04,6946,Ponte Capriasca,514
2019-06-04,4457,Diegten,32
2019-06-04,6935,Bioggio,79
2019-06-04,6827,Brusino Arsizio,274
2019-06-04,6805,Mezzovico-Vira,1148
2019-06-04,6207,Nottwil,28
2019-06-04,6005,Horw Luzern,64
2019-06-04,6988,Ponte Tresa,1247
2019-06-04,6514,Bellinzona,416
2019-06-04,6533,Lumino,117
2019-06-04,6716,Acquarossa,26
2019-06-04,6592,Sant'Antonino,1209
2019-06-04,8004,Zürich,110
2019-06-04,6982,Agno,2700
2019-06-04,6950,Capriasca,257
2019-06-04,6524,Bellinzona,35
2019-06-04,6922,Morcote,573
2019-06-04,6203,Neuenkirch,22
2019-06-04,6454,Flüelen,61
2019-06-04,9451,Oberriet (SG),91
2019-06-04,6598,Tenero-Contra,276
2019-06-04,6916,Grancia,1336
2019-06-04,6959,Lugano,184
2019-06-04,6312,Steinhausen,30
2019-06-04,7440,Andeer,28
2019-06-04,6927,Collina d'Oro,237
2019-06-04,6774,Dalpe,21
2019-06-04,6705,Riviera,66
2019-06-04,5033,Buchs (AG),25
2019-06-04,6937,Alto Malcantone,127
2019-06-04,8152,Opfikon,34
2019-06-04,6532,Arbedo-Castione,535
2019-06-04,6991,Neggio,92
2019-06-04,6525,Bellinzona,89
2019-06-04,6048,Horw,43
2019-06-04,6742,Pollegio,134
2019-06-04,6572,Gambarogno,284
2019-06-04,6613,Ronco sopra Ascona,55
2019-06-04,6500,Bellinzona,3313
2019-06-04,6815,Melide,1474
2019-06-04,6866,Mendrisio,113
2019-06-04,7438,Hinterrhein,21
2019-06-04,6832,Chiasso,31
2019-06-04,8047,Zürich,21
2019-06-04,6460,Altdorf (UR),51
2019-06-04,6834,Morbio Inferiore,814
2019-06-04,6004,Luzern,176
2019-06-04,6710,Biasca,595
2019-06-04,6989,Croglio,312
2019-06-04,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,67
2019-06-04,7302,Landquart,26
2019-06-04,6353,Weggis,24
2019-06-04,6645,Brione sopra Minusio,30
2019-06-04,6817,Maroggia,266
2019-06-04,6802,Monteceneri,1855
2019-06-04,6956,Capriasca,115
2019-06-04,8280,Kreuzlingen,26
2019-06-04,6574,Gambarogno,27
2019-06-04,9450,Altstätten,26
2019-06-04,6930,Bedano,2128
2019-06-04,6816,Bissone,724
2019-06-04,6614,Brissago,90
2019-06-04,6838,Breggia,86
2019-06-04,9430,St. Margrethen,47
2019-06-04,4052,Basel,76
2019-06-04,6517,Arbedo-Castione,142
2019-06-04,6853,Mendrisio,495
2019-06-04,6806,Monteceneri,381
2019-06-04,6821,Rovio,77
2019-06-04,6998,Monteggio,955
2019-06-04,6557,Cama,24
2019-06-04,6875,Castel San Pietro,92
2019-06-04,8003,Zürich,26
2019-06-04,6472,Erstfeld,169
2019-06-04,6945,Origlio,695
2019-06-04,6934,Bioggio,1003
2019-06-04,6921,Vico Morcote,242
2019-06-04,6826,Riva San Vitale,616
2019-06-04,6596,Gordola,451
2019-06-04,9462,Oberriet (SG),40
2019-06-04,6981,Bedigliora Croglio Curio,348
2019-06-04,3818,Grindelwald,27
2019-06-04,6912,Lugano,56
2019-06-04,6513,Bellinzona,621
2019-06-04,6966,Lugano,22
2019-06-04,4132,Muttenz,221
2019-06-04,6653,Terre di Pedemonte,44
2019-06-04,6994,Aranno,192
2019-06-04,6330,Cham,26
2019-06-04,6746,Faido,37
2019-06-04,6825,Mendrisio,366
2019-06-04,4057,Basel,431
2019-06-04,6633,Lavertezzo,26
2019-06-04,4133,Pratteln,48
2019-06-04,6803,Monteceneri,196
2019-06-04,4624,Härkingen,39
2019-06-04,6775,Quinto,58
2019-06-04,6917,Lugano,1171
2019-06-04,6467,Schattdorf,608
2019-06-04,6960,Capriasca,46
2019-06-04,6992,Bioggio Vernate,96
2019-06-04,6928,Manno,344
2019-06-04,6850,Mendrisio,3287
2019-06-04,6965,Lugano,112
2019-06-04,6721,Acquarossa Serravalle,39
2019-06-04,7306,Fläsch,33
2019-06-04,7412,Scharans,23
2019-06-04,6390,Engelberg,324
2019-06-04,6938,Alto Malcantone,111
2019-06-04,6980,Croglio,80
2019-06-04,6743,Bodio,105
2019-06-04,4310,Rheinfelden,80
2019-06-04,6814,Cadempino Lamone,1948
2019-06-04,6818,Melano,603
2019-06-04,6953,Capriasca,814
2019-06-04,6003,Luzern,130
2019-06-04,6023,Rothenburg,170
2019-06-04,6913,Lugano,58
2019-06-04,8240,Thayngen,92
2019-06-04,6516,Cugnasco-Gerra,156
2019-06-04,9470,Buchs (SG) Grabs,81
2019-06-04,6854,Stabio,198
2019-06-04,9434,Au (SG),64
2019-06-04,8953,Dietikon,34
2019-06-04,6703,Riviera,59
2019-06-04,6957,Capriasca,38
2019-06-04,8038,Zürich,27
2019-06-04,6997,Sessa,130
2019-06-04,6822,Arogno,521
2019-06-04,6563,Mesocco,83
2019-06-04,6490,Andermatt,30
2019-06-04,6600,Locarno Muralto,1039
2019-06-04,6535,Roveredo (GR),212
2019-06-04,4303,Kaiseraugst,21
2019-06-04,4051,Basel,25
2019-06-04,8400,Winterthur,23
2019-06-04,6644,Orselina,30
2019-06-04,6558,Lostallo,55
2019-06-04,8002,Zürich,40
2019-06-04,6612,Ascona,480
2019-06-04,6929,Gravesano,1024
2019-06-04,6537,Grono,67
2019-06-04,6503,Bellinzona,109
2019-06-04,6874,Castel San Pietro,285
2019-06-04,6807,Torricella-Taverne,1422
2019-06-04,6595,Lavertezzo,321
2019-06-04,7430,Rongellen Thusis,35
2019-06-04,6864,Mendrisio,404
2019-06-04,6718,Blenio,35
2019-06-04,6984,Pura,587
2019-06-04,8006,Zürich,42
2019-06-04,6810,Isone,59
2019-06-04,4056,Basel,353
2019-06-04,6839,Breggia,207
2019-06-04,-1,Other,5105
2019-06-05,7304,Maienfeld,49
2019-06-05,6979,Lugano,119
2019-06-05,6855,Stabio,2286
2019-06-05,6512,Bellinzona,1515
2019-06-05,6986,Curio Miglieglia Novaggio,395
2019-06-05,6954,Capriasca,266
2019-06-05,6527,Riviera,143
2019-06-05,6808,Torricella-Taverne,152
2019-06-05,8005,Zürich,160
2019-06-05,6576,Gambarogno,22
2019-06-05,6918,Lugano,511
2019-06-05,6883,Novazzano,1038
2019-06-05,6744,Personico,36
2019-06-05,6776,Quinto,60
2019-06-05,6830,Chiasso,7626
2019-06-05,9469,Sennwald,27
2019-06-05,4614,Hägendorf,36
2019-06-05,6764,Faido,121
2019-06-05,6939,Alto Malcantone,274
2019-06-05,6515,Bellinzona,58
2019-06-05,9000,St. Gallen,22
2019-06-05,4058,Basel,100
2019-06-05,6370,Oberdorf (NW) Stans,29
2019-06-05,6804,Monteceneri,311
2019-06-05,6877,Coldrerio,1167
2019-06-05,9443,Widnau,50
2019-06-05,9476,Wartau,53
2019-06-05,6914,Lugano,253
2019-06-05,6872,Mendrisio,48
2019-06-05,9464,Altstätten Rüthi (SG),121
2019-06-05,6987,Caslano,3274
2019-06-05,6968,Lugano,124
2019-06-05,6713,Serravalle,84
2019-06-05,6006,Luzern,33
2019-06-05,7000,Chur,62
2019-06-05,6873,Castel San Pietro,50
2019-06-05,6010,Alpnach Kriens,41
2019-06-05,4617,Gunzgen,43
2019-06-05,6951,Lugano,108
2019-06-05,6579,Gambarogno,22
2019-06-05,6599,Cadenazzo,130
2019-06-05,6936,Cademario,93
2019-06-05,6828,Balerna,2022
2019-06-05,6487,Göschenen,48
2019-06-05,9475,Sevelen,102
2019-06-05,6594,Gambarogno,357
2019-06-05,6983,Magliaso,1331
2019-06-05,6670,Avegno Gordevio,26
2019-06-05,4600,Olten,27
2019-06-05,6523,Bellinzona,50
2019-06-05,6410,Arth Gersau,121
2019-06-05,6745,Giornico,133
2019-06-05,6534,San Vittore,137
2019-06-05,6300,Zug,72
2019-06-05,6823,Arogno,91
2019-06-05,6717,Blenio,25
2019-06-05,6562,Soazza,41
2019-06-05,6204,Sempach,29
2019-06-05,8050,Zürich,50
2019-06-05,6809,Comunanza Cadenazzo/Montecener,145
2019-06-05,6648,Minusio,337
2019-06-05,8001,Zürich,241
2019-06-05,6947,Capriasca,119
2019-06-05,6772,Prato (Leventina),22
2019-06-05,6702,Bellinzona,101
2019-06-05,6863,Mendrisio,54
2019-06-05,6616,Losone,277
2019-06-05,6760,Faido,120
2019-06-05,6020,Emmen,43
2019-06-05,8302,Kloten,164
2019-06-05,6865,Mendrisio,61
2019-06-05,6652,Terre di Pedemonte,27
2019-06-05,6343,Risch,39
2019-06-05,6528,Bellinzona,759
2019-06-05,6990,Agno,330
2019-06-05,6565,Mesocco,114
2019-06-05,8810,Horgen,21
2019-06-05,6926,Collina d'Oro,666
2019-06-05,6852,Mendrisio,284
2019-06-05,8048,Zürich,63
2019-06-05,8700,Küsnacht (ZH),21
2019-06-05,4053,Basel,26
2019-06-05,6556,Grono,31
2019-06-05,6833,Vacallo,4442
2019-06-05,6677,Maggia,42
2019-06-05,6995,Croglio,250
2019-06-05,6375,Beckenried,39
2019-06-05,6955,Capriasca,493
2019-06-05,9444,Diepoldsau,62
2019-06-05,6958,Capriasca,267
2019-06-05,6919,Collina d'Oro,128
2019-06-05,6780,Airolo,246
2019-06-05,6862,Mendrisio,596
2019-06-05,7435,Splügen,29
2019-06-05,6518,Bellinzona,106
2019-06-05,6967,Lugano,62
2019-06-05,6593,Cadenazzo,1071
2019-06-05,6363,Ennetbürgen Stansstad,34
2019-06-05,8008,Zürich,40
2019-06-05,6763,Faido,39
2019-06-05,6573,Gambarogno,90
2019-06-05,6837,Breggia,55
2019-06-05,6978,Lugano,625
2019-06-05,6946,Ponte Capriasca,577
2019-06-05,4457,Diegten,48
2019-06-05,6935,Bioggio,52
2019-06-05,8952,Schlieren,21
2019-06-05,6827,Brusino Arsizio,222
2019-06-05,6805,Mezzovico-Vira,1135
2019-06-05,6211,Dagmersellen,23
2019-06-05,6005,Horw Luzern,61
2019-06-05,6988,Ponte Tresa,1101
2019-06-05,6514,Bellinzona,441
2019-06-05,6533,Lumino,157
2019-06-05,6592,Sant'Antonino,1224
2019-06-05,8004,Zürich,108
2019-06-05,6982,Agno,2571
2019-06-05,6950,Capriasca,214
2019-06-05,6524,Bellinzona,40
2019-06-05,6922,Morcote,591
2019-06-05,6053,Alpnach,26
2019-06-05,9320,Arbon,23
2019-06-05,6203,Neuenkirch,33
2019-06-05,6454,Flüelen,39
2019-06-05,9451,Oberriet (SG),101
2019-06-05,6052,Hergiswil (NW),44
2019-06-05,6598,Tenero-Contra,259
2019-06-05,6916,Grancia,1288
2019-06-05,6959,Lugano,196
2019-06-05,7440,Andeer,30
2019-06-05,6927,Collina d'Oro,257
2019-06-05,6705,Riviera,88
2019-06-05,4127,Birsfelden,34
2019-06-05,6403,Küssnacht (SZ),41
2019-06-05,6937,Alto Malcantone,118
2019-06-05,8152,Opfikon,30
2019-06-05,6532,Arbedo-Castione,501
2019-06-05,6991,Neggio,103
2019-06-05,6525,Bellinzona,82
2019-06-05,6048,Horw,49
2019-06-05,6742,Pollegio,143
2019-06-05,6572,Gambarogno,294
2019-06-05,6613,Ronco sopra Ascona,67
2019-06-05,6500,Bellinzona,3383
2019-06-05,6815,Melide,1370
2019-06-05,6866,Mendrisio,102
2019-06-05,7438,Hinterrhein,32
2019-06-05,6340,Baar Neuheim,39
2019-06-05,6832,Chiasso,44
2019-06-05,6460,Altdorf (UR),52
2019-06-05,6834,Morbio Inferiore,829
2019-06-05,6004,Luzern,127
2019-06-05,6710,Biasca,603
2019-06-05,6989,Croglio,334
2019-06-05,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,73
2019-06-05,7302,Landquart,42
2019-06-05,6353,Weggis,52
2019-06-05,6645,Brione sopra Minusio,25
2019-06-05,6414,Arth,39
2019-06-05,6817,Maroggia,247
2019-06-05,8032,Zürich,23
2019-06-05,6802,Monteceneri,1705
2019-06-05,6956,Capriasca,115
2019-06-05,8280,Kreuzlingen,29
2019-06-05,6574,Gambarogno,47
2019-06-05,9450,Altstätten,27
2019-06-05,6930,Bedano,2161
2019-06-05,6816,Bissone,694
2019-06-05,6614,Brissago,90
2019-06-05,6838,Breggia,81
2019-06-05,8180,Bülach,25
2019-06-05,9430,St. Margrethen,53
2019-06-05,4052,Basel,86
2019-06-05,6517,Arbedo-Castione,99
2019-06-05,6853,Mendrisio,536
2019-06-05,6806,Monteceneri,352
2019-06-05,6440,Ingenbohl,38
2019-06-05,6821,Rovio,94
2019-06-05,6998,Monteggio,1101
2019-06-05,6557,Cama,31
2019-06-05,6875,Castel San Pietro,94
2019-06-05,6362,Stansstad,31
2019-06-05,6472,Erstfeld,220
2019-06-05,6945,Origlio,700
2019-06-05,6934,Bioggio,987
2019-06-05,6921,Vico Morcote,239
2019-06-05,6826,Riva San Vitale,688
2019-06-05,6596,Gordola,466
2019-06-05,9462,Oberriet (SG),22
2019-06-05,6981,Bedigliora Croglio Curio,410
2019-06-05,3818,Grindelwald,41
2019-06-05,6912,Lugano,59
2019-06-05,6513,Bellinzona,519
2019-06-05,4132,Muttenz,278
2019-06-05,6653,Terre di Pedemonte,56
2019-06-05,6994,Aranno,190
2019-06-05,6746,Faido,66
2019-06-05,6415,Arth,31
2019-06-05,6825,Mendrisio,352
2019-06-05,4057,Basel,550
2019-06-05,4133,Pratteln,49
2019-06-05,6803,Monteceneri,228
2019-06-05,4624,Härkingen,39
2019-06-05,6775,Quinto,54
2019-06-05,6213,Knutwil,24
2019-06-05,6917,Lugano,1108
2019-06-05,6467,Schattdorf,858
2019-06-05,6960,Capriasca,56
2019-06-05,6992,Bioggio Vernate,156
2019-06-05,6928,Manno,355
2019-06-05,6850,Mendrisio,3592
2019-06-05,6965,Lugano,127
2019-06-05,6721,Acquarossa Serravalle,34
2019-06-05,7412,Scharans,40
2019-06-05,6390,Engelberg,75
2019-06-05,8957,Spreitenbach,27
2019-06-05,6938,Alto Malcantone,118
2019-06-05,6980,Croglio,96
2019-06-05,6743,Bodio,119
2019-06-05,4310,Rheinfelden,165
2019-06-05,6814,Cadempino Lamone,2020
2019-06-05,6818,Melano,629
2019-06-05,6030,Ebikon,28
2019-06-05,6953,Capriasca,835
2019-06-05,6003,Luzern,129
2019-06-05,6023,Rothenburg,281
2019-06-05,6913,Lugano,59
2019-06-05,8240,Thayngen,125
2019-06-05,6354,Vitznau,23
2019-06-05,6516,Cugnasco-Gerra,144
2019-06-05,9470,Buchs (SG) Grabs,75
2019-06-05,6854,Stabio,170
2019-06-05,6484,Wassen,23
2019-06-05,9434,Au (SG),60
2019-06-05,8953,Dietikon,42
2019-06-05,6703,Riviera,50
2019-06-05,4125,Riehen,26
2019-06-05,6957,Capriasca,22
2019-06-05,8038,Zürich,26
2019-06-05,6997,Sessa,94
2019-06-05,6822,Arogno,453
2019-06-05,6563,Mesocco,91
2019-06-05,6490,Andermatt,57
2019-06-05,6600,Locarno Muralto,1146
2019-06-05,3822,Lauterbrunnen,32
2019-06-05,6535,Roveredo (GR),149
2019-06-05,4303,Kaiseraugst,27
2019-06-05,4051,Basel,34
2019-06-05,6644,Orselina,31
2019-06-05,6558,Lostallo,61
2019-06-05,8002,Zürich,45
2019-06-05,6612,Ascona,395
2019-06-05,6929,Gravesano,1061
2019-06-05,6537,Grono,64
2019-06-05,6503,Bellinzona,112
2019-06-05,6654,Terre di Pedemonte,23
2019-06-05,6874,Castel San Pietro,332
2019-06-05,6807,Torricella-Taverne,1524
2019-06-05,4410,Liestal,33
2019-06-05,6595,Lavertezzo,269
2019-06-05,6864,Mendrisio,330
2019-06-05,7320,Sargans,25
2019-06-05,6718,Blenio,35
2019-06-05,6984,Pura,565
2019-06-05,8006,Zürich,38
2019-06-05,6810,Isone,50
2019-06-05,6575,Gambarogno,21
2019-06-05,4056,Basel,406
2019-06-05,6839,Breggia,133
2019-06-05,-1,Other,5279
2019-06-06,7304,Maienfeld,57
2019-06-06,6979,Lugano,128
2019-06-06,6855,Stabio,2422
2019-06-06,6512,Bellinzona,1501
2019-06-06,6986,Curio Miglieglia Novaggio,311
2019-06-06,6954,Capriasca,282
2019-06-06,6527,Riviera,116
2019-06-06,6374,Buochs,26
2019-06-06,8200,Schaffhausen,21
2019-06-06,6808,Torricella-Taverne,167
2019-06-06,8005,Zürich,186
2019-06-06,6918,Lugano,460
2019-06-06,6883,Novazzano,1069
2019-06-06,5000,Aarau,56
2019-06-06,6776,Quinto,77
2019-06-06,6830,Chiasso,9386
2019-06-06,9469,Sennwald,40
2019-06-06,4614,Hägendorf,21
2019-06-06,8045,Zürich,32
2019-06-06,6764,Faido,97
2019-06-06,6939,Alto Malcantone,250
2019-06-06,8057,Zürich,30
2019-06-06,6515,Bellinzona,86
2019-06-06,4058,Basel,62
2019-06-06,6370,Oberdorf (NW) Stans,31
2019-06-06,6804,Monteceneri,355
2019-06-06,6877,Coldrerio,1334
2019-06-06,9443,Widnau,73
2019-06-06,9476,Wartau,42
2019-06-06,6914,Lugano,217
2019-06-06,6872,Mendrisio,53
2019-06-06,6707,Riviera,23
2019-06-06,9464,Altstätten Rüthi (SG),121
2019-06-06,6987,Caslano,3089
2019-06-06,6723,Acquarossa,26
2019-06-06,6968,Lugano,94
2019-06-06,6713,Serravalle,67
2019-06-06,6006,Luzern,31
2019-06-06,7000,Chur,72
2019-06-06,6873,Castel San Pietro,50
2019-06-06,6010,Alpnach Kriens,52
2019-06-06,4617,Gunzgen,42
2019-06-06,6951,Lugano,155
2019-06-06,6599,Cadenazzo,113
2019-06-06,8600,Dübendorf,21
2019-06-06,6936,Cademario,73
2019-06-06,6828,Balerna,2225
2019-06-06,6487,Göschenen,66
2019-06-06,9475,Sevelen,62
2019-06-06,7500,St. Moritz,23
2019-06-06,6594,Gambarogno,390
2019-06-06,6983,Magliaso,1419
2019-06-06,6670,Avegno Gordevio,28
2019-06-06,4600,Olten,25
2019-06-06,6523,Bellinzona,61
2019-06-06,6410,Arth Gersau,61
2019-06-06,6745,Giornico,131
2019-06-06,6534,San Vittore,149
2019-06-06,6300,Zug,74
2019-06-06,6823,Arogno,79
2019-06-06,6717,Blenio,33
2019-06-06,6562,Soazza,48
2019-06-06,6204,Sempach,26
2019-06-06,8050,Zürich,42
2019-06-06,6809,Comunanza Cadenazzo/Montecener,144
2019-06-06,6648,Minusio,333
2019-06-06,8001,Zürich,239
2019-06-06,6947,Capriasca,123
2019-06-06,6772,Prato (Leventina),22
2019-06-06,6702,Bellinzona,129
2019-06-06,6863,Mendrisio,51
2019-06-06,6616,Losone,230
2019-06-06,6210,Sursee,26
2019-06-06,6760,Faido,97
2019-06-06,8640,Freienbach Rapperswil-Jona,24
2019-06-06,6020,Emmen,32
2019-06-06,8302,Kloten,154
2019-06-06,6865,Mendrisio,60
2019-06-06,6652,Terre di Pedemonte,33
2019-06-06,6343,Risch,21
2019-06-06,6528,Bellinzona,788
2019-06-06,6990,Agno,393
2019-06-06,6565,Mesocco,81
2019-06-06,8810,Horgen,24
2019-06-06,6926,Collina d'Oro,631
2019-06-06,6852,Mendrisio,247
2019-06-06,8048,Zürich,41
2019-06-06,8700,Küsnacht (ZH),27
2019-06-06,4053,Basel,27
2019-06-06,6556,Grono,30
2019-06-06,6833,Vacallo,6013
2019-06-06,6677,Maggia,28
2019-06-06,6995,Croglio,221
2019-06-06,6375,Beckenried,32
2019-06-06,6955,Capriasca,479
2019-06-06,9444,Diepoldsau,73
2019-06-06,6958,Capriasca,233
2019-06-06,6919,Collina d'Oro,116
2019-06-06,8800,Thalwil,21
2019-06-06,6780,Airolo,325
2019-06-06,6862,Mendrisio,595
2019-06-06,7435,Splügen,25
2019-06-06,6518,Bellinzona,114
2019-06-06,6967,Lugano,46
2019-06-06,6593,Cadenazzo,1189
2019-06-06,8008,Zürich,29
2019-06-06,6763,Faido,21
2019-06-06,6573,Gambarogno,95
2019-06-06,6837,Breggia,53
2019-06-06,6978,Lugano,705
2019-06-06,6946,Ponte Capriasca,559
2019-06-06,4457,Diegten,59
2019-06-06,6935,Bioggio,45
2019-06-06,8952,Schlieren,21
2019-06-06,6827,Brusino Arsizio,276
2019-06-06,6805,Mezzovico-Vira,1079
2019-06-06,6005,Horw Luzern,87
2019-06-06,6988,Ponte Tresa,1149
2019-06-06,6514,Bellinzona,418
2019-06-06,6533,Lumino,160
2019-06-06,6716,Acquarossa,34
2019-06-06,6592,Sant'Antonino,1329
2019-06-06,8004,Zürich,106
2019-06-06,6982,Agno,2613
2019-06-06,6950,Capriasca,177
2019-06-06,6524,Bellinzona,35
2019-06-06,6922,Morcote,532
2019-06-06,6454,Flüelen,65
2019-06-06,9451,Oberriet (SG),119
2019-06-06,6052,Hergiswil (NW),37
2019-06-06,5400,Baden,22
2019-06-06,6598,Tenero-Contra,301
2019-06-06,6916,Grancia,1252
2019-06-06,6959,Lugano,188
2019-06-06,6927,Collina d'Oro,277
2019-06-06,6705,Riviera,52
2019-06-06,5033,Buchs (AG),103
2019-06-06,4127,Birsfelden,23
2019-06-06,6937,Alto Malcantone,106
2019-06-06,8152,Opfikon,47
2019-06-06,6532,Arbedo-Castione,531
2019-06-06,6991,Neggio,123
2019-06-06,6525,Bellinzona,76
2019-06-06,6048,Horw,82
2019-06-06,6742,Pollegio,115
2019-06-06,6572,Gambarogno,286
2019-06-06,6613,Ronco sopra Ascona,82
2019-06-06,6500,Bellinzona,3503
2019-06-06,6815,Melide,1532
2019-06-06,6866,Mendrisio,92
2019-06-06,7438,Hinterrhein,30
2019-06-06,6340,Baar Neuheim,24
2019-06-06,6832,Chiasso,31
2019-06-06,6460,Altdorf (UR),67
2019-06-06,6834,Morbio Inferiore,924
2019-06-06,6004,Luzern,212
2019-06-06,6710,Biasca,538
2019-06-06,6989,Croglio,373
2019-06-06,3800,Beatenberg Interlaken Matten bei Interlaken Unterseen,91
2019-06-06,7302,Landquart,44
2019-06-06,6353,Weggis,25
2019-06-06,6645,Brione sopra Minusio,32
2019-06-06,6747,Faido,21
2019-06-06,6817,Maroggia,242
2019-06-06,6802,Monteceneri,1878
2019-06-06,6956,Capriasca,108
2019-06-06,8280,Kreuzlingen,42
2019-06-06,6574,Gambarogno,36
2019-06-06,9450,Altstätten,30
2019-06-06,6930,Bedano,1987
2019-06-06,6816,Bissone,656
2019-06-06,6614,Brissago,84
2019-06-06,6838,Breggia,65
2019-06-06,9430,St. Margrethen,66
2019-06-06,4052,Basel,54
2019-06-06,6517,Arbedo-Castione,109
2019-06-06,6853,Mendrisio,509
2019-06-06,6806,Monteceneri,338
2019-06-06,6440,Ingenbohl,38
2019-06-06,6821,Rovio,85
2019-06-06,6998,Monteggio,994
2019-06-06,6557,Cama,23
2019-06-06,6875,Castel San Pietro,45
2019-06-06,6577,Gambarogno,24
2019-06-06,8003,Zürich,22
2019-06-06,6472,Erstfeld,218
2019-06-06,6945,Origlio,754
2019-06-06,6934,Bioggio,1006
2019-06-06,6921,Vico Morcote,249
2019-06-06,6826,Riva San Vitale,676
2019-06-06,6596,Gordola,397
2019-06-06,9462,Oberriet (SG),43
2019-06-06,6981,Bedigliora Croglio Curio,338
2019-06-06,6912,Lugano,60
2019-06-06,6513,Bellinzona,639
2019-06-06,4132,Muttenz,268
2019-06-06,6653,Terre di Pedemonte,37
2019-06-06,6994,Aranno,191
2019-06-06,6330,Cham,28
2019-06-06,6746,Faido,45
2019-06-06,6825,Mendrisio,362
2019-06-06,4057,Basel,507
2019-06-06,4133,Pratteln,46
2019-06-06,6803,Monteceneri,189
2019-06-06,4624,Härkingen,35
2019-06-06,6775,Quinto,63
2019-06-06,6917,Lugano,1009
2019-06-06,6467,Schattdorf,681
2019-06-06,6960,Capriasca,23
2019-06-06,6992,Bioggio Vernate,114
2019-06-06,6928,Manno,483
2019-06-06,6850,Mendrisio,3868
2019-06-06,6965,Lugano,98
2019-06-06,6721,Acquarossa Serravalle,47
2019-06-06,7306,Fläsch,27
2019-06-06,7412,Scharans,49
2019-06-06,6390,Engelberg,45
2019-06-06,8957,Spreitenbach,39
2019-06-06,6938,Alto Malcantone,93
2019-06-06,6980,Croglio,100
2019-06-06,6743,Bodio,105
2019-06-06,4310,Rheinfelden,155
2019-06-06,6814,Cadempino Lamone,2076
2019-06-06,6818,Melano,651
2019-06-06,6030,Ebikon,31
2019-06-06,6953,Capriasca,810
2019-06-06,6003,Luzern,134
2019-06-06,6023,Rothenburg,176
2019-06-06,6913,Lugano,78
2019-06-06,8240,Thayngen,119
2019-06-06,6516,Cugnasco-Gerra,156
2019-06-06,9470,Buchs (SG) Grabs,61
2019-06-06,6854,Stabio,169
2019-06-06,6484,Wassen,24
2019-06-06,9434,Au (SG),59
2019-06-06,8304,Wallisellen,25
2019-06-06,8953,Dietikon,35
2019-06-06,6703,Riviera,49
2019-06-06,4125,Riehen,22
2019-06-06,6957,Capriasca,25
2019-06-06,8038,Zürich,21
2019-06-06,6997,Sessa,92
2019-06-06,6822,Arogno,409
2019-06-06,6563,Mesocco,87
2019-06-06,5430,Wettingen,24
2019-06-06,6490,Andermatt,21
2019-06-06,9463,Oberriet (SG),30
2019-06-06,6600,Locarno Muralto,1014
2019-06-06,6535,Roveredo (GR),175
2019-06-06,4303,Kaiseraugst,45
2019-06-06,4051,Basel,25
2019-06-06,6558,Lostallo,32
2019-06-06,8002,Zürich,62
2019-06-06,6612,Ascona,414
2019-06-06,6929,Gravesano,1044
2019-06-06,6537,Grono,60
2019-06-06,6503,Bellinzona,116
2019-06-06,6874,Castel San Pietro,288
2019-06-06,6807,Torricella-Taverne,1445
2019-06-06,6595,Lavertezzo,276
2019-06-06,6864,Mendrisio,349
2019-06-06,7310,Bad Ragaz,22
2019-06-06,6718,Blenio,28
2019-06-06,6984,Pura,560
2019-06-06,8006,Zürich,52
2019-06-06,6810,Isone,68
2019-06-06,4056,Basel,326
2019-06-06,6839,Breggia,173
2019-06-06,6722,Acquarossa,25
2019-06-06,-1,Other,5162
2019-06-07,7304,Maienfeld,53
2019-06-07,6405,Küssnacht (SZ),21
2019-06-07,6979,Lugano,193
2019-06-07,6855,Stabio,2964
2019-06-07,6512,Bellinzona,1387
2019-06-07,6986,Curio Miglieglia Novaggio,312
2019-06-07,6954,Capriasca,276
2019-06-07,6527,Riviera,142
2019-06-07,6374,Buochs,30
2019-06-07,8200,Schaffhausen,30
2019-06-07,6808,Torricella-Taverne,147
2019-06-07,8005,Zürich,221
2019-06-07,6576,Gambarogno,23
2019-06-07,8044,Dübendorf Zürich,21
2019-06-07,6918,Lugano,556
2019-06-07,6883,Novazzano,1340
2019-06-07,6744,Personico,26
2019-06-07,6776,Quinto,56
2019-06-07,6830,Chiasso,15785
2019-06-07,9469,Sennwald,41
2019-06-07,4614,Hägendorf,39
2019-06-07,6764,Faido,83
