Date,PLZ From Id,PLZ From Name,Count
2019-06-09,6919,Collina d'Oro,111
2019-06-09,6780,Airolo,155
2019-06-09,6862,Mendrisio,1377
2019-06-09,6518,Bellinzona,81
2019-06-09,6967,Lugano,64
2019-06-09,6593,Cadenazzo,225
2019-06-09,6573,Gambarogno,57
2019-06-09,6837,Breggia,22
2019-06-09,6978,Lugano,181
2019-06-09,6946,Ponte Capriasca,658
2019-06-09,6935,Bioggio,91
2019-06-09,6827,Brusino Arsizio,88
2019-06-09,6805,Mezzovico-Vira,168
2019-06-09,6005,Horw Luzern,38
2019-06-09,6988,Ponte Tresa,1908
2019-06-09,6514,Bellinzona,110
2019-06-09,6533,Lumino,65
2019-06-09,6592,Sant'Antonino,304
2019-06-09,8004,Zürich,32
2019-06-09,6982,Agno,1829
2019-06-09,6950,Capriasca,279
2019-06-09,6922,Morcote,385
2019-06-09,6637,Sonogno,32
2019-06-09,6454,Flüelen,67
2019-06-09,5400,Baden,43
2019-06-09,6598,Tenero-Contra,136
2019-06-09,6916,Grancia,364
2019-06-09,6959,Lugano,236
2019-06-09,6927,Collina d'Oro,196
2019-06-09,6705,Riviera,28
2019-06-09,6937,Alto Malcantone,93
2019-06-09,6532,Arbedo-Castione,227
2019-06-09,6991,Neggio,73
2019-06-09,6525,Bellinzona,34
2019-06-09,6742,Pollegio,30
2019-06-09,6572,Gambarogno,125
2019-06-09,6613,Ronco sopra Ascona,60
2019-06-09,6500,Bellinzona,1074
2019-06-09,6815,Melide,1417
2019-06-09,6866,Mendrisio,76
2019-06-09,6460,Altdorf (UR),46
2019-06-09,6834,Morbio Inferiore,308
2019-06-09,6004,Luzern,24
2019-06-09,6710,Biasca,184
2019-06-09,6989,Croglio,237
2019-06-09,6645,Brione sopra Minusio,49
2019-06-09,6414,Arth,32
2019-06-09,6817,Maroggia,324
2019-06-09,6802,Monteceneri,834
2019-06-09,6956,Capriasca,105
2019-06-09,6574,Gambarogno,38
2019-06-09,6930,Bedano,645
2019-06-09,6816,Bissone,1096
2019-06-09,6614,Brissago,82
2019-06-09,6838,Breggia,42
2019-06-09,4052,Basel,64
2019-06-09,6517,Arbedo-Castione,78
2019-06-09,6853,Mendrisio,333
2019-06-09,6806,Monteceneri,203
2019-06-09,6440,Ingenbohl,27
2019-06-09,6821,Rovio,67
2019-06-09,6998,Monteggio,423
2019-06-09,6719,Blenio,24
2019-06-09,6875,Castel San Pietro,44
2019-06-09,6945,Origlio,978
2019-06-09,6934,Bioggio,1558
2019-06-09,6921,Vico Morcote,337
2019-06-09,6826,Riva San Vitale,460
2019-06-09,6596,Gordola,196
2019-06-09,6981,Bedigliora Croglio Curio,184
2019-06-09,6912,Lugano,114
2019-06-09,6513,Bellinzona,105
2019-06-09,4132,Muttenz,44
2019-06-09,6653,Terre di Pedemonte,25
2019-06-09,4800,Zofingen,33
2019-06-09,6994,Aranno,145
2019-06-09,6825,Mendrisio,404
2019-06-09,4057,Basel,26
2019-06-09,6633,Lavertezzo,28
2019-06-09,4133,Pratteln,21
2019-06-09,6803,Monteceneri,124
2019-06-09,6775,Quinto,47
2019-06-09,6917,Lugano,563
2019-06-09,6467,Schattdorf,67
2019-06-09,6960,Capriasca,45
2019-06-09,6992,Bioggio Vernate,122
2019-06-09,6928,Manno,131
2019-06-09,6850,Mendrisio,4405
2019-06-09,6965,Lugano,342
2019-06-09,6721,Acquarossa Serravalle,25
2019-06-09,6938,Alto Malcantone,98
2019-06-09,6980,Croglio,66
2019-06-09,6814,Cadempino Lamone,609
2019-06-09,6818,Melano,448
2019-06-09,6953,Capriasca,926
2019-06-09,6003,Luzern,43
2019-06-09,6023,Rothenburg,38
2019-06-09,6913,Lugano,50
2019-06-09,8240,Thayngen,42
2019-06-09,6516,Cugnasco-Gerra,80
2019-06-09,9470,Buchs (SG) Grabs,69
2019-06-09,6854,Stabio,36
2019-06-09,6484,Wassen,201
2019-06-09,6703,Riviera,29
2019-06-09,6957,Capriasca,32
2019-06-09,6997,Sessa,52
2019-06-09,6822,Arogno,456
2019-06-09,7744,Brusio,60
2019-06-09,6563,Mesocco,67
2019-06-09,6490,Andermatt,32
2019-06-09,6600,Locarno Muralto,686
2019-06-09,6535,Roveredo (GR),75
2019-06-09,8207,Schaffhausen,24
2019-06-09,6644,Orselina,22
2019-06-09,6558,Lostallo,23
2019-06-09,6612,Ascona,396
2019-06-09,6929,Gravesano,330
2019-06-09,6537,Grono,22
2019-06-09,6503,Bellinzona,88
2019-06-09,6874,Castel San Pietro,143
2019-06-09,6807,Torricella-Taverne,838
2019-06-09,6595,Lavertezzo,97
2019-06-09,6864,Mendrisio,131
2019-06-09,6718,Blenio,45
2019-06-09,6984,Pura,290
2019-06-09,8006,Zürich,28
2019-06-09,6810,Isone,38
2019-06-09,6575,Gambarogno,26
2019-06-09,4056,Basel,29
2019-06-09,6722,Acquarossa,31
2019-06-09,-1,Other,3096
2019-06-10,6979,Lugano,43
2019-06-10,6855,Stabio,1771
2019-06-10,6512,Bellinzona,472
2019-06-10,6986,Curio Miglieglia Novaggio,258
2019-06-10,6954,Capriasca,326
2019-06-10,6527,Riviera,34
2019-06-10,6808,Torricella-Taverne,111
2019-06-10,8005,Zürich,100
2019-06-10,6918,Lugano,296
2019-06-10,6883,Novazzano,598
2019-06-10,6776,Quinto,78
2019-06-10,6830,Chiasso,3512
2019-06-10,9469,Sennwald,25
2019-06-10,6939,Alto Malcantone,158
2019-06-10,6515,Bellinzona,35
2019-06-10,4058,Basel,56
2019-06-10,6804,Monteceneri,114
2019-06-10,6877,Coldrerio,824
2019-06-10,6914,Lugano,214
2019-06-10,6987,Caslano,2003
2019-06-10,6723,Acquarossa,23
2019-06-10,6968,Lugano,103
2019-06-10,6713,Serravalle,182
2019-06-10,7000,Chur,21
2019-06-10,6951,Lugano,76
2019-06-10,6599,Cadenazzo,25
2019-06-10,6781,Bedretto,37
2019-06-10,6936,Cademario,66
2019-06-10,6828,Balerna,1023
2019-06-10,7500,St. Moritz,56
2019-06-10,6594,Gambarogno,74
2019-06-10,6983,Magliaso,905
2019-06-10,6670,Avegno Gordevio,32
2019-06-10,6523,Bellinzona,35
2019-06-10,6410,Arth Gersau,125
2019-06-10,6745,Giornico,27
2019-06-10,6534,San Vittore,63
2019-06-10,6823,Arogno,155
2019-06-10,6717,Blenio,40
2019-06-10,6809,Comunanza Cadenazzo/Montecener,81
2019-06-10,6648,Minusio,210
2019-06-10,8001,Zürich,74
2019-06-10,6947,Capriasca,163
2019-06-10,6702,Bellinzona,70
2019-06-10,6616,Losone,155
2019-06-10,6760,Faido,106
2019-06-10,8302,Kloten,93
2019-06-10,6865,Mendrisio,23
2019-06-10,6343,Risch,44
2019-06-10,6528,Bellinzona,213
2019-06-10,6990,Agno,219
2019-06-10,6565,Mesocco,82
2019-06-10,6926,Collina d'Oro,465
2019-06-10,6852,Mendrisio,249
2019-06-10,6556,Grono,26
2019-06-10,6833,Vacallo,1326
2019-06-10,6995,Croglio,102
2019-06-10,6955,Capriasca,516
2019-06-10,7513,Silvaplana,24
2019-06-10,6958,Capriasca,305
2019-06-10,6919,Collina d'Oro,88
2019-06-10,6780,Airolo,114
2019-06-10,6862,Mendrisio,1853
2019-06-10,7435,Splügen,41
2019-06-10,6518,Bellinzona,50
2019-06-10,6967,Lugano,37
2019-06-10,6593,Cadenazzo,189
2019-06-10,6720,Blenio,35
2019-06-10,6763,Faido,42
2019-06-10,6573,Gambarogno,30
2019-06-10,6978,Lugano,173
2019-06-10,6946,Ponte Capriasca,685
2019-06-10,6935,Bioggio,64
2019-06-10,6827,Brusino Arsizio,63
2019-06-10,6805,Mezzovico-Vira,237
2019-06-10,6988,Ponte Tresa,1932
2019-06-10,6514,Bellinzona,97
2019-06-10,6533,Lumino,53
2019-06-10,6716,Acquarossa,45
2019-06-10,6592,Sant'Antonino,174
2019-06-10,8004,Zürich,23
2019-06-10,6982,Agno,1880
2019-06-10,6950,Capriasca,315
2019-06-10,6922,Morcote,320
2019-06-10,7742,Poschiavo,21
2019-06-10,6598,Tenero-Contra,188
2019-06-10,6916,Grancia,375
2019-06-10,6959,Lugano,265
2019-06-10,6927,Collina d'Oro,165
2019-06-10,6774,Dalpe,39
2019-06-10,6705,Riviera,27
2019-06-10,6937,Alto Malcantone,106
2019-06-10,6532,Arbedo-Castione,161
2019-06-10,6991,Neggio,76
2019-06-10,6742,Pollegio,24
2019-06-10,6572,Gambarogno,84
2019-06-10,6613,Ronco sopra Ascona,31
2019-06-10,6500,Bellinzona,886
2019-06-10,6815,Melide,1344
2019-06-10,6866,Mendrisio,34
2019-06-10,6834,Morbio Inferiore,329
2019-06-10,6710,Biasca,208
2019-06-10,6989,Croglio,235
2019-06-10,6645,Brione sopra Minusio,45
2019-06-10,6414,Arth,36
2019-06-10,6817,Maroggia,298
2019-06-10,6802,Monteceneri,900
2019-06-10,6956,Capriasca,136
2019-06-10,6930,Bedano,702
2019-06-10,6816,Bissone,882
2019-06-10,6614,Brissago,63
2019-06-10,6838,Breggia,34
2019-06-10,4052,Basel,42
2019-06-10,6517,Arbedo-Castione,74
2019-06-10,6853,Mendrisio,381
2019-06-10,6806,Monteceneri,190
2019-06-10,6821,Rovio,60
2019-06-10,6998,Monteggio,495
2019-06-10,6875,Castel San Pietro,27
2019-06-10,6945,Origlio,838
2019-06-10,6934,Bioggio,1557
2019-06-10,6921,Vico Morcote,210
2019-06-10,6826,Riva San Vitale,501
2019-06-10,6596,Gordola,175
2019-06-10,6981,Bedigliora Croglio Curio,213
2019-06-10,6912,Lugano,68
2019-06-10,6513,Bellinzona,54
2019-06-10,6653,Terre di Pedemonte,22
2019-06-10,6994,Aranno,112
2019-06-10,6825,Mendrisio,466
2019-06-10,4057,Basel,28
2019-06-10,4133,Pratteln,21
2019-06-10,6803,Monteceneri,119
2019-06-10,6775,Quinto,36
2019-06-10,6917,Lugano,559
2019-06-10,6467,Schattdorf,50
2019-06-10,6960,Capriasca,40
2019-06-10,6992,Bioggio Vernate,120
2019-06-10,6928,Manno,128
2019-06-10,6850,Mendrisio,4656
2019-06-10,6965,Lugano,219
2019-06-10,6721,Acquarossa Serravalle,23
2019-06-10,6938,Alto Malcantone,103
2019-06-10,6980,Croglio,49
2019-06-10,6743,Bodio,24
2019-06-10,6814,Cadempino Lamone,602
2019-06-10,6818,Melano,562
2019-06-10,6953,Capriasca,982
2019-06-10,6003,Luzern,62
2019-06-10,6023,Rothenburg,26
2019-06-10,6913,Lugano,39
2019-06-10,8240,Thayngen,28
2019-06-10,6516,Cugnasco-Gerra,107
2019-06-10,9470,Buchs (SG) Grabs,48
2019-06-10,6854,Stabio,49
2019-06-10,6703,Riviera,35
2019-06-10,6997,Sessa,53
2019-06-10,6822,Arogno,419
2019-06-10,7744,Brusio,74
2019-06-10,6563,Mesocco,60
2019-06-10,6490,Andermatt,37
2019-06-10,6600,Locarno Muralto,562
2019-06-10,6535,Roveredo (GR),75
2019-06-10,6612,Ascona,230
2019-06-10,6929,Gravesano,318
2019-06-10,6503,Bellinzona,61
2019-06-10,6874,Castel San Pietro,126
2019-06-10,6807,Torricella-Taverne,894
2019-06-10,6595,Lavertezzo,47
2019-06-10,6864,Mendrisio,110
2019-06-10,6718,Blenio,56
2019-06-10,6984,Pura,279
2019-06-10,8006,Zürich,23
2019-06-10,6810,Isone,36
2019-06-10,4056,Basel,21
2019-06-10,6839,Breggia,26
2019-06-10,6722,Acquarossa,26
2019-06-10,-1,Other,2976
2019-06-11,6979,Lugano,42
2019-06-11,6855,Stabio,2474
2019-06-11,6512,Bellinzona,1598
2019-06-11,6986,Curio Miglieglia Novaggio,467
2019-06-11,6954,Capriasca,591
2019-06-11,6527,Riviera,83
2019-06-11,8200,Schaffhausen,21
2019-06-11,6808,Torricella-Taverne,215
2019-06-11,8005,Zürich,141
2019-06-11,6918,Lugano,657
2019-06-11,6883,Novazzano,1358
2019-06-11,6776,Quinto,138
2019-06-11,6830,Chiasso,3585
2019-06-11,6764,Faido,29
2019-06-11,6939,Alto Malcantone,351
2019-06-11,6515,Bellinzona,68
2019-06-11,4058,Basel,75
2019-06-11,6804,Monteceneri,369
2019-06-11,6877,Coldrerio,1778
2019-06-11,6914,Lugano,301
2019-06-11,6872,Mendrisio,35
2019-06-11,6987,Caslano,2894
2019-06-11,6968,Lugano,166
2019-06-11,6713,Serravalle,84
2019-06-11,6006,Luzern,27
2019-06-11,6873,Castel San Pietro,57
2019-06-11,6951,Lugano,99
2019-06-11,6579,Gambarogno,26
2019-06-11,6599,Cadenazzo,60
2019-06-11,6936,Cademario,98
2019-06-11,6828,Balerna,1912
2019-06-11,9475,Sevelen,24
2019-06-11,7500,St. Moritz,78
2019-06-11,6594,Gambarogno,291
2019-06-11,6983,Magliaso,1555
2019-06-11,6670,Avegno Gordevio,24
2019-06-11,6523,Bellinzona,45
2019-06-11,6410,Arth Gersau,105
2019-06-11,6745,Giornico,62
2019-06-11,6534,San Vittore,93
2019-06-11,6300,Zug,31
2019-06-11,6823,Arogno,282
2019-06-11,6717,Blenio,29
2019-06-11,6562,Soazza,23
2019-06-11,8050,Zürich,21
2019-06-11,6809,Comunanza Cadenazzo/Montecener,173
2019-06-11,6648,Minusio,366
2019-06-11,8001,Zürich,122
2019-06-11,6947,Capriasca,332
2019-06-11,6702,Bellinzona,172
2019-06-11,6863,Mendrisio,39
2019-06-11,1201,Genève,35
2019-06-11,6616,Losone,339
2019-06-11,6760,Faido,90
2019-06-11,6020,Emmen,29
2019-06-11,8302,Kloten,112
2019-06-11,6865,Mendrisio,98
2019-06-11,6652,Terre di Pedemonte,37
2019-06-11,6528,Bellinzona,812
2019-06-11,6990,Agno,420
2019-06-11,6565,Mesocco,46
2019-06-11,6926,Collina d'Oro,1075
2019-06-11,6852,Mendrisio,566
2019-06-11,6556,Grono,30
2019-06-11,6833,Vacallo,891
2019-06-11,6677,Maggia,44
2019-06-11,6995,Croglio,281
2019-06-11,6955,Capriasca,1027
2019-06-11,6958,Capriasca,507
2019-06-11,6919,Collina d'Oro,181
2019-06-11,6780,Airolo,105
2019-06-11,6862,Mendrisio,2695
2019-06-11,6518,Bellinzona,125
2019-06-11,6967,Lugano,65
2019-06-11,6593,Cadenazzo,878
2019-06-11,8008,Zürich,23
2019-06-11,6573,Gambarogno,76
2019-06-11,6837,Breggia,31
2019-06-11,6978,Lugano,190
2019-06-11,6946,Ponte Capriasca,1336
2019-06-11,6935,Bioggio,66
2019-06-11,6827,Brusino Arsizio,105
2019-06-11,6805,Mezzovico-Vira,1174
2019-06-11,6988,Ponte Tresa,1036
2019-06-11,6514,Bellinzona,263
2019-06-11,6533,Lumino,138
2019-06-11,6716,Acquarossa,36
2019-06-11,6592,Sant'Antonino,1056
2019-06-11,8004,Zürich,48
2019-06-11,6982,Agno,4183
2019-06-11,6950,Capriasca,597
2019-06-11,6922,Morcote,514
2019-06-11,6454,Flüelen,32
2019-06-11,6598,Tenero-Contra,257
2019-06-11,6916,Grancia,1343
2019-06-11,6959,Lugano,393
2019-06-11,6927,Collina d'Oro,341
2019-06-11,6705,Riviera,46
2019-06-11,6937,Alto Malcantone,160
2019-06-11,6532,Arbedo-Castione,489
2019-06-11,6991,Neggio,162
2019-06-11,6525,Bellinzona,81
2019-06-11,6742,Pollegio,78
2019-06-11,6572,Gambarogno,229
2019-06-11,6613,Ronco sopra Ascona,45
2019-06-11,6500,Bellinzona,3398
2019-06-11,6815,Melide,2021
2019-06-11,6866,Mendrisio,63
2019-06-11,6834,Morbio Inferiore,748
2019-06-11,6004,Luzern,29
2019-06-11,6710,Biasca,597
2019-06-11,6989,Croglio,297
2019-06-11,6645,Brione sopra Minusio,67
2019-06-11,6414,Arth,57
2019-06-11,6817,Maroggia,656
2019-06-11,6802,Monteceneri,1904
2019-06-11,6956,Capriasca,229
2019-06-11,6574,Gambarogno,31
2019-06-11,6930,Bedano,2410
2019-06-11,6816,Bissone,1459
2019-06-11,6614,Brissago,67
2019-06-11,6838,Breggia,28
2019-06-11,6672,Avegno Gordevio,23
2019-06-11,4052,Basel,46
2019-06-11,6517,Arbedo-Castione,169
2019-06-11,6853,Mendrisio,928
2019-06-11,6806,Monteceneri,529
2019-06-11,6821,Rovio,134
2019-06-11,6998,Monteggio,611
2019-06-11,6557,Cama,33
2019-06-11,6875,Castel San Pietro,40
2019-06-11,6472,Erstfeld,25
2019-06-11,6945,Origlio,1545
2019-06-11,6934,Bioggio,4153
2019-06-11,6921,Vico Morcote,343
2019-06-11,6826,Riva San Vitale,1038
2019-06-11,6596,Gordola,480
2019-06-11,6981,Bedigliora Croglio Curio,408
2019-06-11,6912,Lugano,93
2019-06-11,6513,Bellinzona,184
2019-06-11,6653,Terre di Pedemonte,49
2019-06-11,6994,Aranno,253
2019-06-11,6746,Faido,29
2019-06-11,6825,Mendrisio,552
2019-06-11,6803,Monteceneri,264
2019-06-11,6775,Quinto,48
2019-06-11,6917,Lugano,1489
2019-06-11,6467,Schattdorf,49
2019-06-11,6960,Capriasca,37
2019-06-11,6992,Bioggio Vernate,181
2019-06-11,6928,Manno,307
2019-06-11,3400,Burgdorf,39
2019-06-11,6850,Mendrisio,6752
2019-06-11,6965,Lugano,826
2019-06-11,6721,Acquarossa Serravalle,34
2019-06-11,6938,Alto Malcantone,135
2019-06-11,6980,Croglio,109
2019-06-11,6743,Bodio,84
2019-06-11,6814,Cadempino Lamone,1808
2019-06-11,6818,Melano,985
2019-06-11,6953,Capriasca,1835
2019-06-11,6003,Luzern,43
2019-06-11,6913,Lugano,51
2019-06-11,8240,Thayngen,21
2019-06-11,6516,Cugnasco-Gerra,204
2019-06-11,9470,Buchs (SG) Grabs,36
2019-06-11,6854,Stabio,155
2019-06-11,6703,Riviera,59
2019-06-11,6957,Capriasca,53
2019-06-11,6997,Sessa,71
2019-06-11,6822,Arogno,801
2019-06-11,7744,Brusio,65
2019-06-11,6563,Mesocco,28
2019-06-11,6600,Locarno Muralto,1362
2019-06-11,6535,Roveredo (GR),181
2019-06-11,6644,Orselina,38
2019-06-11,6558,Lostallo,30
2019-06-11,8002,Zürich,40
2019-06-11,6612,Ascona,435
2019-06-11,6929,Gravesano,989
2019-06-11,6537,Grono,62
2019-06-11,6503,Bellinzona,166
2019-06-11,6874,Castel San Pietro,317
2019-06-11,6807,Torricella-Taverne,2147
2019-06-11,6595,Lavertezzo,225
2019-06-11,6864,Mendrisio,253
2019-06-11,6718,Blenio,24
2019-06-11,6984,Pura,545
2019-06-11,6810,Isone,91
2019-06-11,6575,Gambarogno,29
2019-06-11,6839,Breggia,57
2019-06-11,6722,Acquarossa,26
2019-06-11,-1,Other,2746
2019-06-12,6979,Lugano,41
2019-06-12,6855,Stabio,2393
2019-06-12,6512,Bellinzona,1498
2019-06-12,6986,Curio Miglieglia Novaggio,489
2019-06-12,6954,Capriasca,651
2019-06-12,6527,Riviera,100
2019-06-12,6808,Torricella-Taverne,240
2019-06-12,8005,Zürich,102
2019-06-12,6918,Lugano,699
2019-06-12,6883,Novazzano,1248
2019-06-12,6776,Quinto,72
2019-06-12,6830,Chiasso,3314
2019-06-12,6764,Faido,28
2019-06-12,6939,Alto Malcantone,350
2019-06-12,6515,Bellinzona,42
2019-06-12,4058,Basel,64
2019-06-12,6804,Monteceneri,396
2019-06-12,6877,Coldrerio,1633
2019-06-12,6914,Lugano,327
2019-06-12,6872,Mendrisio,25
2019-06-12,6987,Caslano,3039
2019-06-12,6723,Acquarossa,24
2019-06-12,6968,Lugano,158
2019-06-12,6713,Serravalle,90
2019-06-12,6873,Castel San Pietro,51
2019-06-12,6951,Lugano,80
2019-06-12,6599,Cadenazzo,60
2019-06-12,6936,Cademario,87
2019-06-12,6828,Balerna,1871
2019-06-12,6487,Göschenen,21
2019-06-12,6594,Gambarogno,276
2019-06-12,6983,Magliaso,1646
2019-06-12,6670,Avegno Gordevio,34
2019-06-12,6523,Bellinzona,46
2019-06-12,6410,Arth Gersau,125
2019-06-12,6745,Giornico,67
2019-06-12,6534,San Vittore,96
2019-06-12,6300,Zug,27
2019-06-12,6823,Arogno,354
2019-06-12,6717,Blenio,26
2019-06-12,6809,Comunanza Cadenazzo/Montecener,147
2019-06-12,6648,Minusio,397
2019-06-12,8001,Zürich,148
2019-06-12,6947,Capriasca,273
2019-06-12,6702,Bellinzona,162
2019-06-12,6863,Mendrisio,39
2019-06-12,6616,Losone,323
2019-06-12,6760,Faido,76
2019-06-12,8302,Kloten,106
2019-06-12,6865,Mendrisio,77
2019-06-12,6652,Terre di Pedemonte,25
2019-06-12,6528,Bellinzona,808
2019-06-12,6990,Agno,415
2019-06-12,6565,Mesocco,21
2019-06-12,6926,Collina d'Oro,982
2019-06-12,6852,Mendrisio,476
2019-06-12,4053,Basel,23
2019-06-12,6556,Grono,37
2019-06-12,6833,Vacallo,971
2019-06-12,6677,Maggia,45
2019-06-12,6995,Croglio,287
2019-06-12,6955,Capriasca,1021
2019-06-12,6958,Capriasca,534
2019-06-12,6919,Collina d'Oro,142
2019-06-12,6780,Airolo,120
2019-06-12,6862,Mendrisio,2530
2019-06-12,6518,Bellinzona,91
2019-06-12,6967,Lugano,60
2019-06-12,6593,Cadenazzo,808
2019-06-12,8008,Zürich,35
2019-06-12,6763,Faido,22
2019-06-12,6573,Gambarogno,74
2019-06-12,6837,Breggia,47
2019-06-12,6978,Lugano,245
2019-06-12,6946,Ponte Capriasca,1152
2019-06-12,6935,Bioggio,128
2019-06-12,6827,Brusino Arsizio,114
2019-06-12,6805,Mezzovico-Vira,1171
2019-06-12,6005,Horw Luzern,22
2019-06-12,6988,Ponte Tresa,1071
2019-06-12,6514,Bellinzona,320
2019-06-12,6533,Lumino,141
2019-06-12,6716,Acquarossa,36
2019-06-12,6592,Sant'Antonino,975
2019-06-12,8004,Zürich,50
2019-06-12,6982,Agno,3885
2019-06-12,6950,Capriasca,548
2019-06-12,6922,Morcote,638
2019-06-12,6454,Flüelen,36
2019-06-12,6598,Tenero-Contra,300
2019-06-12,6916,Grancia,1255
2019-06-12,6959,Lugano,385
2019-06-12,6927,Collina d'Oro,276
2019-06-12,6705,Riviera,45
2019-06-12,6937,Alto Malcantone,137
2019-06-12,6532,Arbedo-Castione,480
2019-06-12,6991,Neggio,146
2019-06-12,6525,Bellinzona,62
2019-06-12,6742,Pollegio,59
2019-06-12,6572,Gambarogno,248
2019-06-12,6613,Ronco sopra Ascona,36
2019-06-12,6500,Bellinzona,3170
2019-06-12,6815,Melide,1979
2019-06-12,6866,Mendrisio,61
2019-06-12,6832,Chiasso,24
2019-06-12,6834,Morbio Inferiore,773
2019-06-12,6710,Biasca,564
2019-06-12,6989,Croglio,313
2019-06-12,6645,Brione sopra Minusio,62
2019-06-12,6414,Arth,49
2019-06-12,6817,Maroggia,695
2019-06-12,6802,Monteceneri,1842
2019-06-12,6956,Capriasca,245
2019-06-12,6574,Gambarogno,33
2019-06-12,6930,Bedano,2358
2019-06-12,6816,Bissone,1608
2019-06-12,6614,Brissago,65
2019-06-12,6838,Breggia,43
2019-06-12,4052,Basel,42
2019-06-12,6517,Arbedo-Castione,183
2019-06-12,6853,Mendrisio,869
2019-06-12,6806,Monteceneri,457
2019-06-12,6821,Rovio,117
2019-06-12,6998,Monteggio,740
2019-06-12,6557,Cama,39
2019-06-12,6875,Castel San Pietro,56
2019-06-12,6472,Erstfeld,22
2019-06-12,6945,Origlio,1431
2019-06-12,6934,Bioggio,3947
2019-06-12,6921,Vico Morcote,392
2019-06-12,6826,Riva San Vitale,1068
2019-06-12,6596,Gordola,448
2019-06-12,6981,Bedigliora Croglio Curio,394
2019-06-12,6912,Lugano,161
2019-06-12,6513,Bellinzona,170
2019-06-12,4132,Muttenz,28
2019-06-12,6653,Terre di Pedemonte,61
2019-06-12,6994,Aranno,283
2019-06-12,6746,Faido,24
2019-06-12,6825,Mendrisio,562
2019-06-12,6803,Monteceneri,278
2019-06-12,6775,Quinto,50
2019-06-12,6917,Lugano,1354
2019-06-12,6467,Schattdorf,43
2019-06-12,6960,Capriasca,50
2019-06-12,6992,Bioggio Vernate,235
2019-06-12,6928,Manno,316
2019-06-12,6850,Mendrisio,6371
2019-06-12,6965,Lugano,893
2019-06-12,6721,Acquarossa Serravalle,27
2019-06-12,6938,Alto Malcantone,109
2019-06-12,6980,Croglio,111
2019-06-12,6743,Bodio,89
2019-06-12,6814,Cadempino Lamone,1711
2019-06-12,6818,Melano,964
2019-06-12,6953,Capriasca,1829
2019-06-12,6003,Luzern,48
2019-06-12,6913,Lugano,96
2019-06-12,6516,Cugnasco-Gerra,200
2019-06-12,6854,Stabio,159
2019-06-12,6484,Wassen,225
2019-06-12,6703,Riviera,70
2019-06-12,6957,Capriasca,41
2019-06-12,6997,Sessa,110
2019-06-12,6822,Arogno,882
2019-06-12,7744,Brusio,35
2019-06-12,6490,Andermatt,32
2019-06-12,6600,Locarno Muralto,1250
2019-06-12,6535,Roveredo (GR),204
2019-06-12,8400,Winterthur,21
2019-06-12,6644,Orselina,61
2019-06-12,6558,Lostallo,46
2019-06-12,8002,Zürich,35
2019-06-12,6612,Ascona,361
2019-06-12,6929,Gravesano,943
2019-06-12,6537,Grono,61
2019-06-12,6503,Bellinzona,110
2019-06-12,6874,Castel San Pietro,342
2019-06-12,6807,Torricella-Taverne,1982
2019-06-12,6595,Lavertezzo,215
2019-06-12,6864,Mendrisio,289
2019-06-12,6718,Blenio,55
2019-06-12,6984,Pura,575
2019-06-12,6810,Isone,85
2019-06-12,6575,Gambarogno,26
2019-06-12,6839,Breggia,39
2019-06-12,6722,Acquarossa,44
2019-06-12,-1,Other,2834
2019-06-13,6979,Lugano,70
2019-06-13,6855,Stabio,2469
2019-06-13,6512,Bellinzona,1482
2019-06-13,6986,Curio Miglieglia Novaggio,511
2019-06-13,6954,Capriasca,629
2019-06-13,6527,Riviera,91
2019-06-13,6808,Torricella-Taverne,215
2019-06-13,8005,Zürich,149
2019-06-13,6918,Lugano,743
2019-06-13,6883,Novazzano,1136
2019-06-13,6744,Personico,24
2019-06-13,6776,Quinto,144
2019-06-13,6830,Chiasso,3527
2019-06-13,9469,Sennwald,26
2019-06-13,6939,Alto Malcantone,321
2019-06-13,6515,Bellinzona,59
2019-06-13,4058,Basel,93
2019-06-13,6804,Monteceneri,377
2019-06-13,6877,Coldrerio,1470
2019-06-13,6914,Lugano,381
2019-06-13,6872,Mendrisio,37
2019-06-13,6987,Caslano,3231
2019-06-13,6968,Lugano,179
2019-06-13,6713,Serravalle,95
2019-06-13,7000,Chur,25
2019-06-13,6873,Castel San Pietro,58
2019-06-13,6951,Lugano,98
2019-06-13,6599,Cadenazzo,72
2019-06-13,6936,Cademario,139
2019-06-13,6828,Balerna,2013
2019-06-13,9475,Sevelen,21
2019-06-13,7500,St. Moritz,46
2019-06-13,6594,Gambarogno,299
2019-06-13,6983,Magliaso,1632
2019-06-13,6670,Avegno Gordevio,29
2019-06-13,6523,Bellinzona,52
2019-06-13,6410,Arth Gersau,142
2019-06-13,6745,Giornico,72
2019-06-13,6534,San Vittore,99
2019-06-13,6300,Zug,59
2019-06-13,6823,Arogno,341
2019-06-13,6562,Soazza,30
2019-06-13,8050,Zürich,22
2019-06-13,6809,Comunanza Cadenazzo/Montecener,155
2019-06-13,6648,Minusio,382
2019-06-13,8001,Zürich,181
2019-06-13,6947,Capriasca,294
2019-06-13,6702,Bellinzona,189
2019-06-13,6863,Mendrisio,38
2019-06-13,6616,Losone,311
2019-06-13,3011,Bern,49
2019-06-13,6760,Faido,93
2019-06-13,8302,Kloten,114
2019-06-13,6865,Mendrisio,90
2019-06-13,6652,Terre di Pedemonte,40
2019-06-13,6343,Risch,45
2019-06-13,6605,Locarno,25
2019-06-13,6528,Bellinzona,836
