Date,Municipality From Id,Municipality From Name,Count
2019-06-08,5189,Lamone,1206
2019-06-08,3831,Cama,21
2019-06-08,3254,Oberriet (SG),21
2019-06-08,5238,Monteceneri,2008
2019-06-08,5233,Vico Morcote,418
2019-06-08,5181,Curio,221
2019-06-08,5263,Riva San Vitale,783
2019-06-08,2196,Fribourg,21
2019-06-08,5213,Ponte Tresa,2716
2019-06-08,1207,Flüelen,134
2019-06-08,5317,Maggia,41
2019-06-08,5149,Bedigliora,287
2019-06-08,3787,St. Moritz,80
2019-06-08,5112,Lavertezzo,106
2019-06-08,3834,Roveredo (GR),149
2019-06-08,5310,Cevio,23
2019-06-08,1202,Andermatt,38
2019-06-08,5198,Melide,1884
2019-06-08,5249,Castel San Pietro,276
2019-06-08,5138,Cugnasco-Gerra,104
2019-06-08,5230,Vernate,96
2019-06-08,5048,Acquarossa,85
2019-06-08,5095,Brione (Verzasca),23
2019-06-08,3274,Sennwald,108
2019-06-08,3234,Diepoldsau,32
2019-06-08,5121,Orselina,25
2019-06-08,5050,Serravalle,279
2019-06-08,5097,Brissago,50
2019-06-08,1701,Baar,27
2019-06-08,5118,Minusio,319
2019-06-08,5148,Bedano,1128
2019-06-08,5207,Novaggio,120
2019-06-08,3832,Grono,62
2019-06-08,1209,Gurtnellen,171
2019-06-08,5143,Aranno,236
2019-06-08,5212,Ponte Capriasca,1074
2019-06-08,3551,Brusio,69
2019-06-08,230,Winterthur,58
2019-06-08,5222,Sessa,82
2019-06-08,5202,Monteggio,576
2019-06-08,66,Opfikon,21
2019-06-08,1061,Luzern,198
2019-06-08,2770,Muttenz,31
2019-06-08,5254,Mendrisio,7715
2019-06-08,1213,Schattdorf,79
2019-06-08,5216,Pura,454
2019-06-08,5197,Melano,758
2019-06-08,1208,Göschenen,58
2019-06-08,5003,Cadenazzo,598
2019-06-08,5250,Chiasso,2651
2019-06-08,5125,Ronco sopra Ascona,36
2019-06-08,6621,Genève,53
2019-06-08,5171,Caslano,2985
2019-06-08,5079,Quinto,253
2019-06-08,1711,Zug,90
2019-06-08,3691,Hinterrhein,26
2019-06-08,2920,Thayngen,57
2019-06-08,3722,Domat/Ems,41
2019-06-08,3823,Soazza,41
2019-06-08,5154,Bissone,1419
2019-06-08,5203,Morcote,574
2019-06-08,5001,Arbedo-Castione,455
2019-06-08,2701,Basel,287
2019-06-08,5186,Grancia,1239
2019-06-08,1220,Wassen,451
2019-06-08,5208,Origlio,1224
2019-06-08,5226,Capriasca,4597
2019-06-08,2939,Schaffhausen,39
2019-06-08,5115,Losone,190
2019-06-08,1216,Silenen,81
2019-06-08,351,Bern,59
2019-06-08,3561,Poschiavo,37
2019-06-08,5010,Lumino,107
2019-06-08,3694,Splügen,26
2019-06-08,5072,Faido,182
2019-06-08,5144,Arogno,666
2019-06-08,5194,Manno,219
2019-06-08,5287,Riviera,118
2019-06-08,5187,Gravesano,820
2019-06-08,5009,Isone,54
2019-06-08,5268,Vacallo,585
2019-06-08,5078,Prato (Leventina),23
2019-06-08,5398,Gambarogno,484
2019-06-08,3203,St. Gallen,30
2019-06-08,3822,Mesocco,163
2019-06-08,5586,Lausanne,25
2019-06-08,5251,Coldrerio,821
2019-06-08,5324,Avegno Gordevio,41
2019-06-08,1093,Neuenkirch,22
2019-06-08,3701,Andeer,45
2019-06-08,5151,Bioggio,2628
2019-06-08,5061,Airolo,247
2019-06-08,5236,Collina d'Oro,1246
2019-06-08,5219,Rovio,116
2019-06-08,62,Kloten,83
2019-06-08,3901,Chur,32
2019-06-08,5073,Giornico,22
2019-06-08,-1,Other,2564
2019-06-09,5260,Novazzano,517
2019-06-09,5131,Tenero-Contra,136
2019-06-09,5141,Agno,2088
2019-06-09,5242,Balerna,1105
2019-06-09,5237,Alto Malcantone,400
2019-06-09,5120,Muralto,239
2019-06-09,5257,Morbio Inferiore,304
2019-06-09,5161,Cademario,77
2019-06-09,5178,Croglio,478
2019-06-09,5192,Lugano,2533
2019-06-09,3276,Wartau,26
2019-06-09,5227,Torricella-Taverne,953
2019-06-09,5195,Maroggia,324
2019-06-09,5269,Breggia,93
2019-06-09,3275,Sevelen,21
2019-06-09,3821,Lostallo,23
2019-06-09,5160,Brusino Arsizio,92
2019-06-09,5108,Gordola,116
2019-06-09,5199,Mezzovico-Vira,174
2019-06-09,5193,Magliaso,814
2019-06-09,5397,Centovalli,49
2019-06-09,3835,San Vittore,60
2019-06-09,1362,Arth,157
2019-06-09,5091,Ascona,383
2019-06-09,5077,Pollegio,30
2019-06-09,261,Zürich,399
2019-06-09,3851,Davos,24
2019-06-09,1201,Altdorf (UR),44
2019-06-09,5017,Sant'Antonino,298
2019-06-09,5281,Biasca,184
2019-06-09,5206,Neggio,83
2019-06-09,5049,Blenio,112
2019-06-09,5002,Bellinzona,2446
2019-06-09,5266,Stabio,1338
2019-06-09,5396,Terre di Pedemonte,62
2019-06-09,4021,Baden,43
2019-06-09,3271,Buchs (SG),90
2019-06-09,5113,Locarno,635
2019-06-09,1407,Sarnen,58
2019-06-09,5189,Lamone,629
2019-06-09,3254,Oberriet (SG),23
2019-06-09,5238,Monteceneri,1343
2019-06-09,5233,Vico Morcote,338
2019-06-09,5181,Curio,109
2019-06-09,5263,Riva San Vitale,501
2019-06-09,5213,Ponte Tresa,1903
2019-06-09,1207,Flüelen,67
2019-06-09,5317,Maggia,30
2019-06-09,5149,Bedigliora,165
2019-06-09,3787,St. Moritz,59
2019-06-09,5112,Lavertezzo,67
2019-06-09,3834,Roveredo (GR),75
2019-06-09,5310,Cevio,23
2019-06-09,1202,Andermatt,32
2019-06-09,5198,Melide,1417
2019-06-09,5249,Castel San Pietro,241
2019-06-09,5138,Cugnasco-Gerra,79
2019-06-09,5230,Vernate,76
2019-06-09,5048,Acquarossa,103
2019-06-09,3274,Sennwald,74
2019-06-09,3234,Diepoldsau,23
2019-06-09,5121,Orselina,23
2019-06-09,5050,Serravalle,263
2019-06-09,5097,Brissago,82
2019-06-09,1707,Risch,32
2019-06-09,5118,Minusio,270
2019-06-09,5148,Bedano,645
2019-06-09,5207,Novaggio,73
2019-06-09,3832,Grono,46
2019-06-09,5143,Aranno,145
2019-06-09,5212,Ponte Capriasca,641
2019-06-09,3551,Brusio,74
2019-06-09,5222,Sessa,52
2019-06-09,5202,Monteggio,421
2019-06-09,1061,Luzern,113
2019-06-09,2770,Muttenz,51
2019-06-09,5254,Mendrisio,7077
2019-06-09,1213,Schattdorf,65
2019-06-09,5216,Pura,290
2019-06-09,5197,Melano,448
2019-06-09,5003,Cadenazzo,246
2019-06-09,5250,Chiasso,2874
2019-06-09,5125,Ronco sopra Ascona,62
2019-06-09,5171,Caslano,1880
2019-06-09,5079,Quinto,171
2019-06-09,1711,Zug,25
2019-06-09,2920,Thayngen,42
2019-06-09,3823,Soazza,28
2019-06-09,5154,Bissone,1102
2019-06-09,5203,Morcote,373
2019-06-09,5001,Arbedo-Castione,305
2019-06-09,2701,Basel,252
2019-06-09,5186,Grancia,364
2019-06-09,1220,Wassen,202
2019-06-09,5208,Origlio,978
2019-06-09,5226,Capriasca,2770
2019-06-09,2939,Schaffhausen,39
2019-06-09,4289,Zofingen,33
2019-06-09,5115,Losone,173
2019-06-09,351,Bern,48
2019-06-09,3561,Poschiavo,32
2019-06-09,5010,Lumino,64
2019-06-09,5072,Faido,219
2019-06-09,5144,Arogno,473
2019-06-09,5194,Manno,131
2019-06-09,5287,Riviera,113
2019-06-09,5187,Gravesano,330
2019-06-09,5009,Isone,38
2019-06-09,5129,Sonogno,32
2019-06-09,5268,Vacallo,840
2019-06-09,5398,Gambarogno,395
2019-06-09,3822,Mesocco,120
2019-06-09,5251,Coldrerio,629
2019-06-09,5324,Avegno Gordevio,26
2019-06-09,1093,Neuenkirch,29
2019-06-09,6136,Martigny,22
2019-06-09,5151,Bioggio,1670
2019-06-09,5061,Airolo,153
2019-06-09,5236,Collina d'Oro,793
2019-06-09,5219,Rovio,68
2019-06-09,62,Kloten,61
2019-06-09,3901,Chur,25
2019-06-09,5073,Giornico,32
2019-06-09,-1,Other,2238
2019-06-10,5136,Onsernone,22
2019-06-10,5260,Novazzano,576
2019-06-10,5131,Tenero-Contra,185
2019-06-10,5141,Agno,2150
2019-06-10,5242,Balerna,992
2019-06-10,5237,Alto Malcantone,368
2019-06-10,5120,Muralto,135
2019-06-10,5257,Morbio Inferiore,319
2019-06-10,5161,Cademario,76
2019-06-10,5178,Croglio,443
2019-06-10,5192,Lugano,2259
2019-06-10,5227,Torricella-Taverne,1010
2019-06-10,5195,Maroggia,298
2019-06-10,5269,Breggia,86
2019-06-10,5064,Bodio,24
2019-06-10,5160,Brusino Arsizio,60
2019-06-10,5108,Gordola,110
2019-06-10,5199,Mezzovico-Vira,240
2019-06-10,5193,Magliaso,907
2019-06-10,5397,Centovalli,32
2019-06-10,5323,Lavizzara,24
2019-06-10,3835,San Vittore,66
2019-06-10,1362,Arth,174
2019-06-10,5091,Ascona,220
2019-06-10,5077,Pollegio,24
2019-06-10,261,Zürich,320
2019-06-10,5017,Sant'Antonino,163
2019-06-10,5281,Biasca,208
2019-06-10,5206,Neggio,78
2019-06-10,5049,Blenio,146
2019-06-10,5002,Bellinzona,2031
2019-06-10,5266,Stabio,1822
2019-06-10,5396,Terre di Pedemonte,42
2019-06-10,3271,Buchs (SG),54
2019-06-10,5113,Locarno,561
2019-06-10,5189,Lamone,612
2019-06-10,5238,Monteceneri,1403
2019-06-10,5233,Vico Morcote,211
2019-06-10,5181,Curio,160
2019-06-10,5263,Riva San Vitale,566
2019-06-10,5213,Ponte Tresa,1909
2019-06-10,5063,Bedretto,37
2019-06-10,5317,Maggia,31
2019-06-10,5149,Bedigliora,190
2019-06-10,3787,St. Moritz,56
2019-06-10,5112,Lavertezzo,24
2019-06-10,3834,Roveredo (GR),75
2019-06-10,1202,Andermatt,37
2019-06-10,5198,Melide,1344
2019-06-10,5249,Castel San Pietro,185
2019-06-10,5138,Cugnasco-Gerra,103
2019-06-10,5230,Vernate,73
2019-06-10,5048,Acquarossa,118
2019-06-10,3792,Bregaglia,33
2019-06-10,3274,Sennwald,38
2019-06-10,5121,Orselina,21
2019-06-10,5050,Serravalle,215
2019-06-10,5097,Brissago,63
2019-06-10,1707,Risch,44
2019-06-10,5118,Minusio,256
2019-06-10,5148,Bedano,702
2019-06-10,5207,Novaggio,81
2019-06-10,3832,Grono,44
2019-06-10,5071,Dalpe,39
2019-06-10,5143,Aranno,112
2019-06-10,5212,Ponte Capriasca,662
2019-06-10,3551,Brusio,85
2019-06-10,5222,Sessa,53
2019-06-10,5202,Monteggio,493
2019-06-10,1061,Luzern,113
2019-06-10,2770,Muttenz,23
2019-06-10,5254,Mendrisio,7818
2019-06-10,1213,Schattdorf,50
2019-06-10,5216,Pura,279
2019-06-10,5197,Melano,562
2019-06-10,5003,Cadenazzo,209
2019-06-10,5250,Chiasso,3561
2019-06-10,5125,Ronco sopra Ascona,31
2019-06-10,5171,Caslano,1972
2019-06-10,5079,Quinto,121
2019-06-10,2920,Thayngen,28
2019-06-10,5154,Bissone,884
2019-06-10,5203,Morcote,303
2019-06-10,5001,Arbedo-Castione,236
2019-06-10,2701,Basel,167
2019-06-10,5186,Grancia,375
2019-06-10,5208,Origlio,838
2019-06-10,5226,Capriasca,2809
2019-06-10,2939,Schaffhausen,23
2019-06-10,5115,Losone,163
2019-06-10,3561,Poschiavo,64
2019-06-10,5010,Lumino,50
2019-06-10,3694,Splügen,43
2019-06-10,5072,Faido,227
2019-06-10,5144,Arogno,433
2019-06-10,5194,Manno,128
2019-06-10,5287,Riviera,112
2019-06-10,5187,Gravesano,318
2019-06-10,5009,Isone,36
2019-06-10,5268,Vacallo,1281
2019-06-10,5078,Prato (Leventina),31
2019-06-10,3790,Silvaplana,26
2019-06-10,5398,Gambarogno,241
2019-06-10,3822,Mesocco,142
2019-06-10,5586,Lausanne,27
2019-06-10,5251,Coldrerio,807
2019-06-10,5324,Avegno Gordevio,39
2019-06-10,3543,Surses,41
2019-06-10,3701,Andeer,23
2019-06-10,5151,Bioggio,1638
2019-06-10,5061,Airolo,114
2019-06-10,5236,Collina d'Oro,724
2019-06-10,5219,Rovio,60
2019-06-10,62,Kloten,93
2019-06-10,3901,Chur,21
2019-06-10,5073,Giornico,27
2019-06-10,-1,Other,1974
2019-06-11,1024,Emmen,31
2019-06-11,5260,Novazzano,1275
2019-06-11,5131,Tenero-Contra,248
2019-06-11,5141,Agno,4693
2019-06-11,5242,Balerna,1809
2019-06-11,5237,Alto Malcantone,649
2019-06-11,5120,Muralto,318
2019-06-11,5257,Morbio Inferiore,745
2019-06-11,5161,Cademario,101
2019-06-11,5178,Croglio,766
2019-06-11,5192,Lugano,4660
2019-06-11,404,Burgdorf,39
2019-06-11,5227,Torricella-Taverne,2373
2019-06-11,5195,Maroggia,656
2019-06-11,5269,Breggia,131
2019-06-11,3275,Sevelen,24
2019-06-11,3821,Lostallo,30
2019-06-11,5064,Bodio,84
2019-06-11,5160,Brusino Arsizio,113
2019-06-11,5108,Gordola,278
2019-06-11,5199,Mezzovico-Vira,1188
2019-06-11,5193,Magliaso,1549
2019-06-11,5397,Centovalli,37
2019-06-11,3835,San Vittore,96
2019-06-11,1362,Arth,169
2019-06-11,5091,Ascona,412
2019-06-11,5077,Pollegio,74
2019-06-11,261,Zürich,536
2019-06-11,1206,Erstfeld,25
2019-06-11,5017,Sant'Antonino,1044
2019-06-11,5281,Biasca,601
2019-06-11,5206,Neggio,176
2019-06-11,5049,Blenio,70
2019-06-11,5002,Bellinzona,6974
2019-06-11,5266,Stabio,2632
2019-06-11,5396,Terre di Pedemonte,96
2019-06-11,3271,Buchs (SG),41
2019-06-11,5113,Locarno,1471
2019-06-11,5189,Lamone,1837
2019-06-11,3831,Cama,28
2019-06-11,5238,Monteceneri,3222
2019-06-11,5233,Vico Morcote,344
2019-06-11,5181,Curio,323
2019-06-11,5263,Riva San Vitale,1106
2019-06-11,5213,Ponte Tresa,1021
2019-06-11,1207,Flüelen,32
2019-06-11,5317,Maggia,69
2019-06-11,5149,Bedigliora,372
2019-06-11,3787,St. Moritz,82
2019-06-11,5112,Lavertezzo,90
2019-06-11,3834,Roveredo (GR),181
2019-06-11,5198,Melide,2021
2019-06-11,5249,Castel San Pietro,446
2019-06-11,5138,Cugnasco-Gerra,181
2019-06-11,5230,Vernate,97
2019-06-11,5048,Acquarossa,98
2019-06-11,3274,Sennwald,23
2019-06-11,3234,Diepoldsau,22
2019-06-11,5121,Orselina,40
2019-06-11,5050,Serravalle,127
2019-06-11,5097,Brissago,67
2019-06-11,1701,Baar,21
2019-06-11,5118,Minusio,444
2019-06-11,5148,Bedano,2412
2019-06-11,5207,Novaggio,107
2019-06-11,3832,Grono,97
2019-06-11,5143,Aranno,255
2019-06-11,5212,Ponte Capriasca,1278
2019-06-11,3551,Brusio,77
2019-06-11,5222,Sessa,71
2019-06-11,5202,Monteggio,606
2019-06-11,1061,Luzern,117
2019-06-11,5254,Mendrisio,12058
2019-06-11,1213,Schattdorf,49
2019-06-11,5216,Pura,545
2019-06-11,5197,Melano,985
2019-06-11,5003,Cadenazzo,916
2019-06-11,5250,Chiasso,3629
2019-06-11,5125,Ronco sopra Ascona,48
2019-06-11,6621,Genève,53
2019-06-11,5171,Caslano,2845
2019-06-11,5079,Quinto,197
2019-06-11,1711,Zug,34
2019-06-11,2920,Thayngen,22
2019-06-11,3823,Soazza,23
2019-06-11,5154,Bissone,1461
2019-06-11,5203,Morcote,491
2019-06-11,5001,Arbedo-Castione,650
2019-06-11,2701,Basel,208
2019-06-11,5186,Grancia,1343
2019-06-11,5208,Origlio,1545
2019-06-11,5226,Capriasca,5238
2019-06-11,2939,Schaffhausen,29
2019-06-11,5115,Losone,342
2019-06-11,351,Bern,57
2019-06-11,3561,Poschiavo,35
2019-06-11,5010,Lumino,135
2019-06-11,5072,Faido,205
2019-06-11,5144,Arogno,816
2019-06-11,5194,Manno,307
2019-06-11,5287,Riviera,209
2019-06-11,5187,Gravesano,987
2019-06-11,5009,Isone,91
2019-06-11,5268,Vacallo,854
2019-06-11,5078,Prato (Leventina),31
2019-06-11,5398,Gambarogno,711
2019-06-11,3822,Mesocco,74
2019-06-11,5251,Coldrerio,1800
2019-06-11,5324,Avegno Gordevio,48
2019-06-11,5151,Bioggio,4254
2019-06-11,5061,Airolo,105
2019-06-11,5236,Collina d'Oro,1598
2019-06-11,5219,Rovio,134
2019-06-11,62,Kloten,112
2019-06-11,5073,Giornico,62
2019-06-11,-1,Other,1876
2019-06-12,5260,Novazzano,1185
2019-06-12,5131,Tenero-Contra,289
2019-06-12,5141,Agno,4403
2019-06-12,5242,Balerna,1767
2019-06-12,5237,Alto Malcantone,596
2019-06-12,5120,Muralto,263
2019-06-12,5257,Morbio Inferiore,770
2019-06-12,5161,Cademario,91
2019-06-12,5178,Croglio,750
2019-06-12,5192,Lugano,4853
2019-06-12,5227,Torricella-Taverne,2206
2019-06-12,5195,Maroggia,695
2019-06-12,5269,Breggia,144
2019-06-12,3821,Lostallo,46
2019-06-12,5064,Bodio,89
2019-06-12,5160,Brusino Arsizio,118
2019-06-12,5108,Gordola,285
2019-06-12,5199,Mezzovico-Vira,1181
2019-06-12,5193,Magliaso,1627
2019-06-12,5397,Centovalli,46
2019-06-12,3835,San Vittore,96
2019-06-12,1362,Arth,183
2019-06-12,5091,Ascona,343
2019-06-12,5077,Pollegio,59
2019-06-12,261,Zürich,497
2019-06-12,1206,Erstfeld,22
2019-06-12,5017,Sant'Antonino,973
2019-06-12,5281,Biasca,564
2019-06-12,5206,Neggio,190
2019-06-12,5049,Blenio,96
2019-06-12,5002,Bellinzona,6530
2019-06-12,5266,Stabio,2554
2019-06-12,5396,Terre di Pedemonte,95
2019-06-12,5113,Locarno,1360
2019-06-12,5189,Lamone,1747
2019-06-12,3831,Cama,32
2019-06-12,5238,Monteceneri,3109
2019-06-12,5233,Vico Morcote,391
2019-06-12,5181,Curio,329
2019-06-12,5263,Riva San Vitale,1151
2019-06-12,5213,Ponte Tresa,1061
2019-06-12,1207,Flüelen,36
2019-06-12,5317,Maggia,68
2019-06-12,5149,Bedigliora,393
2019-06-12,5112,Lavertezzo,105
2019-06-12,3834,Roveredo (GR),204
2019-06-12,5310,Cevio,26
2019-06-12,1202,Andermatt,32
2019-06-12,5198,Melide,1979
2019-06-12,5249,Castel San Pietro,474
2019-06-12,5138,Cugnasco-Gerra,177
2019-06-12,5230,Vernate,119
2019-06-12,5048,Acquarossa,118
2019-06-12,5121,Orselina,63
2019-06-12,5050,Serravalle,125
2019-06-12,5097,Brissago,65
2019-06-12,5118,Minusio,470
2019-06-12,5148,Bedano,2353
2019-06-12,5207,Novaggio,107
2019-06-12,3832,Grono,107
2019-06-12,5143,Aranno,286
2019-06-12,5212,Ponte Capriasca,1114
2019-06-12,3551,Brusio,41
2019-06-12,230,Winterthur,37
2019-06-12,5222,Sessa,110
2019-06-12,5202,Monteggio,740
2019-06-12,1061,Luzern,103
2019-06-12,2770,Muttenz,30
2019-06-12,5254,Mendrisio,11352
2019-06-12,1213,Schattdorf,43
2019-06-12,5216,Pura,575
2019-06-12,5197,Melano,964
2019-06-12,1208,Göschenen,21
2019-06-12,5003,Cadenazzo,828
2019-06-12,5250,Chiasso,3368
2019-06-12,5125,Ronco sopra Ascona,39
2019-06-12,6621,Genève,34
2019-06-12,5171,Caslano,2985
2019-06-12,5079,Quinto,131
2019-06-12,1711,Zug,27
2019-06-12,5154,Bissone,1624
2019-06-12,5203,Morcote,618
2019-06-12,5001,Arbedo-Castione,657
2019-06-12,2701,Basel,159
2019-06-12,5186,Grancia,1255
2019-06-12,1220,Wassen,225
2019-06-12,5208,Origlio,1431
2019-06-12,5226,Capriasca,5226
2019-06-12,5115,Losone,327
2019-06-12,351,Bern,55
2019-06-12,5010,Lumino,141
2019-06-12,5072,Faido,174
2019-06-12,5144,Arogno,903
2019-06-12,5194,Manno,316
2019-06-12,5287,Riviera,227
2019-06-12,5187,Gravesano,943
2019-06-12,5009,Isone,85
2019-06-12,5268,Vacallo,939
2019-06-12,5078,Prato (Leventina),27
2019-06-12,5398,Gambarogno,708
2019-06-12,3822,Mesocco,33
2019-06-12,5586,Lausanne,24
2019-06-12,5251,Coldrerio,1649
2019-06-12,5200,Miglieglia,25
2019-06-12,5324,Avegno Gordevio,52
2019-06-12,5151,Bioggio,4119
2019-06-12,5061,Airolo,120
2019-06-12,5236,Collina d'Oro,1398
2019-06-12,5219,Rovio,117
2019-06-12,62,Kloten,105
2019-06-12,5073,Giornico,67
2019-06-12,-1,Other,2073
2019-06-13,5260,Novazzano,1056
2019-06-13,5131,Tenero-Contra,270
2019-06-13,5141,Agno,4925
2019-06-13,5242,Balerna,1894
2019-06-13,5237,Alto Malcantone,623
2019-06-13,5120,Muralto,284
2019-06-13,142,Wädenswil,27
2019-06-13,5257,Morbio Inferiore,733
2019-06-13,5161,Cademario,143
2019-06-13,5178,Croglio,760
2019-06-13,5192,Lugano,5467
2019-06-13,5227,Torricella-Taverne,2343
2019-06-13,5195,Maroggia,727
2019-06-13,5269,Breggia,211
2019-06-13,3275,Sevelen,21
2019-06-13,3821,Lostallo,44
2019-06-13,5064,Bodio,70
2019-06-13,5160,Brusino Arsizio,111
2019-06-13,5108,Gordola,295
2019-06-13,5199,Mezzovico-Vira,1116
2019-06-13,5193,Magliaso,1665
2019-06-13,5397,Centovalli,57
2019-06-13,3835,San Vittore,99
2019-06-13,5076,Personico,24
2019-06-13,1362,Arth,241
2019-06-13,5091,Ascona,427
2019-06-13,5077,Pollegio,56
2019-06-13,261,Zürich,699
2019-06-13,6300,Zermatt,23
2019-06-13,1201,Altdorf (UR),45
2019-06-13,1206,Erstfeld,36
2019-06-13,5017,Sant'Antonino,987
2019-06-13,5281,Biasca,603
2019-06-13,5206,Neggio,155
2019-06-13,5049,Blenio,100
2019-06-13,5002,Bellinzona,6674
2019-06-13,5266,Stabio,2644
2019-06-13,5396,Terre di Pedemonte,87
2019-06-13,3271,Buchs (SG),49
2019-06-13,5113,Locarno,1473
2019-06-13,5189,Lamone,1964
2019-06-13,3831,Cama,34
2019-06-13,5238,Monteceneri,3228
2019-06-13,5233,Vico Morcote,446
2019-06-13,5181,Curio,333
2019-06-13,5263,Riva San Vitale,1078
2019-06-13,5213,Ponte Tresa,1183
2019-06-13,1207,Flüelen,42
2019-06-13,5317,Maggia,88
2019-06-13,5149,Bedigliora,341
2019-06-13,3787,St. Moritz,46
2019-06-13,5112,Lavertezzo,103
2019-06-13,3834,Roveredo (GR),208
2019-06-13,1202,Andermatt,37
2019-06-13,5198,Melide,2627
2019-06-13,5249,Castel San Pietro,443
2019-06-13,5138,Cugnasco-Gerra,149
2019-06-13,5230,Vernate,116
2019-06-13,5048,Acquarossa,103
2019-06-13,3274,Sennwald,33
2019-06-13,5121,Orselina,41
2019-06-13,5050,Serravalle,134
2019-06-13,5097,Brissago,58
2019-06-13,1707,Risch,45
2019-06-13,5118,Minusio,445
2019-06-13,5148,Bedano,2426
2019-06-13,5207,Novaggio,154
2019-06-13,3832,Grono,97
2019-06-13,5143,Aranno,257
2019-06-13,5212,Ponte Capriasca,1174
2019-06-13,3551,Brusio,60
2019-06-13,230,Winterthur,32
2019-06-13,5222,Sessa,101
2019-06-13,5202,Monteggio,644
2019-06-13,66,Opfikon,25
2019-06-13,1061,Luzern,128
2019-06-13,5254,Mendrisio,12127
2019-06-13,1213,Schattdorf,89
2019-06-13,5216,Pura,583
2019-06-13,5197,Melano,995
2019-06-13,5003,Cadenazzo,847
2019-06-13,5250,Chiasso,3594
2019-06-13,5125,Ronco sopra Ascona,59
2019-06-13,6621,Genève,23
2019-06-13,5171,Caslano,3143
2019-06-13,5079,Quinto,208
2019-06-13,1711,Zug,59
2019-06-13,2920,Thayngen,27
2019-06-13,3823,Soazza,30
2019-06-13,5154,Bissone,1620
2019-06-13,5203,Morcote,632
2019-06-13,5001,Arbedo-Castione,713
2019-06-13,2701,Basel,261
2019-06-13,5186,Grancia,1657
2019-06-13,5208,Origlio,1544
2019-06-13,5226,Capriasca,5567
2019-06-13,5115,Losone,314
2019-06-13,351,Bern,129
2019-06-13,3561,Poschiavo,45
2019-06-13,5010,Lumino,143
2019-06-13,3694,Splügen,26
2019-06-13,5072,Faido,181
2019-06-13,5144,Arogno,921
2019-06-13,5194,Manno,272
2019-06-13,5287,Riviera,212
2019-06-13,5187,Gravesano,1021
2019-06-13,5009,Isone,90
2019-06-13,5268,Vacallo,1082
2019-06-13,5398,Gambarogno,730
2019-06-13,3203,St. Gallen,21
2019-06-13,3822,Mesocco,65
2019-06-13,5586,Lausanne,34
2019-06-13,5251,Coldrerio,1506
2019-06-13,5324,Avegno Gordevio,47
2019-06-13,5151,Bioggio,4438
2019-06-13,5061,Airolo,207
2019-06-13,5236,Collina d'Oro,1545
2019-06-13,5219,Rovio,122
2019-06-13,62,Kloten,114
2019-06-13,3901,Chur,25
2019-06-13,1331,Küssnacht (SZ),23
2019-06-13,5073,Giornico,72
2019-06-13,-1,Other,2412
2019-06-14,5260,Novazzano,1166
2019-06-14,5131,Tenero-Contra,268
2019-06-14,5141,Agno,5137
2019-06-14,5242,Balerna,1835
2019-06-14,5237,Alto Malcantone,627
2019-06-14,5120,Muralto,269
2019-06-14,5257,Morbio Inferiore,689
2019-06-14,5161,Cademario,98
2019-06-14,5178,Croglio,746
2019-06-14,5192,Lugano,5689
2019-06-14,3276,Wartau,33
2019-06-14,5227,Torricella-Taverne,2647
2019-06-14,5195,Maroggia,726
2019-06-14,5269,Breggia,160
2019-06-14,3275,Sevelen,25
2019-06-14,3821,Lostallo,53
2019-06-14,5064,Bodio,84
2019-06-14,5160,Brusino Arsizio,130
2019-06-14,5108,Gordola,325
2019-06-14,1059,Kriens,21
2019-06-14,5199,Mezzovico-Vira,1198
2019-06-14,5193,Magliaso,1850
2019-06-14,5397,Centovalli,43
2019-06-14,3835,San Vittore,130
2019-06-14,5076,Personico,31
2019-06-14,1362,Arth,356
2019-06-14,5091,Ascona,401
2019-06-14,5077,Pollegio,81
2019-06-14,261,Zürich,913
2019-06-14,1201,Altdorf (UR),35
2019-06-14,1206,Erstfeld,45
2019-06-14,5017,Sant'Antonino,975
2019-06-14,5281,Biasca,823
2019-06-14,5206,Neggio,163
2019-06-14,5049,Blenio,67
2019-06-14,5002,Bellinzona,6949
2019-06-14,5266,Stabio,2704
2019-06-14,5396,Terre di Pedemonte,120
2019-06-14,3271,Buchs (SG),61
2019-06-14,5113,Locarno,1553
2019-06-14,4080,Villmergen,23
2019-06-14,5189,Lamone,2053
2019-06-14,3782,Celerina/Schlarigna,21
2019-06-14,3831,Cama,30
2019-06-14,5238,Monteceneri,3517
2019-06-14,5233,Vico Morcote,414
2019-06-14,5181,Curio,338
2019-06-14,5263,Riva San Vitale,1122
2019-06-14,5213,Ponte Tresa,1347
2019-06-14,1207,Flüelen,32
2019-06-14,5317,Maggia,75
2019-06-14,5149,Bedigliora,355
2019-06-14,3787,St. Moritz,41
2019-06-14,2581,Olten,48
2019-06-14,371,Biel/Bienne,25
2019-06-14,5112,Lavertezzo,113
2019-06-14,3834,Roveredo (GR),206
2019-06-14,5310,Cevio,38
2019-06-14,1202,Andermatt,72
2019-06-14,5198,Melide,2620
2019-06-14,5249,Castel San Pietro,446
2019-06-14,5138,Cugnasco-Gerra,140
2019-06-14,5230,Vernate,107
2019-06-14,5048,Acquarossa,70
2019-06-14,3792,Bregaglia,83
2019-06-14,3274,Sennwald,65
2019-06-14,3234,Diepoldsau,34
2019-06-14,5121,Orselina,21
2019-06-14,5050,Serravalle,122
2019-06-14,5097,Brissago,89
2019-06-14,1701,Baar,33
2019-06-14,1707,Risch,38
