Date,PLZ To Id,PLZ To Name,Count
2019-05-27,6979,Lugano,87
2019-05-27,6855,Stabio,2644
2019-05-27,6512,Bellinzona,1467
2019-05-27,6986,Curio Miglieglia Novaggio,368
2019-05-27,6954,Capriasca,723
2019-05-27,6527,Riviera,107
2019-05-27,6808,Torricella-Taverne,173
2019-05-27,8005,Zürich,90
2019-05-27,6918,Lugano,652
2019-05-27,6883,Novazzano,901
2019-05-27,6744,Personico,27
2019-05-27,6776,Quinto,24
2019-05-27,6830,Chiasso,6297
2019-05-27,6764,Faido,25
2019-05-27,6939,Alto Malcantone,245
2019-05-27,6515,Bellinzona,64
2019-05-27,6804,Monteceneri,389
2019-05-27,6877,Coldrerio,921
2019-05-27,6914,Lugano,289
2019-05-27,6872,Mendrisio,33
2019-05-27,6987,Caslano,2528
2019-05-27,6968,Lugano,162
2019-05-27,6713,Serravalle,67
2019-05-27,7000,Chur,35
2019-05-27,6873,Castel San Pietro,51
2019-05-27,6951,Lugano,54
2019-05-27,6599,Cadenazzo,74
2019-05-27,6936,Cademario,109
2019-05-27,6828,Balerna,1747
2019-05-27,7500,St. Moritz,36
2019-05-27,6594,Gambarogno,328
2019-05-27,6983,Magliaso,1305
2019-05-27,6523,Bellinzona,30
2019-05-27,6745,Giornico,53
2019-05-27,6534,San Vittore,100
2019-05-27,6300,Zug,45
2019-05-27,6823,Arogno,218
2019-05-27,6717,Blenio,27
2019-05-27,6562,Soazza,24
2019-05-27,8050,Zürich,31
2019-05-27,6809,Comunanza Cadenazzo/Montecener,176
2019-05-27,6648,Minusio,310
2019-05-27,8001,Zürich,140
2019-05-27,6947,Capriasca,255
2019-05-27,6702,Bellinzona,140
2019-05-27,6863,Mendrisio,64
2019-05-27,1201,Genève,23
2019-05-27,6616,Losone,266
2019-05-27,3011,Bern,25
2019-05-27,6760,Faido,92
2019-05-27,8302,Kloten,57
2019-05-27,6865,Mendrisio,61
2019-05-27,2000,Neuchâtel,37
2019-05-27,6528,Bellinzona,749
2019-05-27,6990,Agno,361
2019-05-27,6565,Mesocco,22
2019-05-27,6926,Collina d'Oro,1253
2019-05-27,6852,Mendrisio,304
2019-05-27,8048,Zürich,52
2019-05-27,4053,Basel,23
2019-05-27,6556,Grono,26
2019-05-27,6833,Vacallo,3033
2019-05-27,6677,Maggia,39
2019-05-27,6995,Croglio,158
2019-05-27,6955,Capriasca,1066
2019-05-27,6958,Capriasca,496
2019-05-27,6919,Collina d'Oro,164
2019-05-27,6780,Airolo,95
2019-05-27,6862,Mendrisio,752
2019-05-27,6518,Bellinzona,91
2019-05-27,6967,Lugano,71
2019-05-27,6593,Cadenazzo,818
2019-05-27,8008,Zürich,32
2019-05-27,1700,Fribourg,26
2019-05-27,6763,Faido,22
2019-05-27,6573,Gambarogno,55
2019-05-27,6837,Breggia,40
2019-05-27,6978,Lugano,251
2019-05-27,6946,Ponte Capriasca,1314
2019-05-27,6935,Bioggio,107
2019-05-27,6827,Brusino Arsizio,145
2019-05-27,6805,Mezzovico-Vira,1120
2019-05-27,6005,Horw Luzern,57
2019-05-27,3920,Zermatt,32
2019-05-27,6988,Ponte Tresa,792
2019-05-27,6514,Bellinzona,288
2019-05-27,6533,Lumino,150
2019-05-27,6716,Acquarossa,38
2019-05-27,6592,Sant'Antonino,943
2019-05-27,8004,Zürich,49
2019-05-27,6982,Agno,5529
2019-05-27,6950,Capriasca,599
2019-05-27,6922,Morcote,521
2019-05-27,6454,Flüelen,22
2019-05-27,6598,Tenero-Contra,238
2019-05-27,6916,Grancia,1524
2019-05-27,6959,Lugano,345
2019-05-27,6927,Collina d'Oro,330
2019-05-27,6705,Riviera,63
2019-05-27,6937,Alto Malcantone,144
2019-05-27,6532,Arbedo-Castione,521
2019-05-27,6991,Neggio,103
2019-05-27,6525,Bellinzona,79
2019-05-27,6742,Pollegio,74
2019-05-27,6572,Gambarogno,234
2019-05-27,6613,Ronco sopra Ascona,42
2019-05-27,6500,Bellinzona,3084
2019-05-27,6815,Melide,2022
2019-05-27,6866,Mendrisio,43
2019-05-27,6832,Chiasso,40
2019-05-27,6460,Altdorf (UR),23
2019-05-27,6834,Morbio Inferiore,880
2019-05-27,6004,Luzern,46
2019-05-27,6710,Biasca,488
2019-05-27,6989,Croglio,253
2019-05-27,6645,Brione sopra Minusio,57
2019-05-27,6817,Maroggia,583
2019-05-27,6802,Monteceneri,2211
2019-05-27,6956,Capriasca,273
2019-05-27,6574,Gambarogno,31
2019-05-27,6930,Bedano,2481
2019-05-27,6816,Bissone,1371
2019-05-27,6614,Brissago,73
2019-05-27,6838,Breggia,64
2019-05-27,6672,Avegno Gordevio,27
2019-05-27,6517,Arbedo-Castione,156
2019-05-27,6853,Mendrisio,592
2019-05-27,6806,Monteceneri,416
2019-05-27,6821,Rovio,98
2019-05-27,6998,Monteggio,660
2019-05-27,6557,Cama,21
2019-05-27,6875,Castel San Pietro,38
2019-05-27,6472,Erstfeld,26
2019-05-27,6945,Origlio,1261
2019-05-27,6934,Bioggio,6375
2019-05-27,6921,Vico Morcote,297
2019-05-27,6826,Riva San Vitale,723
2019-05-27,6596,Gordola,431
2019-05-27,6981,Bedigliora Croglio Curio,191
2019-05-27,6912,Lugano,116
2019-05-27,6513,Bellinzona,200
2019-05-27,6966,Lugano,26
2019-05-27,4132,Muttenz,29
2019-05-27,6653,Terre di Pedemonte,47
2019-05-27,6994,Aranno,232
2019-05-27,6746,Faido,24
2019-05-27,6825,Mendrisio,468
2019-05-27,4057,Basel,46
2019-05-27,6803,Monteceneri,285
2019-05-27,6775,Quinto,41
2019-05-27,6917,Lugano,1504
2019-05-27,6467,Schattdorf,130
2019-05-27,6960,Capriasca,56
2019-05-27,6992,Bioggio Vernate,119
2019-05-27,6928,Manno,214
2019-05-27,6850,Mendrisio,4051
2019-05-27,6965,Lugano,922
2019-05-27,6721,Acquarossa Serravalle,24
2019-05-27,6835,Breggia,25
2019-05-27,6938,Alto Malcantone,119
2019-05-27,6980,Croglio,66
2019-05-27,6743,Bodio,62
2019-05-27,6814,Cadempino Lamone,1794
2019-05-27,6818,Melano,800
2019-05-27,6953,Capriasca,1670
2019-05-27,6003,Luzern,94
2019-05-27,6913,Lugano,81
2019-05-27,6516,Cugnasco-Gerra,171
2019-05-27,6854,Stabio,229
2019-05-27,6703,Riviera,51
2019-05-27,6957,Capriasca,51
2019-05-27,6997,Sessa,67
2019-05-27,6822,Arogno,591
2019-05-27,6563,Mesocco,38
2019-05-27,6490,Andermatt,41
2019-05-27,6600,Locarno Muralto,1350
2019-05-27,6535,Roveredo (GR),203
2019-05-27,6644,Orselina,34
2019-05-27,6558,Lostallo,60
2019-05-27,8002,Zürich,45
2019-05-27,6612,Ascona,324
2019-05-27,6929,Gravesano,927
2019-05-27,6537,Grono,64
2019-05-27,6503,Bellinzona,100
2019-05-27,6874,Castel San Pietro,289
2019-05-27,6807,Torricella-Taverne,2109
2019-05-27,6595,Lavertezzo,213
2019-05-27,6864,Mendrisio,417
2019-05-27,6984,Pura,519
2019-05-27,8006,Zürich,27
2019-05-27,6810,Isone,79
2019-05-27,4056,Basel,55
2019-05-27,6839,Breggia,145
2019-05-27,-1,Other,2909
2019-05-28,6979,Lugano,112
2019-05-28,6855,Stabio,2638
2019-05-28,6512,Bellinzona,1579
2019-05-28,6986,Curio Miglieglia Novaggio,394
2019-05-28,6954,Capriasca,749
2019-05-28,6527,Riviera,85
2019-05-28,6808,Torricella-Taverne,202
2019-05-28,8005,Zürich,81
2019-05-28,6944,Cureglia,23
2019-05-28,6918,Lugano,640
2019-05-28,6883,Novazzano,1079
2019-05-28,6776,Quinto,41
2019-05-28,6830,Chiasso,6491
2019-05-28,6939,Alto Malcantone,271
2019-05-28,6515,Bellinzona,76
2019-05-28,6804,Monteceneri,377
2019-05-28,6877,Coldrerio,984
2019-05-28,6914,Lugano,307
2019-05-28,6872,Mendrisio,36
2019-05-28,6987,Caslano,2583
2019-05-28,6968,Lugano,122
2019-05-28,6713,Serravalle,81
2019-05-28,7000,Chur,27
2019-05-28,6873,Castel San Pietro,44
2019-05-28,6951,Lugano,72
2019-05-28,6599,Cadenazzo,100
2019-05-28,6936,Cademario,109
2019-05-28,6828,Balerna,1788
2019-05-28,7500,St. Moritz,22
2019-05-28,6594,Gambarogno,314
2019-05-28,6983,Magliaso,1341
2019-05-28,6670,Avegno Gordevio,23
2019-05-28,6523,Bellinzona,37
2019-05-28,6745,Giornico,65
2019-05-28,6534,San Vittore,69
2019-05-28,6300,Zug,29
2019-05-28,6823,Arogno,211
2019-05-28,6717,Blenio,23
2019-05-28,6562,Soazza,22
2019-05-28,8050,Zürich,25
2019-05-28,6809,Comunanza Cadenazzo/Montecener,143
2019-05-28,6648,Minusio,340
2019-05-28,8001,Zürich,202
2019-05-28,6947,Capriasca,285
2019-05-28,6702,Bellinzona,159
2019-05-28,6863,Mendrisio,56
2019-05-28,6616,Losone,276
2019-05-28,6760,Faido,49
2019-05-28,8302,Kloten,65
2019-05-28,6865,Mendrisio,85
2019-05-28,6652,Terre di Pedemonte,23
2019-05-28,6528,Bellinzona,782
2019-05-28,6990,Agno,337
2019-05-28,6565,Mesocco,35
2019-05-28,6926,Collina d'Oro,1166
2019-05-28,6852,Mendrisio,311
2019-05-28,8048,Zürich,22
2019-05-28,6833,Vacallo,3093
2019-05-28,6677,Maggia,42
2019-05-28,6995,Croglio,225
2019-05-28,6955,Capriasca,1130
2019-05-28,6958,Capriasca,491
2019-05-28,6919,Collina d'Oro,156
2019-05-28,6780,Airolo,147
2019-05-28,6862,Mendrisio,727
2019-05-28,6518,Bellinzona,98
2019-05-28,6967,Lugano,67
2019-05-28,6593,Cadenazzo,1002
2019-05-28,8008,Zürich,30
2019-05-28,6763,Faido,25
2019-05-28,6573,Gambarogno,54
2019-05-28,6837,Breggia,59
2019-05-28,6978,Lugano,280
2019-05-28,6946,Ponte Capriasca,1302
2019-05-28,6935,Bioggio,104
2019-05-28,6827,Brusino Arsizio,168
2019-05-28,6805,Mezzovico-Vira,1139
2019-05-28,6005,Horw Luzern,43
2019-05-28,6988,Ponte Tresa,1187
2019-05-28,6514,Bellinzona,302
2019-05-28,6533,Lumino,173
2019-05-28,6716,Acquarossa,26
2019-05-28,6592,Sant'Antonino,1121
2019-05-28,8004,Zürich,44
2019-05-28,6982,Agno,5943
2019-05-28,6950,Capriasca,650
2019-05-28,6922,Morcote,485
2019-05-28,6454,Flüelen,21
2019-05-28,6598,Tenero-Contra,267
2019-05-28,6916,Grancia,1466
2019-05-28,6959,Lugano,343
2019-05-28,6927,Collina d'Oro,324
2019-05-28,6705,Riviera,55
2019-05-28,6937,Alto Malcantone,120
2019-05-28,8152,Opfikon,21
2019-05-28,6532,Arbedo-Castione,617
2019-05-28,6991,Neggio,109
2019-05-28,6525,Bellinzona,74
2019-05-28,6742,Pollegio,53
2019-05-28,6572,Gambarogno,215
2019-05-28,6613,Ronco sopra Ascona,43
2019-05-28,6500,Bellinzona,3376
2019-05-28,6815,Melide,2101
2019-05-28,6866,Mendrisio,72
2019-05-28,6832,Chiasso,37
2019-05-28,6834,Morbio Inferiore,893
2019-05-28,6004,Luzern,28
2019-05-28,6710,Biasca,526
2019-05-28,6989,Croglio,278
2019-05-28,6645,Brione sopra Minusio,61
2019-05-28,6817,Maroggia,561
2019-05-28,6802,Monteceneri,2369
2019-05-28,6956,Capriasca,251
2019-05-28,6574,Gambarogno,28
2019-05-28,6930,Bedano,2574
2019-05-28,6816,Bissone,1464
2019-05-28,6614,Brissago,93
2019-05-28,6838,Breggia,59
2019-05-28,6517,Arbedo-Castione,177
2019-05-28,6853,Mendrisio,607
2019-05-28,6806,Monteceneri,517
2019-05-28,6821,Rovio,80
2019-05-28,6998,Monteggio,687
2019-05-28,6557,Cama,26
2019-05-28,6875,Castel San Pietro,50
2019-05-28,6945,Origlio,1377
2019-05-28,6934,Bioggio,6691
2019-05-28,6921,Vico Morcote,309
2019-05-28,6826,Riva San Vitale,774
2019-05-28,6596,Gordola,408
2019-05-28,6981,Bedigliora Croglio Curio,281
2019-05-28,6912,Lugano,119
2019-05-28,6513,Bellinzona,194
2019-05-28,6966,Lugano,21
2019-05-28,6653,Terre di Pedemonte,53
2019-05-28,6994,Aranno,258
2019-05-28,6330,Cham,25
2019-05-28,6825,Mendrisio,459
2019-05-28,4057,Basel,21
2019-05-28,6803,Monteceneri,266
2019-05-28,6775,Quinto,61
2019-05-28,6917,Lugano,1414
2019-05-28,6467,Schattdorf,105
2019-05-28,6960,Capriasca,60
2019-05-28,6992,Bioggio Vernate,108
2019-05-28,6928,Manno,224
2019-05-28,6850,Mendrisio,4337
2019-05-28,6965,Lugano,911
2019-05-28,6721,Acquarossa Serravalle,39
2019-05-28,6835,Breggia,30
2019-05-28,6938,Alto Malcantone,111
2019-05-28,6980,Croglio,64
2019-05-28,6743,Bodio,83
2019-05-28,6814,Cadempino Lamone,1906
2019-05-28,6818,Melano,852
2019-05-28,6953,Capriasca,1641
2019-05-28,6003,Luzern,86
2019-05-28,6023,Rothenburg,29
2019-05-28,6913,Lugano,67
2019-05-28,6516,Cugnasco-Gerra,134
2019-05-28,6854,Stabio,251
2019-05-28,6703,Riviera,43
2019-05-28,6957,Capriasca,41
2019-05-28,6997,Sessa,58
2019-05-28,6822,Arogno,571
2019-05-28,6563,Mesocco,56
2019-05-28,5430,Wettingen,23
2019-05-28,6600,Locarno Muralto,1234
2019-05-28,6535,Roveredo (GR),203
2019-05-28,6644,Orselina,28
2019-05-28,6558,Lostallo,36
2019-05-28,8002,Zürich,25
2019-05-28,6612,Ascona,350
2019-05-28,6929,Gravesano,875
2019-05-28,6537,Grono,73
2019-05-28,6503,Bellinzona,105
2019-05-28,6874,Castel San Pietro,326
2019-05-28,6807,Torricella-Taverne,2232
2019-05-28,6595,Lavertezzo,199
2019-05-28,6864,Mendrisio,402
2019-05-28,6984,Pura,443
2019-05-28,6810,Isone,60
2019-05-28,6839,Breggia,140
2019-05-28,-1,Other,2702
2019-05-29,6979,Lugano,110
2019-05-29,6855,Stabio,2966
2019-05-29,6512,Bellinzona,1538
2019-05-29,6986,Curio Miglieglia Novaggio,396
2019-05-29,6954,Capriasca,671
2019-05-29,6527,Riviera,76
2019-05-29,6808,Torricella-Taverne,161
2019-05-29,8005,Zürich,105
2019-05-29,6944,Cureglia,30
2019-05-29,6918,Lugano,784
2019-05-29,6883,Novazzano,1135
2019-05-29,6776,Quinto,29
2019-05-29,6830,Chiasso,8456
2019-05-29,6939,Alto Malcantone,306
2019-05-29,6515,Bellinzona,69
2019-05-29,6078,Lungern,28
2019-05-29,6804,Monteceneri,378
2019-05-29,6877,Coldrerio,1101
2019-05-29,6914,Lugano,326
2019-05-29,6872,Mendrisio,45
2019-05-29,8610,Uster,30
2019-05-29,6987,Caslano,2954
2019-05-29,6723,Acquarossa,28
2019-05-29,6968,Lugano,188
2019-05-29,6713,Serravalle,127
2019-05-29,7000,Chur,33
2019-05-29,6873,Castel San Pietro,38
2019-05-29,6951,Lugano,72
2019-05-29,6599,Cadenazzo,62
2019-05-29,6936,Cademario,131
2019-05-29,6828,Balerna,2038
2019-05-29,7500,St. Moritz,28
2019-05-29,6594,Gambarogno,338
2019-05-29,6983,Magliaso,1563
2019-05-29,6523,Bellinzona,44
2019-05-29,6410,Arth Gersau,66
2019-05-29,6745,Giornico,65
2019-05-29,6534,San Vittore,87
2019-05-29,6300,Zug,29
2019-05-29,6823,Arogno,236
2019-05-29,6717,Blenio,30
2019-05-29,6562,Soazza,30
2019-05-29,8050,Zürich,28
2019-05-29,6809,Comunanza Cadenazzo/Montecener,147
2019-05-29,6648,Minusio,286
2019-05-29,8001,Zürich,146
2019-05-29,6777,Quinto,22
2019-05-29,6947,Capriasca,307
2019-05-29,6702,Bellinzona,126
2019-05-29,6863,Mendrisio,49
2019-05-29,6616,Losone,222
2019-05-29,6760,Faido,120
2019-05-29,8302,Kloten,57
2019-05-29,6865,Mendrisio,62
2019-05-29,6528,Bellinzona,801
2019-05-29,6990,Agno,330
2019-05-29,6565,Mesocco,51
2019-05-29,6926,Collina d'Oro,1272
2019-05-29,6852,Mendrisio,388
2019-05-29,8048,Zürich,21
2019-05-29,6556,Grono,24
2019-05-29,6833,Vacallo,4193
2019-05-29,6677,Maggia,41
2019-05-29,6995,Croglio,209
2019-05-29,6955,Capriasca,1179
2019-05-29,6958,Capriasca,641
2019-05-29,6919,Collina d'Oro,162
2019-05-29,6780,Airolo,124
2019-05-29,6862,Mendrisio,816
2019-05-29,6518,Bellinzona,93
2019-05-29,6967,Lugano,80
2019-05-29,6593,Cadenazzo,1229
2019-05-29,8008,Zürich,40
2019-05-29,6763,Faido,49
2019-05-29,6573,Gambarogno,67
2019-05-29,6837,Breggia,46
2019-05-29,6978,Lugano,325
2019-05-29,6946,Ponte Capriasca,1409
2019-05-29,6935,Bioggio,102
2019-05-29,6827,Brusino Arsizio,177
2019-05-29,6805,Mezzovico-Vira,1300
2019-05-29,6005,Horw Luzern,38
2019-05-29,6988,Ponte Tresa,1275
2019-05-29,6514,Bellinzona,344
2019-05-29,6533,Lumino,131
2019-05-29,6716,Acquarossa,35
2019-05-29,6592,Sant'Antonino,1177
2019-05-29,8004,Zürich,63
2019-05-29,6982,Agno,6414
2019-05-29,6950,Capriasca,690
2019-05-29,6524,Bellinzona,26
2019-05-29,6922,Morcote,617
2019-05-29,7742,Poschiavo,23
2019-05-29,6454,Flüelen,21
2019-05-29,6598,Tenero-Contra,254
2019-05-29,6916,Grancia,1737
2019-05-29,6959,Lugano,312
2019-05-29,6927,Collina d'Oro,399
2019-05-29,6705,Riviera,33
2019-05-29,6937,Alto Malcantone,155
2019-05-29,6532,Arbedo-Castione,671
2019-05-29,6991,Neggio,143
2019-05-29,6525,Bellinzona,77
2019-05-29,6742,Pollegio,73
2019-05-29,6572,Gambarogno,245
2019-05-29,6613,Ronco sopra Ascona,36
2019-05-29,6500,Bellinzona,3133
2019-05-29,6815,Melide,2452
2019-05-29,6866,Mendrisio,66
2019-05-29,6832,Chiasso,69
2019-05-29,6460,Altdorf (UR),30
2019-05-29,6834,Morbio Inferiore,1116
2019-05-29,6004,Luzern,34
2019-05-29,6710,Biasca,588
2019-05-29,6989,Croglio,325
2019-05-29,6645,Brione sopra Minusio,71
2019-05-29,6817,Maroggia,676
2019-05-29,6802,Monteceneri,2450
2019-05-29,6956,Capriasca,282
2019-05-29,6574,Gambarogno,33
2019-05-29,6930,Bedano,2759
2019-05-29,6816,Bissone,1678
2019-05-29,6614,Brissago,59
2019-05-29,6838,Breggia,61
2019-05-29,6672,Avegno Gordevio,23
2019-05-29,6517,Arbedo-Castione,155
2019-05-29,6853,Mendrisio,627
2019-05-29,6806,Monteceneri,538
2019-05-29,6821,Rovio,90
2019-05-29,6998,Monteggio,894
2019-05-29,6557,Cama,27
2019-05-29,6875,Castel San Pietro,43
2019-05-29,6472,Erstfeld,25
2019-05-29,6945,Origlio,1552
2019-05-29,6934,Bioggio,6910
2019-05-29,6921,Vico Morcote,494
2019-05-29,6826,Riva San Vitale,779
2019-05-29,6596,Gordola,428
2019-05-29,6981,Bedigliora Croglio Curio,312
2019-05-29,6912,Lugano,171
2019-05-29,6513,Bellinzona,200
2019-05-29,4132,Muttenz,24
2019-05-29,6653,Terre di Pedemonte,48
2019-05-29,6994,Aranno,312
2019-05-29,6825,Mendrisio,523
2019-05-29,4057,Basel,29
2019-05-29,6803,Monteceneri,307
2019-05-29,6775,Quinto,43
2019-05-29,6917,Lugano,1557
2019-05-29,6467,Schattdorf,104
2019-05-29,6960,Capriasca,38
2019-05-29,6992,Bioggio Vernate,153
2019-05-29,6928,Manno,227
2019-05-29,6850,Mendrisio,4627
2019-05-29,6965,Lugano,1059
2019-05-29,6721,Acquarossa Serravalle,28
2019-05-29,6390,Engelberg,28
2019-05-29,6938,Alto Malcantone,115
2019-05-29,6980,Croglio,92
2019-05-29,6743,Bodio,74
2019-05-29,6814,Cadempino Lamone,2185
2019-05-29,6818,Melano,884
2019-05-29,6953,Capriasca,1957
2019-05-29,6003,Luzern,58
2019-05-29,6023,Rothenburg,29
2019-05-29,6913,Lugano,91
2019-05-29,3780,Saanen,24
2019-05-29,6516,Cugnasco-Gerra,133
2019-05-29,9470,Buchs (SG) Grabs,23
2019-05-29,6854,Stabio,291
2019-05-29,6703,Riviera,47
2019-05-29,6957,Capriasca,72
2019-05-29,6997,Sessa,93
2019-05-29,6822,Arogno,609
2019-05-29,6563,Mesocco,48
2019-05-29,6600,Locarno Muralto,1049
2019-05-29,6535,Roveredo (GR),184
2019-05-29,8400,Winterthur,27
2019-05-29,6644,Orselina,32
2019-05-29,6558,Lostallo,39
2019-05-29,8002,Zürich,43
2019-05-29,6612,Ascona,348
2019-05-29,6929,Gravesano,1168
2019-05-29,6537,Grono,64
2019-05-29,6503,Bellinzona,79
2019-05-29,6874,Castel San Pietro,380
2019-05-29,6807,Torricella-Taverne,2555
2019-05-29,6595,Lavertezzo,200
2019-05-29,6864,Mendrisio,492
2019-05-29,6984,Pura,513
2019-05-29,8006,Zürich,27
2019-05-29,6810,Isone,69
2019-05-29,4056,Basel,28
2019-05-29,6839,Breggia,216
2019-05-29,6722,Acquarossa,26
2019-05-29,-1,Other,2902
2019-05-30,6979,Lugano,95
2019-05-30,6855,Stabio,2266
2019-05-30,6512,Bellinzona,514
2019-05-30,6986,Curio Miglieglia Novaggio,276
2019-05-30,6690,Cevio,24
2019-05-30,6954,Capriasca,463
2019-05-30,6527,Riviera,54
2019-05-30,6808,Torricella-Taverne,124
2019-05-30,8005,Zürich,141
2019-05-30,6918,Lugano,545
2019-05-30,6883,Novazzano,630
2019-05-30,6776,Quinto,49
2019-05-30,6830,Chiasso,7258
2019-05-30,6939,Alto Malcantone,198
2019-05-30,6675,Cevio,22
2019-05-30,6655,Centovalli,28
2019-05-30,6515,Bellinzona,50
2019-05-30,6804,Monteceneri,106
2019-05-30,6877,Coldrerio,557
2019-05-30,6914,Lugano,372
2019-05-30,6872,Mendrisio,48
2019-05-30,6987,Caslano,2437
2019-05-30,6723,Acquarossa,28
2019-05-30,6749,Faido,22
2019-05-30,6968,Lugano,217
2019-05-30,6713,Serravalle,63
2019-05-30,7000,Chur,41
2019-05-30,6873,Castel San Pietro,32
2019-05-30,6951,Lugano,91
2019-05-30,6579,Gambarogno,21
2019-05-30,6599,Cadenazzo,29
2019-05-30,6936,Cademario,119
2019-05-30,6828,Balerna,857
2019-05-30,9475,Sevelen,37
2019-05-30,7500,St. Moritz,23
2019-05-30,6594,Gambarogno,95
2019-05-30,6983,Magliaso,935
2019-05-30,6670,Avegno Gordevio,44
2019-05-30,6523,Bellinzona,23
2019-05-30,6410,Arth Gersau,39
2019-05-30,6534,San Vittore,50
2019-05-30,6300,Zug,42
2019-05-30,6823,Arogno,330
2019-05-30,6717,Blenio,36
2019-05-30,6809,Comunanza Cadenazzo/Montecener,98
2019-05-30,6648,Minusio,205
2019-05-30,8001,Zürich,168
2019-05-30,6947,Capriasca,165
2019-05-30,6702,Bellinzona,73
2019-05-30,6863,Mendrisio,25
2019-05-30,6616,Losone,205
2019-05-30,6760,Faido,141
2019-05-30,8302,Kloten,49
2019-05-30,6865,Mendrisio,51
2019-05-30,6528,Bellinzona,207
2019-05-30,6990,Agno,260
2019-05-30,6565,Mesocco,76
2019-05-30,6926,Collina d'Oro,746
2019-05-30,6852,Mendrisio,214
2019-05-30,4053,Basel,22
2019-05-30,6833,Vacallo,2818
2019-05-30,6677,Maggia,34
2019-05-30,6995,Croglio,88
2019-05-30,6955,Capriasca,765
2019-05-30,6958,Capriasca,495
2019-05-30,6919,Collina d'Oro,107
2019-05-30,6780,Airolo,216
2019-05-30,6862,Mendrisio,412
2019-05-30,6518,Bellinzona,38
2019-05-30,6967,Lugano,57
2019-05-30,6593,Cadenazzo,229
2019-05-30,6720,Blenio,35
2019-05-30,6763,Faido,51
2019-05-30,6573,Gambarogno,56
2019-05-30,6978,Lugano,237
2019-05-30,6946,Ponte Capriasca,738
2019-05-30,6935,Bioggio,81
2019-05-30,6827,Brusino Arsizio,113
2019-05-30,6805,Mezzovico-Vira,260
2019-05-30,6005,Horw Luzern,60
2019-05-30,6988,Ponte Tresa,1925
2019-05-30,6514,Bellinzona,163
2019-05-30,6533,Lumino,47
2019-05-30,6716,Acquarossa,50
2019-05-30,6592,Sant'Antonino,215
2019-05-30,8004,Zürich,49
2019-05-30,6982,Agno,3568
2019-05-30,6950,Capriasca,375
2019-05-30,6922,Morcote,674
2019-05-30,6637,Sonogno,41
2019-05-30,7742,Poschiavo,40
2019-05-30,6454,Flüelen,42
2019-05-30,6598,Tenero-Contra,186
2019-05-30,6916,Grancia,398
2019-05-30,6959,Lugano,361
2019-05-30,8404,Winterthur,24
2019-05-30,6927,Collina d'Oro,181
2019-05-30,6774,Dalpe,39
2019-05-30,6705,Riviera,22
2019-05-30,6937,Alto Malcantone,125
2019-05-30,8152,Opfikon,21
2019-05-30,6532,Arbedo-Castione,171
2019-05-30,6991,Neggio,96
2019-05-30,6525,Bellinzona,48
2019-05-30,6742,Pollegio,41
2019-05-30,6572,Gambarogno,118
2019-05-30,6613,Ronco sopra Ascona,52
2019-05-30,6500,Bellinzona,1049
2019-05-30,6815,Melide,2202
2019-05-30,6866,Mendrisio,81
2019-05-30,6832,Chiasso,40
2019-05-30,6834,Morbio Inferiore,428
2019-05-30,6004,Luzern,41
2019-05-30,6710,Biasca,235
2019-05-30,6989,Croglio,213
2019-05-30,6645,Brione sopra Minusio,76
2019-05-30,6817,Maroggia,561
2019-05-30,6802,Monteceneri,1040
2019-05-30,6956,Capriasca,150
2019-05-30,6574,Gambarogno,28
2019-05-30,6930,Bedano,759
2019-05-30,6816,Bissone,1569
2019-05-30,6614,Brissago,52
2019-05-30,6838,Breggia,95
2019-05-30,6672,Avegno Gordevio,22
2019-05-30,4052,Basel,26
2019-05-30,6517,Arbedo-Castione,80
2019-05-30,6853,Mendrisio,250
2019-05-30,6806,Monteceneri,292
2019-05-30,6821,Rovio,71
2019-05-30,6998,Monteggio,561
2019-05-30,6557,Cama,27
2019-05-30,6875,Castel San Pietro,71
2019-05-30,6945,Origlio,1094
2019-05-30,6934,Bioggio,3069
2019-05-30,6921,Vico Morcote,513
2019-05-30,6826,Riva San Vitale,436
2019-05-30,6596,Gordola,298
2019-05-30,6981,Bedigliora Croglio Curio,147
2019-05-30,6912,Lugano,168
2019-05-30,6513,Bellinzona,131
2019-05-30,6653,Terre di Pedemonte,25
2019-05-30,6994,Aranno,213
2019-05-30,6746,Faido,25
2019-05-30,6825,Mendrisio,391
2019-05-30,4057,Basel,48
2019-05-30,6633,Lavertezzo,37
2019-05-30,6803,Monteceneri,142
2019-05-30,6775,Quinto,31
2019-05-30,6917,Lugano,805
2019-05-30,6467,Schattdorf,128
2019-05-30,6960,Capriasca,55
2019-05-30,6992,Bioggio Vernate,93
2019-05-30,6928,Manno,131
2019-05-30,6850,Mendrisio,2783
2019-05-30,6965,Lugano,468
2019-05-30,6721,Acquarossa Serravalle,44
2019-05-30,6938,Alto Malcantone,81
2019-05-30,6980,Croglio,46
2019-05-30,6814,Cadempino Lamone,862
2019-05-30,6818,Melano,566
2019-05-30,6953,Capriasca,1154
2019-05-30,6003,Luzern,121
2019-05-30,6023,Rothenburg,39
2019-05-30,6913,Lugano,79
2019-05-30,6516,Cugnasco-Gerra,75
2019-05-30,6854,Stabio,123
2019-05-30,9434,Au (SG),22
2019-05-30,6703,Riviera,54
2019-05-30,6957,Capriasca,45
2019-05-30,6997,Sessa,46
2019-05-30,6822,Arogno,553
2019-05-30,7744,Brusio,29
2019-05-30,6563,Mesocco,42
2019-05-30,6490,Andermatt,35
