Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-07-06T11:00:00,5071,163,3569,1338,476,4595
2019-07-06T12:00:00,4599,116,3179,1302,441,4157
2019-07-06T13:00:00,4464,141,2991,1331,365,4098
2019-07-06T14:00:00,4781,100,3167,1513,449,4331
2019-07-06T15:00:00,4888,104,3256,1526,352,4535
2019-07-06T16:00:00,5025,106,3410,1507,372,4653
2019-07-06T17:00:00,5488,117,3793,1577,399,5088
2019-07-06T18:00:00,4547,90,3134,1323,354,4193
2019-07-06T19:00:00,4544,99,3070,1375,378,4166
2019-07-06T20:00:00,3559,90,2222,1246,295,3263
2019-07-06T21:00:00,3628,102,2392,1133,250,3378
2019-07-06T22:00:00,3221,46,2235,939,228,2992
2019-07-06T23:00:00,2448,62,1639,746,177,2270
2019-07-07T00:00:00,1434,<20,988,436,81,1352
2019-07-07T01:00:00,930,<20,581,345,51,878
2019-07-07T02:00:00,479,<20,303,164,25,453
2019-07-07T03:00:00,320,<20,185,128,23,296
2019-07-07T04:00:00,221,<20,133,87,21,199
2019-07-07T05:00:00,245,<20,125,119,51,193
2019-07-07T06:00:00,531,<20,346,182,120,410
2019-07-07T07:00:00,721,<20,520,190,134,586
2019-07-07T08:00:00,1235,22,891,320,184,1050
2019-07-07T09:00:00,2017,55,1407,554,210,1806
2019-07-07T10:00:00,3159,142,2102,913,239,2919
2019-07-07T11:00:00,3343,101,2295,946,254,3089
2019-07-07T12:00:00,3278,90,2186,1001,206,3071
2019-07-07T13:00:00,3119,68,2023,1027,186,2932
2019-07-07T14:00:00,3737,68,2379,1289,266,3471
2019-07-07T15:00:00,4229,110,2673,1445,293,3935
2019-07-07T16:00:00,4768,93,3002,1673,328,4439
2019-07-07T17:00:00,5198,135,3442,1620,318,4879
2019-07-07T18:00:00,5117,101,3370,1645,316,4800
2019-07-07T19:00:00,4729,143,3074,1511,324,4404
2019-07-07T20:00:00,3584,67,2435,1082,251,3333
2019-07-07T21:00:00,3380,98,2164,1118,221,3159
2019-07-07T22:00:00,2726,82,1776,867,178,2547
2019-07-07T23:00:00,1840,43,1045,750,143,1696
2019-07-08T00:00:00,759,<20,413,332,49,709
2019-07-08T01:00:00,377,<20,217,159,<20,360
2019-07-08T02:00:00,175,<20,97,77,21,154
2019-07-08T03:00:00,173,<20,75,98,22,151
2019-07-08T04:00:00,298,<20,170,123,65,233
2019-07-08T05:00:00,1236,<20,720,504,462,773
2019-07-08T06:00:00,5367,66,3399,1901,2463,2904
2019-07-08T07:00:00,10153,187,6427,3539,6121,4032
2019-07-08T08:00:00,8673,194,5293,3185,4730,3942
2019-07-08T09:00:00,6308,142,3934,2231,2113,4194
2019-07-08T10:00:00,5342,117,3556,1668,1161,4181
2019-07-08T11:00:00,5396,154,3620,1621,1072,4324
2019-07-08T12:00:00,4976,127,3394,1454,1146,3830
2019-07-08T13:00:00,6000,107,4185,1707,1538,4461
2019-07-08T14:00:00,5326,117,3682,1526,1004,4321
2019-07-08T15:00:00,4992,145,3328,1518,922,4069
2019-07-08T16:00:00,5462,112,3702,1647,1275,4187
2019-07-08T17:00:00,5950,137,4120,1692,1798,4152
2019-07-08T18:00:00,5071,123,3379,1568,1515,3556
2019-07-08T19:00:00,3740,133,2491,1116,771,2969
2019-07-08T20:00:00,2679,84,1847,747,341,2337
2019-07-08T21:00:00,2025,74,1385,565,240,1785
2019-07-08T22:00:00,1644,25,1129,489,181,1462
2019-07-08T23:00:00,1175,29,778,366,81,1093
2019-07-09T00:00:00,510,<20,292,216,<20,491
2019-07-09T01:00:00,310,<20,167,141,21,289
2019-07-09T02:00:00,137,<20,82,54,<20,121
2019-07-09T03:00:00,151,<20,78,73,23,128
2019-07-09T04:00:00,281,23,160,96,60,220
2019-07-09T05:00:00,1209,<20,779,417,476,732
2019-07-09T06:00:00,5240,75,3326,1838,2423,2816
2019-07-09T07:00:00,9704,179,6245,3278,5769,3935
2019-07-09T08:00:00,8822,152,5324,3344,4751,4070
2019-07-09T09:00:00,6328,103,4073,2151,2142,4186
2019-07-09T10:00:00,5469,127,3622,1718,1213,4255
2019-07-09T11:00:00,5390,115,3668,1605,1079,4311
2019-07-09T12:00:00,4824,109,3272,1442,1178,3646
2019-07-09T13:00:00,5881,102,4170,1608,1538,4343
2019-07-09T14:00:00,5136,115,3384,1636,1022,4113
2019-07-09T15:00:00,5427,109,3717,1601,1076,4350
2019-07-09T16:00:00,5869,142,3985,1741,1423,4445
2019-07-09T17:00:00,6050,127,4097,1825,1781,4269
2019-07-09T18:00:00,5176,133,3434,1608,1440,3735
2019-07-09T19:00:00,3805,93,2550,1161,861,2943
2019-07-09T20:00:00,2667,114,1741,811,361,2305
2019-07-09T21:00:00,2227,48,1514,664,211,2015
2019-07-09T22:00:00,1935,37,1359,539,197,1738
2019-07-09T23:00:00,1352,25,857,469,113,1238
2019-07-10T00:00:00,527,<20,331,189,29,497
2019-07-10T01:00:00,233,<20,125,107,<20,221
2019-07-10T02:00:00,144,<20,78,65,<20,128
2019-07-10T03:00:00,107,<20,54,51,<20,91
2019-07-10T04:00:00,303,<20,162,121,64,239
2019-07-10T05:00:00,1188,<20,738,430,458,729
2019-07-10T06:00:00,5220,45,3241,1934,2353,2867
2019-07-10T07:00:00,9574,155,6087,3331,5595,3979
2019-07-10T08:00:00,8437,135,5050,3251,4473,3963
2019-07-10T09:00:00,6440,155,4040,2243,2141,4299
2019-07-10T10:00:00,5354,129,3544,1680,1277,4076
2019-07-10T11:00:00,5247,127,3572,1546,1079,4167
2019-07-10T12:00:00,4833,84,3382,1366,1209,3624
2019-07-10T13:00:00,5921,92,4205,1623,1493,4428
2019-07-10T14:00:00,4977,74,3464,1438,981,3996
2019-07-10T15:00:00,4683,112,3078,1492,885,3798
2019-07-10T16:00:00,5344,122,3577,1644,1239,4104
2019-07-10T17:00:00,5686,138,3767,1781,1578,4107
2019-07-10T18:00:00,5043,122,3387,1533,1425,3618
2019-07-10T19:00:00,3870,107,2536,1226,746,3124
2019-07-10T20:00:00,2667,61,1795,810,371,2295
2019-07-10T21:00:00,2270,62,1581,626,241,2029
2019-07-10T22:00:00,1953,47,1372,534,164,1789
2019-07-10T23:00:00,1373,36,852,484,111,1261
2019-07-11T00:00:00,556,<20,339,216,23,532
2019-07-11T01:00:00,347,<20,147,194,<20,330
2019-07-11T02:00:00,149,<20,72,77,<20,135
2019-07-11T03:00:00,116,<20,60,52,25,90
2019-07-11T04:00:00,220,<20,129,80,56,163
2019-07-11T05:00:00,1066,<20,625,424,414,652
2019-07-11T06:00:00,4653,56,2806,1790,1992,2661
2019-07-11T07:00:00,8527,144,5477,2906,4906,3621
2019-07-11T08:00:00,7475,133,4476,2864,3908,3566
2019-07-11T09:00:00,5875,109,3425,2341,2049,3826
2019-07-11T10:00:00,4912,111,3196,1604,1117,3794
2019-07-11T11:00:00,4947,121,3305,1520,1026,3921
2019-07-11T12:00:00,4363,105,2958,1298,1018,3345
2019-07-11T13:00:00,5187,95,3554,1537,1268,3919
2019-07-11T14:00:00,5000,84,3268,1648,992,4007
2019-07-11T15:00:00,4758,98,3238,1421,850,3908
2019-07-11T16:00:00,5327,114,3511,1701,1195,4132
2019-07-11T17:00:00,5555,143,3555,1857,1434,4121
2019-07-11T18:00:00,5227,107,3353,1766,1306,3920
2019-07-11T19:00:00,4137,157,2567,1411,787,3349
2019-07-11T20:00:00,2896,94,1892,909,359,2536
2019-07-11T21:00:00,2347,92,1490,764,239,2107
2019-07-11T22:00:00,1948,45,1336,567,158,1789
2019-07-11T23:00:00,1340,46,863,429,106,1233
2019-07-12T00:00:00,822,<20,595,213,68,753
2019-07-12T01:00:00,353,<20,179,165,26,326
2019-07-12T02:00:00,175,<20,99,71,<20,157
2019-07-12T03:00:00,119,<20,67,51,<20,101
2019-07-12T04:00:00,252,<20,139,91,56,196
2019-07-12T05:00:00,1033,<20,624,395,386,646
2019-07-12T06:00:00,4326,46,2672,1606,1910,2415
2019-07-12T07:00:00,7690,125,4851,2712,4363,3326
2019-07-12T08:00:00,6996,128,4208,2658,3641,3354
2019-07-12T09:00:00,5291,121,3248,1921,1763,3527
2019-07-12T10:00:00,4729,125,3159,1444,1026,3703
2019-07-12T11:00:00,5001,205,3292,1503,895,4105
2019-07-12T12:00:00,4478,66,3034,1377,962,3515
2019-07-12T13:00:00,4945,99,3440,1405,1122,3823
2019-07-12T14:00:00,4754,91,3076,1586,887,3867
2019-07-12T15:00:00,4808,128,3148,1531,883,3924
2019-07-12T16:00:00,4940,109,3169,1661,1096,3844
2019-07-12T17:00:00,5486,188,3503,1794,1229,4257
2019-07-12T18:00:00,4559,86,2943,1530,838,3721
2019-07-12T19:00:00,4151,152,2584,1415,655,3495
2019-07-12T20:00:00,3333,141,2000,1191,411,2921
2019-07-12T21:00:00,2906,143,1859,904,288,2617
2019-07-12T22:00:00,2496,62,1668,765,207,2288
2019-07-12T23:00:00,1841,40,1146,653,111,1729
2019-07-13T00:00:00,1147,24,800,323,52,1095
2019-07-13T01:00:00,710,<20,420,278,36,673
2019-07-13T02:00:00,448,<20,261,185,<20,428
2019-07-13T03:00:00,229,<20,102,121,<20,216
2019-07-13T04:00:00,242,<20,116,111,34,207
2019-07-13T05:00:00,439,<20,221,217,114,324
2019-07-13T06:00:00,829,<20,505,311,286,542
2019-07-13T07:00:00,1468,<20,1016,440,464,1003
2019-07-13T08:00:00,2574,36,1707,830,626,1947
2019-07-13T09:00:00,3734,128,2535,1070,506,3228
2019-07-13T10:00:00,4314,158,2851,1304,409,3904
2019-07-13T11:00:00,4432,142,3018,1271,377,4055
2019-07-13T12:00:00,4344,159,2796,1388,378,3966
2019-07-13T13:00:00,4264,119,2759,1385,371,3893
2019-07-13T14:00:00,4663,87,3140,1435,365,4297
2019-07-13T15:00:00,4667,114,3068,1483,302,4364
2019-07-13T16:00:00,4635,85,2948,1601,334,4300
2019-07-13T17:00:00,4590,110,3037,1442,310,4279
2019-07-13T18:00:00,4449,89,2899,1460,278,4171
2019-07-13T19:00:00,3730,85,2382,1262,286,3444
2019-07-13T20:00:00,3065,81,2089,894,235,2830
2019-07-13T21:00:00,2833,73,1817,942,176,2656
2019-07-13T22:00:00,2652,49,1752,850,191,2460
2019-07-13T23:00:00,2132,56,1406,669,141,1991
2019-07-14T00:00:00,1635,24,1153,458,71,1563
2019-07-14T01:00:00,950,<20,580,359,51,898
2019-07-14T02:00:00,517,<20,324,187,26,491
2019-07-14T03:00:00,248,<20,148,98,<20,244
2019-07-14T04:00:00,208,<20,99,108,23,184
2019-07-14T05:00:00,241,<20,129,111,41,200
2019-07-14T06:00:00,531,<20,314,208,126,404
2019-07-14T07:00:00,583,<20,390,178,110,473
2019-07-14T08:00:00,953,30,690,232,134,819
2019-07-14T09:00:00,1843,55,1330,457,190,1652
2019-07-14T10:00:00,2584,74,1818,691,229,2354
2019-07-14T11:00:00,3277,110,2225,941,203,3074
2019-07-14T12:00:00,3158,92,2054,1011,209,2948
2019-07-14T13:00:00,3063,90,1970,1002,229,2833
2019-07-14T14:00:00,3946,61,2511,1373,273,3673
2019-07-14T15:00:00,4653,100,2981,1571,247,4405
2019-07-14T16:00:00,5087,110,3190,1786,277,4809
2019-07-14T17:00:00,4752,110,3100,1541,294,4457
2019-07-14T18:00:00,4174,83,2695,1396,273,3900
2019-07-14T19:00:00,3597,83,2264,1250,229,3368
2019-07-14T20:00:00,3033,64,1980,988,250,2782
2019-07-14T21:00:00,2465,59,1578,827,161,2303
2019-07-14T22:00:00,1866,38,1151,676,100,1765
2019-07-14T23:00:00,1327,<20,765,543,74,1252
