Date,Canton To Id,Canton To Name,Count
2019-05-31,1,Zürich,2524
2019-05-31,6,Obwalden,410
2019-05-31,21,Ticino,94422
2019-05-31,9,Zug,347
2019-05-31,13,Basel-Landschaft,662
2019-05-31,2,Bern,689
2019-05-31,17,St. Gallen,1650
2019-05-31,22,Vaud,115
2019-05-31,12,Basel-Stadt,1661
2019-05-31,7,Nidwalden,225
2019-05-31,3,Luzern,1464
2019-05-31,18,Graubünden,2001
2019-05-31,11,Solothurn,439
2019-05-31,26,Jura,33
2019-05-31,23,Valais,173
2019-05-31,8,Glarus,43
2019-05-31,19,Aargau,901
2019-05-31,4,Uri,1684
2019-05-31,15,Appenzell Ausserrhoden,57
2019-05-31,-1,Other,21
2019-06-01,5,Schwyz,555
2019-06-01,10,Fribourg,67
2019-06-01,24,Neuchâtel,49
2019-06-01,25,Genève,68
2019-06-01,14,Schaffhausen,308
2019-06-01,20,Thurgau,517
2019-06-01,1,Zürich,3564
2019-06-01,6,Obwalden,499
2019-06-01,21,Ticino,95902
2019-06-01,9,Zug,312
2019-06-01,13,Basel-Landschaft,730
2019-06-01,2,Bern,651
2019-06-01,17,St. Gallen,3484
2019-06-01,22,Vaud,146
2019-06-01,12,Basel-Stadt,1635
2019-06-01,7,Nidwalden,260
2019-06-01,3,Luzern,1190
2019-06-01,18,Graubünden,3805
2019-06-01,16,Appenzell Innerrhoden,64
2019-06-01,11,Solothurn,303
2019-06-01,26,Jura,23
2019-06-01,23,Valais,365
2019-06-01,8,Glarus,172
2019-06-01,19,Aargau,916
2019-06-01,4,Uri,1650
2019-06-01,15,Appenzell Ausserrhoden,87
2019-06-01,-1,Other,10
2019-06-02,5,Schwyz,747
2019-06-02,10,Fribourg,97
2019-06-02,24,Neuchâtel,91
2019-06-02,25,Genève,150
2019-06-02,14,Schaffhausen,370
2019-06-02,20,Thurgau,439
2019-06-02,1,Zürich,5234
2019-06-02,6,Obwalden,474
2019-06-02,21,Ticino,96033
2019-06-02,9,Zug,615
2019-06-02,13,Basel-Landschaft,875
2019-06-02,2,Bern,753
2019-06-02,17,St. Gallen,2875
2019-06-02,22,Vaud,256
2019-06-02,12,Basel-Stadt,1677
2019-06-02,7,Nidwalden,196
2019-06-02,3,Luzern,1455
2019-06-02,18,Graubünden,12987
2019-06-02,16,Appenzell Innerrhoden,43
2019-06-02,11,Solothurn,362
2019-06-02,26,Jura,47
2019-06-02,23,Valais,704
2019-06-02,8,Glarus,129
2019-06-02,19,Aargau,1143
2019-06-02,4,Uri,1601
2019-06-02,15,Appenzell Ausserrhoden,58
2019-06-02,-1,Other,13
2019-06-03,5,Schwyz,398
2019-06-03,10,Fribourg,59
2019-06-03,24,Neuchâtel,63
2019-06-03,25,Genève,112
2019-06-03,14,Schaffhausen,214
2019-06-03,20,Thurgau,361
2019-06-03,1,Zürich,3635
2019-06-03,6,Obwalden,441
2019-06-03,21,Ticino,88662
2019-06-03,9,Zug,429
2019-06-03,13,Basel-Landschaft,563
2019-06-03,2,Bern,743
2019-06-03,17,St. Gallen,2150
2019-06-03,22,Vaud,122
2019-06-03,12,Basel-Stadt,1106
2019-06-03,7,Nidwalden,211
2019-06-03,3,Luzern,1178
2019-06-03,18,Graubünden,2330
2019-06-03,16,Appenzell Innerrhoden,33
2019-06-03,11,Solothurn,288
2019-06-03,26,Jura,31
2019-06-03,23,Valais,146
2019-06-03,8,Glarus,106
2019-06-03,19,Aargau,882
2019-06-03,4,Uri,1206
2019-06-03,15,Appenzell Ausserrhoden,62
2019-06-03,-1,Other,12
2019-06-04,5,Schwyz,260
2019-06-04,10,Fribourg,37
2019-06-04,24,Neuchâtel,63
2019-06-04,25,Genève,54
2019-06-04,14,Schaffhausen,166
2019-06-04,20,Thurgau,208
2019-06-04,1,Zürich,2056
2019-06-04,6,Obwalden,410
2019-06-04,21,Ticino,81978
2019-06-04,9,Zug,224
2019-06-04,13,Basel-Landschaft,460
2019-06-04,2,Bern,503
2019-06-04,17,St. Gallen,1112
2019-06-04,22,Vaud,98
2019-06-04,12,Basel-Stadt,997
2019-06-04,7,Nidwalden,183
2019-06-04,3,Luzern,1222
2019-06-04,18,Graubünden,1472
2019-06-04,11,Solothurn,309
2019-06-04,26,Jura,27
