Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-06-24T10:00:00,23186,564,16013,6607,4221,18964
2019-06-24T11:00:00,23716,619,16520,6576,4516,19200
2019-06-24T12:00:00,24077,623,17475,5978,6637,17440
2019-06-24T13:00:00,25576,448,18701,6426,6575,19001
2019-06-24T14:00:00,24068,739,16527,6802,4714,19353
2019-06-24T15:00:00,23768,549,16302,6916,5112,18655
2019-06-24T16:00:00,28274,624,19603,8046,7708,20565
2019-06-24T17:00:00,31347,1042,22025,8279,11555,19791
2019-06-24T18:00:00,26342,758,19161,6421,9498,16843
2019-06-24T19:00:00,17278,605,12454,4218,4296,12982
2019-06-24T20:00:00,11882,308,8985,2588,1825,10056
2019-06-24T21:00:00,9171,299,7043,1828,1094,8076
2019-06-24T22:00:00,6817,157,5134,1525,779,6037
2019-06-24T23:00:00,4013,90,3111,811,409,3604
2019-06-25T00:00:00,2762,104,1975,683,287,2475
2019-06-25T01:00:00,1283,51,764,467,118,1165
2019-06-25T02:00:00,673,<20,368,302,67,606
2019-06-25T03:00:00,780,30,368,380,95,684
2019-06-25T04:00:00,1429,48,726,655,302,1127
2019-06-25T05:00:00,5586,222,3086,2278,1731,3854
2019-06-25T06:00:00,17066,491,10545,6029,6812,10254
2019-06-25T07:00:00,29267,773,19450,9042,13977,15289
2019-06-25T08:00:00,27708,641,18866,8199,10763,16944
2019-06-25T09:00:00,24017,675,16533,6808,5679,18338
2019-06-25T10:00:00,23433,533,16526,6372,4332,19100
2019-06-25T11:00:00,23807,593,17325,5889,4791,19015
2019-06-25T12:00:00,24044,544,17796,5703,6878,17166
2019-06-25T13:00:00,25915,487,19221,6206,6925,18990
2019-06-25T14:00:00,24045,694,16756,6594,4941,19103
2019-06-25T15:00:00,24327,676,16721,6929,5311,19016
2019-06-25T16:00:00,28656,854,19698,8104,8040,20616
2019-06-25T17:00:00,30669,721,21982,7965,11490,19179
2019-06-25T18:00:00,27108,902,19528,6677,9546,17562
2019-06-25T19:00:00,18019,512,13343,4163,4392,13627
2019-06-25T20:00:00,12514,448,9351,2714,1842,10672
2019-06-25T21:00:00,10212,358,7719,2133,1149,9063
2019-06-25T22:00:00,8497,152,6673,1671,971,7526
2019-06-25T23:00:00,5097,130,3940,1026,557,4539
2019-06-26T00:00:00,3289,75,2340,873,361,2927
2019-06-26T01:00:00,1473,46,991,435,141,1332
2019-06-26T02:00:00,868,39,483,345,94,774
2019-06-26T03:00:00,1036,158,406,471,98,937
2019-06-26T04:00:00,1393,<20,750,622,293,1100
2019-06-26T05:00:00,5980,189,3409,2381,1900,4079
2019-06-26T06:00:00,17177,468,10474,6234,6728,10448
2019-06-26T07:00:00,28861,747,19048,9065,13495,15365
2019-06-26T08:00:00,27889,697,19142,8049,10519,17370
2019-06-26T09:00:00,24547,692,16729,7125,5772,18774
2019-06-26T10:00:00,23526,689,16354,6482,4348,19177
2019-06-26T11:00:00,24503,739,17389,6374,4838,19664
2019-06-26T12:00:00,24329,525,17967,5836,6942,17387
2019-06-26T13:00:00,25811,596,18641,6574,6644,19167
2019-06-26T14:00:00,24466,720,17119,6626,5006,19460
2019-06-26T15:00:00,24274,689,16584,7000,5304,18970
2019-06-26T16:00:00,27804,718,19115,7970,7801,20003
2019-06-26T17:00:00,30099,822,21105,8171,11041,19057
2019-06-26T18:00:00,26441,752,19001,6687,9104,17337
2019-06-26T19:00:00,19062,528,13842,4690,4366,14695
2019-06-26T20:00:00,13292,452,9850,2990,1891,11401
2019-06-26T21:00:00,10741,376,8164,2200,1203,9538
2019-06-26T22:00:00,9266,160,7098,2007,992,8273
2019-06-26T23:00:00,5566,114,4273,1177,530,5036
2019-06-27T00:00:00,4011,95,2859,1056,357,3654
2019-06-27T01:00:00,1562,42,916,604,152,1410
2019-06-27T02:00:00,901,31,467,402,76,824
2019-06-27T03:00:00,1069,21,517,530,117,952
2019-06-27T04:00:00,1733,59,865,808,346,1386
2019-06-27T05:00:00,6371,226,3523,2621,1901,4470
2019-06-27T06:00:00,17272,395,10620,6256,6534,10738
2019-06-27T07:00:00,28287,724,18844,8718,13298,14989
2019-06-27T08:00:00,27786,703,18875,8206,10504,17282
2019-06-27T09:00:00,24343,677,16576,7090,5745,18597
2019-06-27T10:00:00,23427,721,16102,6604,4242,19185
2019-06-27T11:00:00,23673,767,16701,6204,4700,18973
2019-06-27T12:00:00,23999,509,17377,6112,6545,17454
2019-06-27T13:00:00,26090,529,18660,6899,6722,19367
2019-06-27T14:00:00,23859,584,16105,7168,4946,18912
2019-06-27T15:00:00,23951,742,15952,7257,5247,18704
2019-06-27T16:00:00,27244,837,18602,7805,7440,19804
2019-06-27T17:00:00,29931,876,21358,7696,10716,19214
2019-06-27T18:00:00,27780,901,19762,7115,8851,18928
2019-06-27T19:00:00,21252,445,15867,4940,4480,16772
2019-06-27T20:00:00,15984,713,11662,3608,2178,13805
2019-06-27T21:00:00,12636,403,9411,2822,1625,11011
2019-06-27T22:00:00,10252,279,7712,2260,1202,9050
2019-06-27T23:00:00,6909,143,5428,1337,668,6240
2019-06-28T00:00:00,4960,111,3616,1232,513,4447
2019-06-28T01:00:00,2293,49,1542,701,243,2049
2019-06-28T02:00:00,1472,32,784,655,92,1380
2019-06-28T03:00:00,1403,55,679,669,146,1257
2019-06-28T04:00:00,1867,50,985,831,389,1478
2019-06-28T05:00:00,6487,196,3680,2610,1960,4527
2019-06-28T06:00:00,16912,440,10107,6364,6207,10705
2019-06-28T07:00:00,26619,647,17711,8260,12047,14572
2019-06-28T08:00:00,26921,663,18166,8090,9811,17110
2019-06-28T09:00:00,24637,646,16748,7241,5412,19224
2019-06-28T10:00:00,24561,769,16809,6982,4237,20324
2019-06-28T11:00:00,25004,815,17276,6911,4808,20195
2019-06-28T12:00:00,24822,651,17442,6728,6447,18375
2019-06-28T13:00:00,27050,659,18921,7468,6531,20518
2019-06-28T14:00:00,25757,784,17056,7917,5303,20453
2019-06-28T15:00:00,26175,524,17488,8163,5438,20737
2019-06-28T16:00:00,28622,1086,19016,8519,7762,20860
2019-06-28T17:00:00,29071,1109,20003,7958,9265,19805
2019-06-28T18:00:00,25694,726,18256,6711,7068,18625
2019-06-28T19:00:00,19927,497,14408,5021,3510,16417
2019-06-28T20:00:00,16450,833,10885,4731,1931,14518
2019-06-28T21:00:00,13933,616,9543,3773,1422,12510
2019-06-28T22:00:00,12718,245,8955,3517,1172,11546
2019-06-28T23:00:00,9633,193,7096,2342,845,8787
2019-06-29T00:00:00,9356,118,6590,2647,685,8670
2019-06-29T01:00:00,5325,124,3304,1896,427,4898
2019-06-29T02:00:00,3364,56,1898,1409,248,3115
2019-06-29T03:00:00,2801,56,1290,1454,155,2646
2019-06-29T04:00:00,2756,49,1123,1584,171,2585
2019-06-29T05:00:00,3692,104,1320,2267,299,3393
2019-06-29T06:00:00,6088,157,2675,3256,640,5448
2019-06-29T07:00:00,9385,249,4749,4386,932,8453
2019-06-29T08:00:00,14118,429,8132,5556,1332,12786
2019-06-29T09:00:00,18893,753,11076,7062,1572,17321
2019-06-29T10:00:00,21662,668,13394,7600,1540,20121
2019-06-29T11:00:00,21265,754,13441,7070,1629,19636
2019-06-29T12:00:00,18936,565,11741,6630,1527,17408
2019-06-29T13:00:00,17925,547,11052,6325,1294,16631
2019-06-29T14:00:00,18754,684,11811,6257,1352,17402
2019-06-29T15:00:00,18672,547,11765,6359,1301,17371
2019-06-29T16:00:00,18206,602,11680,5923,1304,16902
2019-06-29T17:00:00,17717,483,12039,5194,1353,16364
2019-06-29T18:00:00,18831,454,13210,5167,1431,17400
2019-06-29T19:00:00,17182,511,12374,4296,1121,16060
2019-06-29T20:00:00,13326,353,9845,3127,965,12361
2019-06-29T21:00:00,12548,317,9401,2829,876,11671
2019-06-29T22:00:00,12132,202,9299,2630,905,11226
2019-06-29T23:00:00,8749,168,6731,1849,640,8108
2019-06-30T00:00:00,8920,129,6700,2090,610,8309
2019-06-30T01:00:00,5141,87,3529,1524,332,4808
2019-06-30T02:00:00,3639,48,2353,1238,246,3392
2019-06-30T03:00:00,2763,40,1483,1240,179,2583
2019-06-30T04:00:00,2619,49,1248,1320,178,2440
2019-06-30T05:00:00,2694,121,1129,1443,220,2473
2019-06-30T06:00:00,4037,115,1807,2113,432,3604
2019-06-30T07:00:00,6480,185,3334,2960,564,5915
2019-06-30T08:00:00,10495,298,5995,4201,773,9721
2019-06-30T09:00:00,15754,465,9204,6084,949,14804
2019-06-30T10:00:00,18574,492,11213,6869,1113,17460
2019-06-30T11:00:00,18812,633,11246,6933,1027,17784
2019-06-30T12:00:00,15965,552,9800,5613,929,15036
2019-06-30T13:00:00,14965,458,8734,5772,932,14033
2019-06-30T14:00:00,16602,820,9569,6212,1069,15532
2019-06-30T15:00:00,16478,565,9511,6401,1025,15453
2019-06-30T16:00:00,17390,865,10061,6463,1085,16305
2019-06-30T17:00:00,19129,662,11739,6727,1158,17971
2019-06-30T18:00:00,20366,918,12994,6453,1294,19072
2019-06-30T19:00:00,18410,790,12132,5487,1124,17285
2019-06-30T20:00:00,13713,493,9182,4037,1069,12644
2019-06-30T21:00:00,12381,395,8380,3604,889,11491
2019-06-30T22:00:00,9888,200,6635,3052,710,9177
2019-06-30T23:00:00,5233,105,3507,1620,370,4863
2019-07-01T00:00:00,3683,72,2291,1319,269,3413
2019-07-01T01:00:00,1635,<20,773,849,90,1544
2019-07-01T02:00:00,1216,<20,477,728,70,1146
2019-07-01T03:00:00,1297,<20,431,860,126,1170
2019-07-01T04:00:00,2178,21,940,1216,436,1742
2019-07-01T05:00:00,6587,235,3418,2933,2032,4554
2019-07-01T06:00:00,16986,488,10391,6106,6720,10265
2019-07-01T07:00:00,27856,723,18091,9041,13492,14364
2019-07-01T08:00:00,26042,725,17488,7828,10501,15540
2019-07-01T09:00:00,22924,688,15467,6769,5711,17213
2019-07-01T10:00:00,22225,554,15289,6380,4218,18006
2019-07-01T11:00:00,23383,755,16388,6239,4479,18904
2019-07-01T12:00:00,23451,494,17074,5881,6609,16841
2019-07-01T13:00:00,25891,561,18916,6414,6699,19192
2019-07-01T14:00:00,22823,664,15431,6727,4774,18048
2019-07-01T15:00:00,23203,538,15902,6762,4965,18238
2019-07-01T16:00:00,26241,618,18310,7312,7525,18716
2019-07-01T17:00:00,28801,765,20596,7439,11246,17554
2019-07-01T18:00:00,24707,679,17833,6194,9461,15245
2019-07-01T19:00:00,15498,544,10941,4012,3987,11511
2019-07-01T20:00:00,10567,377,7603,2586,1735,8832
2019-07-01T21:00:00,8406,256,6163,1986,1003,7403
2019-07-01T22:00:00,6408,115,4850,1443,795,5613
2019-07-01T23:00:00,3753,110,2714,929,394,3359
2019-07-02T00:00:00,2533,86,1622,824,238,2295
2019-07-02T01:00:00,1224,51,656,516,112,1112
2019-07-02T02:00:00,765,40,331,393,59,706
2019-07-02T03:00:00,823,<20,357,449,106,717
2019-07-02T04:00:00,1706,42,839,824,339,1367
2019-07-02T05:00:00,5998,221,3368,2408,1863,4134
2019-07-02T06:00:00,16936,493,10433,6009,6681,10255
2019-07-02T07:00:00,28070,761,18740,8568,13662,14407
2019-07-02T08:00:00,27458,648,19081,7727,10943,16514
2019-07-02T09:00:00,23618,610,16369,6639,5916,17702
2019-07-02T10:00:00,22843,463,16302,6077,4207,18635
2019-07-02T11:00:00,23422,668,16941,5813,4668,18753
2019-07-02T12:00:00,23386,490,17237,5657,6762,16623
2019-07-02T13:00:00,25640,533,18927,6179,6705,18934
2019-07-02T14:00:00,24176,672,16763,6740,5109,19066
2019-07-02T15:00:00,23680,620,16773,6286,5253,18427
2019-07-02T16:00:00,28551,751,19675,8124,7874,20676
2019-07-02T17:00:00,31593,945,22621,8027,11516,20076
2019-07-02T18:00:00,26222,693,18994,6534,9643,16578
2019-07-02T19:00:00,17474,487,12609,4377,4417,13056
2019-07-02T20:00:00,11811,439,8656,2716,1986,9825
2019-07-02T21:00:00,9467,310,7067,2089,1111,8355
2019-07-02T22:00:00,7874,121,6042,1709,980,6893
2019-07-02T23:00:00,4819,105,3497,1217,465,4354
2019-07-03T00:00:00,3256,75,2289,891,268,2987
2019-07-03T01:00:00,1666,61,980,625,137,1529
2019-07-03T02:00:00,836,26,426,383,81,755
2019-07-03T03:00:00,984,35,385,563,76,908
2019-07-03T04:00:00,1577,57,741,779,288,1289
2019-07-03T05:00:00,5756,179,3132,2445,1721,4035
2019-07-03T06:00:00,17046,469,10527,6049,6608,10438
2019-07-03T07:00:00,28113,735,18645,8732,13383,14730
2019-07-03T08:00:00,27339,594,18703,8041,10775,16563
2019-07-03T09:00:00,24406,676,16668,7060,5994,18411
2019-07-03T10:00:00,22974,567,16137,6269,4364,18610
2019-07-03T11:00:00,23746,664,17266,5814,4669,19077
2019-07-03T12:00:00,24940,603,18277,6059,7019,17921
2019-07-03T13:00:00,25576,508,18659,6408,6673,18903
2019-07-03T14:00:00,24574,778,17007,6788,4935,19639
2019-07-03T15:00:00,24697,536,17172,6988,5251,19445
2019-07-03T16:00:00,28277,738,19626,7912,7666,20610
2019-07-03T17:00:00,30806,887,21958,7960,11209,19597
2019-07-03T18:00:00,26630,700,19176,6752,9527,17103
2019-07-03T19:00:00,17850,683,12766,4400,4204,13646
2019-07-03T20:00:00,12161,355,9083,2722,1932,10228
2019-07-03T21:00:00,10093,310,7495,2286,1173,8919
2019-07-03T22:00:00,8681,143,6649,1888,984,7697
2019-07-03T23:00:00,5445,129,3989,1326,512,4933
2019-07-04T00:00:00,4132,105,3037,990,328,3804
2019-07-04T01:00:00,1672,63,933,674,139,1532
2019-07-04T02:00:00,984,<20,485,488,83,900
2019-07-04T03:00:00,940,22,362,555,83,857
2019-07-04T04:00:00,1610,60,804,745,273,1337
2019-07-04T05:00:00,5621,230,3017,2373,1697,3924
2019-07-04T06:00:00,17349,469,10648,6231,6559,10790
2019-07-04T07:00:00,27863,644,18587,8631,13020,14842
2019-07-04T08:00:00,27212,710,18356,8146,10641,16571
2019-07-04T09:00:00,24090,680,16417,6991,5908,18181
2019-07-04T10:00:00,22924,489,15945,6490,4234,18690
2019-07-04T11:00:00,24123,670,16809,6643,4750,19373
2019-07-04T12:00:00,24293,586,17529,6176,6871,17421
2019-07-04T13:00:00,26240,590,19001,6648,6875,19364
2019-07-04T14:00:00,24485,707,16800,6977,5071,19413
2019-07-04T15:00:00,24773,564,17070,7137,4968,19804
2019-07-04T16:00:00,28885,811,19837,8236,7732,21152
2019-07-04T17:00:00,31642,897,22464,8280,11304,20338
2019-07-04T18:00:00,29350,760,21278,7312,9529,19821
2019-07-04T19:00:00,21190,700,15349,5140,4479,16710
2019-07-04T20:00:00,15409,369,11407,3632,2261,13148
2019-07-04T21:00:00,13368,378,9781,3208,1649,11718
2019-07-04T22:00:00,9972,176,7532,2263,1203,8768
2019-07-04T23:00:00,6830,209,5005,1615,662,6167
2019-07-05T00:00:00,6579,124,4660,1794,648,5930
2019-07-05T01:00:00,3084,89,1998,996,299,2784
2019-07-05T02:00:00,1522,<20,739,763,130,1392
2019-07-05T03:00:00,1415,32,541,841,140,1275
2019-07-05T04:00:00,2014,44,858,1111,294,1720
2019-07-05T05:00:00,5804,198,2949,2655,1649,4154
2019-07-05T06:00:00,16590,371,10123,6096,6254,10336
2019-07-05T07:00:00,26983,619,17902,8462,12454,14529
2019-07-05T08:00:00,26602,605,18023,7973,9898,16704
2019-07-05T09:00:00,24028,612,16537,6878,5381,18647
2019-07-05T10:00:00,24307,697,16814,6795,4113,20193
2019-07-05T11:00:00,25382,845,17626,6910,4735,20646
2019-07-05T12:00:00,25495,656,18169,6669,6549,18945
2019-07-05T13:00:00,26816,780,18735,7300,6356,20460
2019-07-05T14:00:00,25793,773,17322,7697,5034,20758
2019-07-05T15:00:00,26849,828,17455,8565,5761,21087
2019-07-05T16:00:00,29527,925,19988,8613,7870,21657
2019-07-05T17:00:00,30652,1115,21036,8500,9975,20676
2019-07-05T18:00:00,27594,939,18811,7843,7518,20075
2019-07-05T19:00:00,23071,889,15408,6773,3691,19379
2019-07-05T20:00:00,16665,483,11083,5098,1976,14688
2019-07-05T21:00:00,14310,408,10012,3888,1433,12876
2019-07-05T22:00:00,13385,226,9305,3853,1326,12059
2019-07-05T23:00:00,10052,229,7094,2727,887,9164
2019-07-06T00:00:00,8799,126,5841,2830,683,8115
2019-07-06T01:00:00,6037,97,3339,2600,394,5643
2019-07-06T02:00:00,4016,50,1930,2035,242,3774
2019-07-06T03:00:00,3371,56,1118,2196,186,3184
2019-07-06T04:00:00,3761,62,1054,2644,258,3502
2019-07-06T05:00:00,5150,163,1709,3277,541,4608
2019-07-06T06:00:00,7383,133,3190,4060,1096,6287
2019-07-06T07:00:00,11227,277,6056,4893,1541,9685
2019-07-06T08:00:00,16893,488,10309,6095,2112,14781
2019-07-06T09:00:00,21950,726,13826,7396,2006,19944
2019-07-06T10:00:00,25157,768,16130,8258,1981,23175
2019-07-06T11:00:00,24977,766,16295,7915,2029,22948
2019-07-06T12:00:00,22655,631,14776,7247,2147,20507
2019-07-06T13:00:00,20957,676,13565,6715,1714,19242
2019-07-06T14:00:00,22353,639,14471,7243,1702,20651
2019-07-06T15:00:00,21896,567,14062,7265,1582,20313
2019-07-06T16:00:00,22193,665,14541,6985,1724,20468
2019-07-06T17:00:00,22189,570,15238,6380,2031,20158
2019-07-06T18:00:00,17910,467,12580,4862,1691,16218
2019-07-06T19:00:00,15722,371,11192,4158,1312,14409
2019-07-06T20:00:00,12517,410,8755,3350,1040,11476
2019-07-06T21:00:00,12328,315,9058,2955,931,11397
2019-07-06T22:00:00,11746,155,8962,2628,901,10845
2019-07-06T23:00:00,9134,143,6826,2165,758,8376
2019-07-07T00:00:00,9291,110,6696,2484,673,8618
2019-07-07T01:00:00,5582,63,3764,1755,451,5131
2019-07-07T02:00:00,3626,89,2236,1299,220,3406
2019-07-07T03:00:00,3114,32,1435,1646,169,2944
2019-07-07T04:00:00,2699,30,1071,1598,154,2545
2019-07-07T05:00:00,3213,100,1106,2005,269,2943
2019-07-07T06:00:00,4603,110,1978,2513,479,4124
2019-07-07T07:00:00,6298,176,3020,3102,529,5768
2019-07-07T08:00:00,10258,300,5672,4285,770,9488
2019-07-07T09:00:00,14943,482,8993,5467,980,13962
2019-07-07T10:00:00,18651,598,11181,6871,1079,17572
2019-07-07T11:00:00,19855,681,12029,7144,1158,18697
2019-07-07T12:00:00,17272,603,10454,6214,1004,16268
2019-07-07T13:00:00,16023,560,9270,6191,952,15070
2019-07-07T14:00:00,18377,705,10699,6972,1095,17281
2019-07-07T15:00:00,18806,593,10983,7228,1105,17700
2019-07-07T16:00:00,19698,856,11484,7356,1173,18524
2019-07-07T17:00:00,19601,763,12230,6607,1201,18399
2019-07-07T18:00:00,19444,808,12527,6108,1238,18205
2019-07-07T19:00:00,18222,854,11972,5395,1228,16993
2019-07-07T20:00:00,13737,498,9418,3819,1004,12732
2019-07-07T21:00:00,12050,459,8181,3410,846,11204
2019-07-07T22:00:00,9190,190,6400,2599,659,8531
2019-07-07T23:00:00,5724,86,3760,1876,452,5271
2019-07-08T00:00:00,3852,87,2362,1402,269,3582
2019-07-08T01:00:00,1483,<20,742,729,83,1399
2019-07-08T02:00:00,1033,<20,395,627,63,970
2019-07-08T03:00:00,1469,<20,449,1004,110,1359
2019-07-08T04:00:00,2177,21,826,1329,372,1805
2019-07-08T05:00:00,6346,222,3112,3011,1785,4561
2019-07-08T06:00:00,17682,406,10488,6787,6838,10843
2019-07-08T07:00:00,28410,741,18410,9258,13690,14719
2019-07-08T08:00:00,26316,669,17805,7841,10509,15806
2019-07-08T09:00:00,23221,703,15422,7096,5514,17706
2019-07-08T10:00:00,23139,618,15725,6795,4090,19048
2019-07-08T11:00:00,23535,533,16526,6476,4523,19012
2019-07-08T12:00:00,23895,740,17134,6021,6428,17467
2019-07-08T13:00:00,25907,637,18755,6514,6560,19346
2019-07-08T14:00:00,24296,675,16746,6873,4709,19586
2019-07-08T15:00:00,24533,709,16526,7297,5060,19473
2019-07-08T16:00:00,27681,786,18873,8021,7504,20176
2019-07-08T17:00:00,29980,798,21082,8098,10979,19000
2019-07-08T18:00:00,25798,635,18488,6674,9258,16539
2019-07-08T19:00:00,16626,615,11925,4085,3966,12660
2019-07-08T20:00:00,11170,440,8247,2482,1556,9614
2019-07-08T21:00:00,8701,368,6534,1798,981,7719
2019-07-08T22:00:00,7118,164,5295,1658,801,6316
2019-07-08T23:00:00,4300,131,3221,947,368,3932
2019-07-09T00:00:00,2910,104,1874,931,245,2665
2019-07-09T01:00:00,1530,50,808,670,111,1418
2019-07-09T02:00:00,831,30,395,405,77,754
2019-07-09T03:00:00,847,<20,351,476,88,759
2019-07-09T04:00:00,1516,62,674,780,281,1235
2019-07-09T05:00:00,5535,206,3081,2247,1678,3857
2019-07-09T06:00:00,16432,474,9955,6003,6636,9796
2019-07-09T07:00:00,27492,704,18296,8491,13096,14396
2019-07-09T08:00:00,26660,685,18003,7972,10548,16112
2019-07-09T09:00:00,22712,568,15653,6490,5415,17297
2019-07-09T10:00:00,22564,620,15682,6261,4007,18557
2019-07-09T11:00:00,23703,632,16998,6073,4549,19154
2019-07-09T12:00:00,22755,540,16682,5533,6300,16455
2019-07-09T13:00:00,25075,561,18225,6288,6459,18616
2019-07-09T14:00:00,24076,723,16423,6929,4880,19195
2019-07-09T15:00:00,24833,688,16821,7323,5166,19667
2019-07-09T16:00:00,28614,821,19714,8078,7791,20823
2019-07-09T17:00:00,30160,857,21332,7970,11189,18971
2019-07-09T18:00:00,25852,738,18450,6664,9135,16717
2019-07-09T19:00:00,17316,452,12580,4283,4286,13029
2019-07-09T20:00:00,11580,407,8327,2845,1691,9889
2019-07-09T21:00:00,9024,248,6714,2061,1036,7988
2019-07-09T22:00:00,7952,148,5896,1907,914,7037
2019-07-09T23:00:00,5031,144,3640,1246,452,4579
2019-07-10T00:00:00,3032,81,2069,881,233,2799
2019-07-10T01:00:00,1260,51,676,532,100,1159
2019-07-10T02:00:00,861,<20,388,456,66,795
2019-07-10T03:00:00,919,39,340,539,100,818
2019-07-10T04:00:00,1516,35,659,820,279,1237
2019-07-10T05:00:00,5328,219,2832,2276,1597,3731
2019-07-10T06:00:00,16554,418,10083,6052,6454,10100
2019-07-10T07:00:00,27478,734,18055,8687,12690,14788
2019-07-10T08:00:00,26341,619,17704,8016,10144,16196
2019-07-10T09:00:00,23681,752,15786,7141,5462,18219
2019-07-10T10:00:00,23213,614,15762,6836,4101,19112
2019-07-10T11:00:00,23485,660,16500,6323,4552,18932
2019-07-10T12:00:00,23448,550,16984,5913,6472,16976
2019-07-10T13:00:00,25631,593,18256,6781,6653,18977
2019-07-10T14:00:00,23702,654,16039,7007,4640,19061
2019-07-10T15:00:00,22598,572,14923,7102,4627,17971
2019-07-10T16:00:00,25864,697,17408,7758,6899,18964
2019-07-10T17:00:00,27788,838,18972,7977,9799,17989
2019-07-10T18:00:00,24021,693,16925,6402,8278,15743
2019-07-10T19:00:00,16632,635,11847,4149,3711,12920
2019-07-10T20:00:00,11061,302,7949,2810,1624,9437
2019-07-10T21:00:00,9171,258,6669,2243,1057,8114
2019-07-10T22:00:00,7429,167,5532,1729,788,6640
2019-07-10T23:00:00,4935,112,3593,1229,459,4475
2019-07-11T00:00:00,3316,102,2291,922,280,3035
2019-07-11T01:00:00,1894,75,871,947,163,1731
2019-07-11T02:00:00,1092,<20,436,636,72,1019
2019-07-11T03:00:00,1007,26,331,649,93,913
2019-07-11T04:00:00,1463,44,584,834,239,1224
2019-07-11T05:00:00,4923,222,2530,2170,1458,3464
2019-07-11T06:00:00,14582,356,8655,5570,5454,9128
2019-07-11T07:00:00,24353,552,15964,7836,11053,13300
2019-07-11T08:00:00,23485,571,15481,7432,8781,14703
2019-07-11T09:00:00,21052,594,13632,6825,4984,16067
2019-07-11T10:00:00,21313,588,14104,6621,3639,17673
2019-07-11T11:00:00,21367,657,14437,6271,4022,17345
2019-07-11T12:00:00,21073,578,14773,5721,5434,15638
2019-07-11T13:00:00,22730,555,15863,6311,5319,17411
2019-07-11T14:00:00,22582,650,14677,7255,4233,18349
2019-07-11T15:00:00,22526,665,14875,6985,4388,18137
2019-07-11T16:00:00,25874,725,16976,8172,6576,19298
2019-07-11T17:00:00,26926,855,18500,7570,8902,18024
2019-07-11T18:00:00,23996,667,16605,6723,7618,16377
2019-07-11T19:00:00,17807,762,12061,4983,3689,14117
2019-07-11T20:00:00,12670,307,8907,3455,1647,11023
2019-07-11T21:00:00,10559,384,7085,3090,1344,9215
2019-07-11T22:00:00,8323,171,6028,2123,861,7462
2019-07-11T23:00:00,5470,185,3959,1325,511,4958
2019-07-12T00:00:00,4357,129,2929,1298,349,4007
2019-07-12T01:00:00,2092,46,1085,960,148,1944
2019-07-12T02:00:00,1373,45,531,796,79,1293
2019-07-12T03:00:00,1382,42,423,916,91,1291
2019-07-12T04:00:00,1827,48,681,1097,261,1565
2019-07-12T05:00:00,5278,158,2464,2655,1337,3941
2019-07-12T06:00:00,14029,373,8161,5494,5071,8957
2019-07-12T07:00:00,22218,497,14237,7483,9834,12384
2019-07-12T08:00:00,22426,586,14540,7300,7962,14464
2019-07-12T09:00:00,20630,632,13208,6789,4533,16097
2019-07-12T10:00:00,21026,528,14077,6420,3421,17605
2019-07-12T11:00:00,22144,804,14689,6650,3844,18299
2019-07-12T12:00:00,22103,512,15166,6425,5320,16782
2019-07-12T13:00:00,23855,668,16016,7170,5288,18566
2019-07-12T14:00:00,23741,741,15187,7813,4287,19454
2019-07-12T15:00:00,23898,696,15282,7919,4714,19183
2019-07-12T16:00:00,25614,822,16811,7981,6604,19009
2019-07-12T17:00:00,26076,1007,17435,7633,7913,18163
2019-07-12T18:00:00,23116,637,15360,7118,5871,17245
2019-07-12T19:00:00,18685,943,11739,6002,3151,15534
2019-07-12T20:00:00,14490,487,8893,5108,1709,12781
2019-07-12T21:00:00,12422,613,7959,3849,1196,11226
2019-07-12T22:00:00,11193,217,7134,3841,1012,10180
2019-07-12T23:00:00,7795,161,5092,2541,576,7219
2019-07-13T00:00:00,7345,119,4344,2880,426,6919
2019-07-13T01:00:00,5011,96,2365,2549,225,4785
2019-07-13T02:00:00,3780,25,1458,2295,169,3611
2019-07-13T03:00:00,3195,55,827,2313,146,3049
2019-07-13T04:00:00,3499,54,890,2554,190,3308
2019-07-13T05:00:00,4576,92,1325,3158,396,4180
2019-07-13T06:00:00,6914,147,2703,4064,889,6025
2019-07-13T07:00:00,10041,240,4865,4935,1312,8728
2019-07-13T08:00:00,15284,466,8192,6625,1710,13574
2019-07-13T09:00:00,20194,794,11668,7731,1622,18572
2019-07-13T10:00:00,23277,758,14250,8268,1582,21695
2019-07-13T11:00:00,23313,817,14426,8069,1620,21693
2019-07-13T12:00:00,21260,657,12919,7683,1607,19652
2019-07-13T13:00:00,21086,597,12842,7646,1590,19495
2019-07-13T14:00:00,21916,571,13455,7889,1422,20493
2019-07-13T15:00:00,21360,583,13145,7630,1392,19967
2019-07-13T16:00:00,20204,642,12653,6908,1470,18733
2019-07-13T17:00:00,19627,533,12738,6355,1557,18069
2019-07-13T18:00:00,18968,500,12635,5832,1511,17456
2019-07-13T19:00:00,15136,535,10078,4523,1170,13966
2019-07-13T20:00:00,11539,332,7931,3274,805,10733
2019-07-13T21:00:00,10952,333,7634,2984,712,10239
2019-07-13T22:00:00,10254,172,7395,2686,697,9556
2019-07-13T23:00:00,7504,116,5321,2066,517,6987
2019-07-14T00:00:00,7741,118,5161,2461,399,7342
2019-07-14T01:00:00,4803,71,2897,1835,243,4560
2019-07-14T02:00:00,3393,49,1760,1583,197,3195
2019-07-14T03:00:00,2647,<20,1100,1532,126,2521
