VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
439,40601,6,81140626036,28011,TPL Rimessa Rugi' E,03.06.2019,05:57:50,05:58:00,0,88317.44,0,0,M. Porte aperte,64
437,40602,6,81140626024,28011,TPL Rimessa Rugi' E,03.06.2019,06:00:02,06:00:00,0,137057.51,0,0,M. Porte aperte,98
437,40602,6,81140626024,411001,Lugano- Cornaredo- Mast 1,03.06.2019,06:02:18,06:05:00,3,137058.25,0.94,1.39,,
439,40601,6,81140626036,407002,Lugano Stazione 2,03.06.2019,06:05:44,06:10:00,4,88321.5,4.06,4.085,,
437,40602,6,81140606002,411001,Lugano- Cornaredo- Mast 1,03.06.2019,06:05:46,06:05:00,-1,137058.26,0,0,M. Porte aperte,180
437,40602,6,81140606002,404901,Lugano- Stadio- Mast 1,03.06.2019,06:06:02,06:05:30,-1,137058.38,0.11,0.153,,
437,40602,6,81140606002,405001,Lugano- Resega- Mast 1,03.06.2019,06:06:50,06:06:30,0,137058.65,0.27,0.23,M. Porte aperte,12
437,40602,6,81140606002,412002,Lugano- Via Brentani- Mast 2,03.06.2019,06:08:30,06:08:00,0,137059.32,0.67,0.7,,
437,40602,6,81140606002,412202,Lugano- Via Beltramina- Mast 2,03.06.2019,06:09:58,06:09:00,-1,137059.66,0.34,0.312,M. Porte aperte,22
437,40602,6,81140606002,411902,Lugano- Casa Serena- Mast 2,03.06.2019,06:10:52,06:09:30,-1,137060.01,0.34,0.318,M. Porte aperte,14
439,40601,6,81140606001,407002,Lugano Stazione 2,03.06.2019,06:11:14,06:10:00,-1,88321.54,0,0,M. Porte aperte,300
437,40602,6,81140606002,408202,Lugano- Ponte Madonnetta- Mast 2,03.06.2019,06:11:54,06:11:00,-1,137060.31,0.29,0.33,M. Porte aperte,14
437,40602,6,81140606002,412102,Lugano- Universita'- Mast 2,03.06.2019,06:12:50,06:11:30,-1,137060.51,0.2,0.19,M. Porte aperte,14
439,40601,6,81140606001,402802,Lugano- ai Frati- Mast 2,03.06.2019,06:13:16,06:13:00,0,88322.3,0.76,0.771,,
437,40602,6,81140606002,412302,Lugano- Via Olgiati- Mast 2,03.06.2019,06:14:06,06:13:00,-1,137060.87,0.35,0.3,M. Porte aperte,10
