VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
317,41301,S,81141300455,28011,TPL Rimessa Rugi' E,02.01.2019,06:54:02,06:55:30,1,101324.6,0,0,,
317,41301,S,81141300455,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,06:56:46,07:01:30,5,101325.77,1.16,1.35,,
317,41301,S,81141300402,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:01:52,07:01:30,0,101325.96,0,0,M. Porte aperte,30
317,41301,S,81141300402,405002,Lugano- Resega- Mast 2,02.01.2019,07:03:24,07:03:30,0,101326.18,0.21,0.263,,
317,41301,S,81141300402,404802,Lugano- Gerra- Mast 2,02.01.2019,07:05:24,07:05:00,0,101326.63,0.45,0.421,,
317,41301,S,81141300402,404702,Lugano- Cimitero- Mast 2,02.01.2019,07:06:44,07:06:00,-1,101326.95,0.31,0.304,M. Porte aperte,14
325,41302,S,81141300458,28011,TPL Rimessa Rugi' E,02.01.2019,07:06:56,07:05:30,-1,2829.2,0,,M. Porte aperte,6
325,41302,S,81141300458,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:10:04,07:11:30,1,2830.12,1.15,1.35,,
317,41301,S,81141300402,402602,Lugano- Via Ginevra- Mast 2,02.01.2019,07:10:46,07:10:00,-1,101328.4,1.41,1.41,M. Porte aperte,12
317,41301,S,81141300402,400102,Lugano- Centro- Mast 2,02.01.2019,07:11:54,07:11:30,0,101328.6,0.23,0.313,,
325,41302,S,81141300404,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:12:00,07:11:30,0,2830.33,0,0,M. Porte aperte,16
325,41302,S,81141300404,405002,Lugano- Resega- Mast 2,02.01.2019,07:13:44,07:13:30,0,2830.59,0.26,0.263,M. Porte aperte,12
325,41302,S,81141300404,404802,Lugano- Gerra- Mast 2,02.01.2019,07:15:16,07:15:00,0,2830.97,0.37,0.421,,
325,41302,S,81141300404,404702,Lugano- Cimitero- Mast 2,02.01.2019,07:15:56,07:16:00,0,2831.27,0.3,0.304,,
302,41303,S,81141300462,28011,TPL Rimessa Rugi' E,02.01.2019,07:16:50,07:15:30,-1,595612.98,0,0,M. Porte aperte,0
317,41301,S,81141300401,400102,Lugano- Centro- Mast 2,02.01.2019,07:18:38,07:13:00,-6,101328.64,0,0,M. Porte aperte,16
302,41303,S,81141300462,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:18:56,07:21:30,3,595613.69,0.73,1.35,,
325,41302,S,81141300404,402602,Lugano- Via Ginevra- Mast 2,02.01.2019,07:19:18,07:20:00,1,2832.71,1.44,1.41,M. Porte aperte,14
317,41301,S,81141300401,401302,Lugano- Autosilo- Mast 2,02.01.2019,07:19:50,07:15:00,-5,101328.99,0.35,0.382,,
325,41302,S,81141300404,400102,Lugano- Centro- Mast 2,02.01.2019,07:20:38,07:21:30,1,2832.95,0.23,0.313,,
302,41303,S,81141300406,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:22:10,07:21:30,-1,595613.89,0,0,M. Porte aperte,380
317,41301,S,81141300401,404701,Lugano- Cimitero- Mast 1,02.01.2019,07:23:24,07:19:00,-4,101330.42,1.43,1.416,,
302,41303,S,81141300406,405002,Lugano- Resega- Mast 2,02.01.2019,07:23:38,07:23:30,0,595614.12,0.22,0.263,,
317,41301,S,81141300401,404801,Lugano- Gerra- Mast 1,02.01.2019,07:24:24,07:20:00,-4,101330.72,0.3,0.278,,
325,41302,S,81141300403,400102,Lugano- Centro- Mast 2,02.01.2019,07:24:44,07:23:00,-2,2833,0,,M. Porte aperte,14
302,41303,S,81141300406,404802,Lugano- Gerra- Mast 2,02.01.2019,07:25:18,07:25:00,0,595614.59,0.47,0.421,M. Porte aperte,54
317,41301,S,81141300401,405001,Lugano- Resega- Mast 1,02.01.2019,07:25:50,07:21:00,-5,101331.23,0.42,0.411,,
317,41301,S,81141300401,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:26:10,07:23:00,-3,101331.38,0.24,0.443,,
325,41302,S,81141300403,401302,Lugano- Autosilo- Mast 2,02.01.2019,07:26:16,07:25:00,-1,2833.33,0.32,0.382,,
302,41303,S,81141300406,404702,Lugano- Cimitero- Mast 2,02.01.2019,07:26:16,07:26:00,0,595614.92,0.33,0.304,M. Porte aperte,128
302,41303,S,81141300406,402602,Lugano- Via Ginevra- Mast 2,02.01.2019,07:29:14,07:30:00,1,595616.44,1.47,1.41,M. Porte aperte,164
325,41302,S,81141300403,404701,Lugano- Cimitero- Mast 1,02.01.2019,07:30:22,07:29:00,-1,2834.75,1.42,1.416,,
302,41303,S,81141300406,400102,Lugano- Centro- Mast 2,02.01.2019,07:30:30,07:31:30,1,595616.64,0.24,0.313,,
325,41302,S,81141300403,404801,Lugano- Gerra- Mast 1,02.01.2019,07:31:14,07:30:00,-1,2835.05,0.3,0.278,,
317,41301,S,81141300408,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:32:30,07:31:30,-1,101331.58,0,0,M. Porte aperte,60
325,41302,S,81141300403,405001,Lugano- Resega- Mast 1,02.01.2019,07:33:12,07:31:00,-2,2835.47,0.41,0.411,,
317,41301,S,81141300408,405002,Lugano- Resega- Mast 2,02.01.2019,07:33:16,07:33:30,0,101331.8,0.22,0.263,,
325,41302,S,81141300403,412402,Lugano- Pista Ghiaccio- Mast 2,02.01.2019,07:33:30,07:33:00,0,2835.72,0.25,0.443,,
317,41301,S,81141300408,404802,Lugano- Gerra- Mast 2,02.01.2019,07:34:38,07:35:00,0,101332.25,0.45,0.421,,
