VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
307,41701,F,81141700753,28011,TPL Rimessa Rugi' E,01.03.2019,06:01:06,06:00:00,-1,603146.48,0,0,,
316,41702,F,81141700755,28011,TPL Rimessa Rugi' E,01.03.2019,06:16:32,06:15:00,-2,108548.39,0,0,M. Porte aperte,18
307,41701,F,81141700701,400105,Lugano- Centro- Mast 5,01.03.2019,06:17:08,06:15:00,-2,603149.54,0,0,M. Porte aperte,376
307,41701,F,81141700701,402401,Lugano- Piazza Manzoni- Mast 1,01.03.2019,06:18:56,06:17:00,-2,603150.14,0.6,0.347,,
307,41701,F,81141700701,401001,Lugano- Piazza Luini- Mast 1,01.03.2019,06:20:02,06:19:00,-1,603150.73,0.58,0.507,,
307,41701,F,81141700701,400701,Paradiso- Debarcadero- Mast 1,01.03.2019,06:21:34,06:22:00,0,603151.47,0.71,0.72,M. Porte aperte,8
307,41701,F,81141700701,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:25:18,06:27:00,2,603153.12,1.67,1.66,,
316,41702,F,81141700755,400105,Lugano- Centro- Mast 5,01.03.2019,06:26:36,06:30:00,3,108551.79,3.4,3.8,,
307,41701,F,81141700702,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:30:38,06:30:00,-1,603153.16,0,0,M. Porte aperte,84
316,41702,F,81141700703,400105,Lugano- Centro- Mast 5,01.03.2019,06:31:20,06:30:00,-1,108551.85,0,0,M. Porte aperte,218
316,41702,F,81141700703,402401,Lugano- Piazza Manzoni- Mast 1,01.03.2019,06:33:02,06:32:00,-1,108552.47,0.61,0.347,,
307,41701,F,81141700702,400706,Paradiso- Debarcadero- Mast 6,01.03.2019,06:33:52,06:35:00,1,603154.78,1.62,1.65,,
316,41702,F,81141700703,401001,Lugano- Piazza Luini- Mast 1,01.03.2019,06:33:58,06:34:00,0,108553.03,0.56,0.507,,
316,41702,F,81141700703,400701,Paradiso- Debarcadero- Mast 1,01.03.2019,06:35:12,06:37:00,2,108553.77,0.66,0.72,,
307,41701,F,81141700702,401002,Lugano- Piazza Luini- Mast 2,01.03.2019,06:35:40,06:37:30,2,603155.59,0.8,0.769,M. Porte aperte,10
307,41701,F,81141700702,402402,Lugano- Piazza Manzoni- Mast 2,01.03.2019,06:36:54,06:40:00,3,603156.22,0.57,0.604,,
307,41701,F,81141700702,400105,Lugano- Centro- Mast 5,01.03.2019,06:37:42,06:41:00,3,603156.5,0.33,0.33,,
316,41702,F,81141700703,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:38:54,06:42:00,3,108555.39,1.7,1.66,,
307,41701,F,81141700705,400105,Lugano- Centro- Mast 5,01.03.2019,06:46:00,06:45:00,-1,603156.55,0,0,M. Porte aperte,454
316,41702,F,81141700704,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:46:30,06:45:00,-2,108555.44,0,0,M. Porte aperte,78
307,41701,F,81141700705,402401,Lugano- Piazza Manzoni- Mast 1,01.03.2019,06:47:52,06:47:00,-1,603157.16,0.61,0.347,,
307,41701,F,81141700705,401001,Lugano- Piazza Luini- Mast 1,01.03.2019,06:49:00,06:49:00,0,603157.74,0.58,0.507,,
316,41702,F,81141700704,400706,Paradiso- Debarcadero- Mast 6,01.03.2019,06:49:34,06:50:00,0,108557.03,1.59,1.65,,
307,41701,F,81141700705,400701,Paradiso- Debarcadero- Mast 1,01.03.2019,06:50:22,06:52:00,2,603158.51,0.66,0.72,,
316,41702,F,81141700704,401002,Lugano- Piazza Luini- Mast 2,01.03.2019,06:50:48,06:52:30,2,108557.77,0.74,0.769,,
316,41702,F,81141700704,402402,Lugano- Piazza Manzoni- Mast 2,01.03.2019,06:52:22,06:55:00,3,108558.42,0.61,0.604,M. Porte aperte,10
316,41702,F,81141700704,400105,Lugano- Centro- Mast 5,01.03.2019,06:53:16,06:56:00,3,108558.69,0.3,0.33,,
307,41701,F,81141700705,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:53:36,06:57:00,3,603160.14,1.73,1.66,,
307,41701,F,81141700706,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:01:40,07:00:00,-2,603160.19,0,0,M. Porte aperte,142
316,41702,F,81141700707,400105,Lugano- Centro- Mast 5,01.03.2019,07:03:04,07:00:00,-3,108558.75,0,0,M. Porte aperte,492
316,41702,F,81141700707,402401,Lugano- Piazza Manzoni- Mast 1,01.03.2019,07:04:42,07:02:00,-3,108559.32,0.57,0.347,,
307,41701,F,81141700706,400706,Paradiso- Debarcadero- Mast 6,01.03.2019,07:05:06,07:05:00,0,603161.78,1.59,1.65,,
316,41702,F,81141700707,401001,Lugano- Piazza Luini- Mast 1,01.03.2019,07:05:42,07:04:00,-2,108559.89,0.56,0.507,,
316,41702,F,81141700707,400701,Paradiso- Debarcadero- Mast 1,01.03.2019,07:06:50,07:07:00,0,108560.64,0.67,0.72,,
307,41701,F,81141700706,401002,Lugano- Piazza Luini- Mast 2,01.03.2019,07:06:52,07:07:30,1,603162.57,0.79,0.769,,
307,41701,F,81141700706,402402,Lugano- Piazza Manzoni- Mast 2,01.03.2019,07:08:28,07:10:00,2,603163.24,0.62,0.604,M. Porte aperte,12
307,41701,F,81141700706,400105,Lugano- Centro- Mast 5,01.03.2019,07:09:22,07:11:00,2,603163.51,0.31,0.33,,
316,41702,F,81141700707,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:10:34,07:12:00,1,108562.26,1.7,1.66,,
316,41702,F,81141700708,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:15:36,07:15:00,-1,108562.31,0,0,M. Porte aperte,240
307,41701,F,81141700709,400105,Lugano- Centro- Mast 5,01.03.2019,07:15:46,07:15:00,-1,603163.58,0,0,M. Porte aperte,96
307,41701,F,81141700709,402401,Lugano- Piazza Manzoni- Mast 1,01.03.2019,07:17:38,07:17:00,-1,603164.19,0.6,0.347,,
316,41702,F,81141700708,400706,Paradiso- Debarcadero- Mast 6,01.03.2019,07:18:36,07:20:00,1,108563.89,1.58,1.65,,
307,41701,F,81141700709,401001,Lugano- Piazza Luini- Mast 1,01.03.2019,07:19:18,07:19:00,0,603164.79,0.6,0.507,M. Porte aperte,10
