VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
104,41001,10,81141002542,28011,TPL Rimessa Rugi' E,01.03.2019,06:45:20,06:41:00,-4,355816.88,0,0,,
104,41001,10,81141002542,425501,Albonago- Paese- Mast 1,01.03.2019,06:52:46,06:53:00,0,355820.69,3.81,3.8,,
104,41001,10,81141000501,425501,Albonago- Paese- Mast 1,01.03.2019,06:53:52,06:53:00,-1,355820.69,0,0,,
104,41001,10,81141000501,425402,Albonago  Sentiero Castagni  Mast 2,01.03.2019,06:54:20,06:53:30,-1,355820.89,0.2,0.135,,
104,41001,10,81141000501,425302,Albonago  al Bosco  Mast 2,01.03.2019,06:55:12,06:54:30,-1,355821.22,0.32,0.428,,
104,41001,10,81141000501,425202,Albonago  ai Ronchi  Mast 2,01.03.2019,06:56:14,06:55:30,-1,355821.6,0.37,0.382,,
104,41001,10,81141000501,426102,Albonago  Sentiero Cavan  Mast 2,01.03.2019,06:56:40,06:56:00,-1,355821.89,0.29,0.265,,
104,41001,10,81141000501,425102,Albonago- Via Max Frisch- Mast 2,01.03.2019,06:57:16,06:57:00,0,355822.13,0.23,0.245,,
104,41001,10,81141000501,411602,Viganello- Centro / Scuole- Mast 2,01.03.2019,06:59:00,06:58:30,0,355823.09,0.96,0.947,,
104,41001,10,81141000501,411601,Viganello- Centro / Scuole- Mast 1,01.03.2019,06:59:46,06:59:00,-1,355823.33,0.23,0.248,,
104,41001,10,81141000501,408601,Viganello- S. Siro- Mast 1,01.03.2019,07:01:34,07:00:00,-2,355823.94,0.6,0.539,M. Porte aperte,10
104,41001,10,81141000501,425101,Albonago- Via Max Frisch- Mast 1,01.03.2019,07:02:10,07:01:00,-1,355824.27,0.32,0.308,,
104,41001,10,81141000501,426002,Albonago  Via Ruscello  Mast 2,01.03.2019,07:02:34,07:02:00,-1,355824.51,0.23,0.275,,
104,41001,10,81141000501,425902,Albonago  Gradinata  Mast 2,01.03.2019,07:02:58,07:02:30,0,355824.76,0.25,0.19,,
104,41001,10,81141000501,425802,Suvigliana  Funicolare  Mast 2,01.03.2019,07:03:20,07:03:30,0,355824.99,0.23,0.264,,
104,41001,10,81141000501,425702,Ruvigliana  Parco S. Michele  Mast 2,01.03.2019,07:03:46,07:04:00,0,355825.25,0.25,0.26,,
104,41001,10,81141000501,409202,Ruvigliana  ex Clinica  Mast 2,01.03.2019,07:04:20,07:04:30,0,355825.49,0.24,0.177,M. Porte aperte,12
104,41001,10,81141000501,409102,Castagnola  S. Giorgio  Mast 2,01.03.2019,07:05:06,07:05:00,0,355825.78,0.29,0.395,,
104,41001,10,81141000501,409002,Castagnola  Valle'e  Mast 2,01.03.2019,07:05:34,07:05:30,0,355826.02,0.24,0.214,,
104,41001,10,81141000501,408902,Castagnola  S. Michele  Mast 2,01.03.2019,07:06:06,07:06:30,0,355826.42,0.26,0.288,,
104,41001,10,81141000501,402301,Castagnola- Capolinea- Mast 1,01.03.2019,07:13:14,07:07:00,-6,355826.6,0.31,0.235,,
104,41001,10,81141000504,402301,Castagnola- Capolinea- Mast 1,01.03.2019,07:13:36,07:12:00,-2,355826.6,0,0,,
104,41001,10,81141000504,408901,Castagnola- S. Michele- Mast 1,01.03.2019,07:14:12,07:12:30,-2,355826.85,0.24,0.273,,
104,41001,10,81141000504,409001,Castagnola- Valle'e- Mast 1,01.03.2019,07:14:42,07:13:00,-2,355827.21,0.28,0.276,,
104,41001,10,81141000504,409101,Castagnola- S. Giorgio- Mast 1,01.03.2019,07:15:20,07:13:30,-2,355827.41,0.27,0.26,,
104,41001,10,81141000504,425701,Ruvigliana- Parco S. Michele- Mast 1,01.03.2019,07:16:48,07:14:30,-2,355827.93,0.52,0.234,,
104,41001,10,81141000504,425801,Suvigliana- Funicolare- Mast 1,01.03.2019,07:17:12,07:15:00,-2,355828.18,0.25,0.235,,
104,41001,10,81141000504,425901,Albonago- Gradinata- Mast 1,01.03.2019,07:19:00,07:15:30,-4,355828.4,0.21,0.24,,
104,41001,10,81141000504,426001,Albonago- Via Ruscello- Mast 1,01.03.2019,07:19:20,07:16:30,-3,355828.66,0.25,0.239,,
104,41001,10,81141000504,425102,Albonago- Via Max Frisch- Mast 2,01.03.2019,07:19:40,07:17:00,-3,355828.88,0.22,0.237,,
104,41001,10,81141000504,411602,Viganello- Centro / Scuole- Mast 2,01.03.2019,07:21:14,07:18:30,-3,355829.84,0.95,0.947,,
