VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
105,40801,8,81140800801,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:30:50,06:30:00,-1,385022.82,0,0,,
105,40801,8,81140800801,420101,Pambio- S. Pietro Chiesa- Mast 1,01.03.2019,06:31:58,06:31:30,0,385023.33,0.5,0.431,,
105,40801,8,81140800801,420201,Pambio- Paese- Mast 1,01.03.2019,06:34:02,06:34:30,0,385023.96,0.63,0.625,,
105,40801,8,81140800801,420301,Noranco- Asilo Bagion- Mast 1,01.03.2019,06:36:38,06:36:30,0,385024.31,0.35,0.39,,
105,40801,8,81140800801,420401,Noranco- Paese- Mast 1,01.03.2019,06:38:24,06:37:30,-1,385024.92,0.61,0.568,,
105,40801,8,81140800801,421201,Scairolo- Posteggio Nucleo- Mast 1,01.03.2019,06:41:02,06:40:30,-1,385026.1,1.06,0.668,,
105,40801,8,81140800801,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:43:18,06:43:30,0,385027.17,1.18,1.31,,
105,40801,8,81140800851,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:48:56,06:45:00,-4,385027.17,0,0,,
105,40801,8,81140800851,421001,Pazzallo- Senago Bassa- Mast 1,01.03.2019,06:50:20,06:47:00,-3,385027.88,0.71,0.754,,
105,40801,8,81140800851,420601,Pazzallo- Senago- Mast 1,01.03.2019,06:51:06,06:48:00,-3,385028.4,0.41,0.406,,
105,40801,8,81140800851,420701,Pazzallo- Scuole Fano- Mast 1,01.03.2019,06:51:32,06:48:30,-3,385028.57,0.28,0.17,,
105,40801,8,81140800852,420701,Pazzallo- Scuole Fano- Mast 1,01.03.2019,06:52:16,06:52:00,0,385028.57,0,0,,
105,40801,8,81140800852,420602,Pazzallo- Senago- Mast 2,01.03.2019,06:52:50,06:52:30,0,385028.84,0.26,0.256,,
105,40801,8,81140800852,421002,Pazzallo- Senago Bassa- Mast 2,01.03.2019,06:53:30,06:53:30,0,385029.31,0.39,0.256,,
105,40801,8,81140800852,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,06:54:18,06:55:00,1,385029.58,0.34,0.517,,
105,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:02:10,07:00:00,-2,385029.57,0,0,,
105,40801,8,81140800803,420101,Pambio- S. Pietro Chiesa- Mast 1,01.03.2019,07:03:08,07:01:30,-2,385030.11,0.53,0.431,,
105,40801,8,81140800803,420201,Pambio- Paese- Mast 1,01.03.2019,07:05:22,07:04:30,-1,385030.74,0.62,0.625,,
105,40801,8,81140800803,420301,Noranco- Asilo Bagion- Mast 1,01.03.2019,07:06:26,07:06:30,0,385031.1,0.36,0.39,,
105,40801,8,81140800803,420401,Noranco- Paese- Mast 1,01.03.2019,07:08:24,07:07:30,-1,385031.69,0.59,0.568,,
105,40801,8,81140800803,421201,Scairolo- Posteggio Nucleo- Mast 1,01.03.2019,07:11:04,07:10:30,-1,385032.88,1.07,0.668,,
105,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:13:56,07:13:30,0,385033.94,1.17,1.31,,
105,40801,8,81140800853,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:17:46,07:15:00,-3,385033.94,0,0,,
105,40801,8,81140800853,421001,Pazzallo- Senago Bassa- Mast 1,01.03.2019,07:19:36,07:17:00,-3,385034.67,0.72,0.754,,
105,40801,8,81140800853,420601,Pazzallo- Senago- Mast 1,01.03.2019,07:20:32,07:18:00,-3,385035.18,0.41,0.406,,
105,40801,8,81140800853,420701,Pazzallo- Scuole Fano- Mast 1,01.03.2019,07:21:02,07:18:30,-3,385035.36,0.28,0.17,,
105,40801,8,81140800854,420701,Pazzallo- Scuole Fano- Mast 1,01.03.2019,07:22:10,07:22:00,0,385035.44,0,0,M. Porte aperte,6
105,40801,8,81140800854,420602,Pazzallo- Senago- Mast 2,01.03.2019,07:22:44,07:22:30,0,385035.64,0.19,0.256,,
105,40801,8,81140800854,421002,Pazzallo- Senago Bassa- Mast 2,01.03.2019,07:23:24,07:23:30,0,385036.1,0.38,0.256,,
105,40801,8,81140800854,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:24:12,07:25:00,1,385036.37,0.34,0.517,,
105,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:31:08,07:30:00,-1,385036.44,0,0,M. Porte aperte,10
105,40801,8,81140800805,420101,Pambio- S. Pietro Chiesa- Mast 1,01.03.2019,07:32:04,07:31:30,-1,385036.91,0.46,0.431,,
105,40801,8,81140800805,420201,Pambio- Paese- Mast 1,01.03.2019,07:34:08,07:34:30,0,385037.53,0.62,0.625,,
105,40801,8,81140800805,420301,Noranco- Asilo Bagion- Mast 1,01.03.2019,07:35:16,07:36:30,1,385037.89,0.36,0.39,,
105,40801,8,81140800805,420401,Noranco- Paese- Mast 1,01.03.2019,07:37:06,07:37:30,0,385038.49,0.59,0.568,,
105,40801,8,81140800805,421201,Scairolo- Posteggio Nucleo- Mast 1,01.03.2019,07:39:52,07:40:30,1,385039.67,1.07,0.668,,
105,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:42:02,07:43:30,1,385040.74,1.17,1.31,,
105,40801,8,81140800855,414601,Pazzallo- P&R Fornaci- Mast 1,01.03.2019,07:47:54,07:45:00,-3,385040.74,0,0,,
105,40801,8,81140800855,421001,Pazzallo- Senago Bassa- Mast 1,01.03.2019,07:50:00,07:47:00,-3,385041.46,0.72,0.754,,
105,40801,8,81140800855,420601,Pazzallo- Senago- Mast 1,01.03.2019,07:50:48,07:48:00,-3,385041.97,0.41,0.406,,
105,40801,8,81140800855,420701,Pazzallo- Scuole Fano- Mast 1,01.03.2019,07:51:14,07:48:30,-3,385042.15,0.27,0.17,,
