VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
444,40602,6,81140626024,28011,TPL Rimessa Rugi' E,01.07.2019,06:01:50,06:00:00,-2,83956.53,0,0,,
444,40602,6,81140626024,411001,Lugano- Cornaredo- Mast 1,01.07.2019,06:04:46,06:05:00,0,83958.02,1.48,1.39,,
444,40602,6,81140606002,411001,Lugano- Cornaredo- Mast 1,01.07.2019,06:06:52,06:05:00,-2,83958.03,0,0,M. Porte aperte,46
444,40602,6,81140606002,404901,Lugano- Stadio- Mast 1,01.07.2019,06:07:04,06:05:30,-2,83958.16,0.12,0.153,,
444,40602,6,81140606002,405001,Lugano- Resega- Mast 1,01.07.2019,06:08:06,06:06:30,-2,83958.43,0.26,0.23,M. Porte aperte,14
444,40602,6,81140606002,412002,Lugano- Via Brentani- Mast 2,01.07.2019,06:09:26,06:08:00,-1,83959.11,0.68,0.7,,
412,40601,6,81140626036,407002,Lugano Stazione 2,01.07.2019,06:09:40,06:10:00,0,398498.31,0,4.085,,
444,40602,6,81140606002,412202,Lugano- Via Beltramina- Mast 2,01.07.2019,06:10:42,06:09:00,-2,83959.45,0.34,0.312,M. Porte aperte,14
412,40601,6,81140606001,407002,Lugano Stazione 2,01.07.2019,06:11:30,06:10:00,-2,398498.34,0,0,M. Porte aperte,32
444,40602,6,81140606002,411902,Lugano- Casa Serena- Mast 2,01.07.2019,06:11:38,06:09:30,-2,83959.8,0.34,0.318,M. Porte aperte,14
444,40602,6,81140606002,408202,Lugano- Ponte Madonnetta- Mast 2,01.07.2019,06:12:38,06:11:00,-2,83960.1,0.3,0.33,M. Porte aperte,14
412,40601,6,81140606001,402802,Lugano- ai Frati- Mast 2,01.07.2019,06:13:34,06:13:00,-1,398499.12,0.78,0.771,,
444,40602,6,81140606002,412102,Lugano- Universita'- Mast 2,01.07.2019,06:13:36,06:11:30,-2,83960.3,0.2,0.19,M. Porte aperte,12
412,40601,6,81140606001,412301,Lugano- Via Olgiati- Mast 1,01.07.2019,06:14:32,06:15:00,0,398499.61,0.49,0.505,,
444,40602,6,81140606002,412302,Lugano- Via Olgiati- Mast 2,01.07.2019,06:14:38,06:13:00,-2,83960.66,0.35,0.3,M. Porte aperte,10
444,40602,6,81140606002,402801,Lugano- ai Frati- Mast 1,01.07.2019,06:15:46,06:15:00,-1,83961.26,0.56,0.56,M. Porte aperte,10
412,40601,6,81140606001,412101,Lugano- Universita'- Mast 1,01.07.2019,06:15:54,06:17:00,1,398500.07,0.45,0.35,M. Porte aperte,10
412,40601,6,81140606001,408205,Lugano- Ponte Madonnetta- Mast 5,01.07.2019,06:17:10,06:18:30,1,398500.23,0.15,0.22,,
409,40603,6,81140626030,28011,TPL Rimessa Rugi' E,01.07.2019,06:17:20,06:15:00,-2,397705.27,0,,M. Porte aperte,0
444,40602,6,81140606002,407001,Lugano- Stazione- Mast 1,01.07.2019,06:17:32,06:18:00,0,83961.93,0.71,0.772,,
412,40601,6,81140606001,411901,Lugano- Casa Serena- Mast 1,01.07.2019,06:18:02,06:19:00,1,398500.64,0.41,0.325,M. Porte aperte,12
412,40601,6,81140606001,412201,Lugano- Via Beltramina- Mast 1,01.07.2019,06:18:54,06:19:30,1,398500.88,0.23,0.224,M. Porte aperte,10
412,40601,6,81140606001,412001,Lugano- Via Brentani- Mast 1,01.07.2019,06:19:28,06:21:00,2,398501.13,0.24,0.28,,
