VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
199,41602,16,81141600653,28011,TPL Rimessa Rugi' E,01.07.2019,06:22:42,06:35:00,12,454908.88,0,0,,
199,41602,16,81141600602,405701,Lugano- Stazione Piazza Besso- Mast 1,01.07.2019,06:35:58,06:50:00,14,454913.21,0,,,
104,41602,16,81141600653,28011,TPL Rimessa Rugi' E,01.07.2019,06:36:02,06:35:00,-1,365077.29,0,0,M. Porte aperte,2
199,41601,16,81141600601,405801,Lugano- S. Nicolao- Mast 1,01.07.2019,06:40:14,06:36:00,-4,454913.41,0,0.186,,
199,41601,16,81141600601,422001,Lugano- Conservatorio- Mast 1,01.07.2019,06:41:40,06:38:00,-4,454913.82,0.41,0.379,,
199,41601,16,81141600601,482701,Sorengo- Moncucchetto- Mast 1,01.07.2019,06:42:20,06:39:00,-3,454914.02,0.2,0.211,,
199,41601,16,81141600601,482801,Cortivallo- Paese- Mast 1,01.07.2019,06:42:40,06:39:30,-3,454914.14,0.12,0.15,,
199,41601,16,81141600601,482901,Cortivallo- Casa Anziani- Mast 1,01.07.2019,06:43:26,06:40:00,-3,454914.41,0.26,0.273,,
199,41601,16,81141600601,483001,Cremignone- Paese- Mast 1,01.07.2019,06:43:52,06:41:00,-3,454914.59,0.18,0.227,,
199,41601,16,81141600601,422101,Breganzona- Via Casale- Mast 1,01.07.2019,06:44:28,06:42:00,-2,454914.85,0.25,0.245,,
199,41601,16,81141600601,483101,Breganzona- Prevagno- Mast 1,01.07.2019,06:45:00,06:43:00,-2,454915.07,0.21,0.217,,
199,41601,16,81141600601,483201,Muzzano- Paese- Mast 1,01.07.2019,06:46:22,06:44:00,-2,454915.41,0.34,0.421,,
199,41601,16,81141600601,422201,Breganzona- Biogno- Mast 1,01.07.2019,06:48:24,06:46:00,-2,454916.13,0.72,0.815,M. Porte aperte,4
199,41601,16,81141600601,406203,Breganzona- Posta- Mast 3,01.07.2019,06:49:48,06:47:00,-3,454916.7,0.57,0.569,,
104,41602,16,81141600602,405701,Lugano- Stazione Piazza Besso- Mast 1,01.07.2019,06:50:32,06:50:00,-1,365081.35,0,0,R. Porte aperte,1352
199,41601,16,81141600601,422301,Breganzona- Camara Medi- Mast 1,01.07.2019,06:50:42,06:48:00,-3,454917.08,0.38,0.352,,
104,41602,16,81141600602,405801,Lugano- S. Nicolao- Mast 1,01.07.2019,06:51:00,06:51:00,0,365081.53,0.17,0.186,,
199,41601,16,81141600601,422401,Breganzona- Camara Scuole- Mast 1,01.07.2019,06:51:06,06:49:00,-2,454917.24,0.15,0.238,,
104,41602,16,81141600602,405901,Lugano- Studio Radio- Mast 1,01.07.2019,06:51:52,06:52:00,0,365081.82,0.29,0.337,,
199,41601,16,81141600601,422801,Breganzona- Pianazzo- Mast 1,01.07.2019,06:52:00,06:49:30,-3,454917.36,0.12,0.15,M. Porte aperte,10
199,41601,16,81141600601,422501,Breganzona- Vergio'- Mast 1,01.07.2019,06:52:52,06:51:00,-2,454917.56,0.19,0.156,,
104,41602,16,81141600602,406001,Massagno- Cinque Vie- Mast 1,01.07.2019,06:53:24,06:54:00,1,365082.23,0.41,0.403,,
104,41602,16,81141600602,422502,Breganzona- Vergio'- Mast 2,01.07.2019,06:54:10,06:55:00,1,365082.53,0.3,0.338,,
199,41601,16,81141600601,406002,Massagno- Cinque Vie- Mast 2,01.07.2019,06:54:12,06:54:00,0,454917.99,0.43,0.475,,
199,41601,16,81141600601,405902,Lugano- Studio Radio- Mast 2,01.07.2019,06:54:46,06:55:00,0,454918.28,0.29,0.267,,
104,41602,16,81141600602,422802,Breganzona- Pianazzo- Mast 2,01.07.2019,06:55:12,06:56:00,1,365082.76,0.23,0.14,M. Porte aperte,12
199,41601,16,81141600601,405802,Lugano- S. Nicolao- Mast 2,01.07.2019,06:55:14,06:57:00,2,454918.67,0.3,0.303,,
104,41602,16,81141600602,422402,Breganzona- Camara Scuole- Mast 2,01.07.2019,06:55:30,06:57:00,2,365082.89,0.12,0.14,,
104,41602,16,81141600602,422302,Breganzona- Camara Medi- Mast 2,01.07.2019,06:55:52,06:58:00,2,365083.04,0.15,0.24,,
199,41601,16,81141600601,405702,Lugano- Stazione Piazza Besso- Mast 2,01.07.2019,06:56:18,06:58:00,2,454918.85,0.25,0.263,,
104,41602,16,81141600602,422202,Breganzona- Biogno- Mast 2,01.07.2019,07:01:00,07:00:00,-1,365084.01,0.96,0.53,M. Porte aperte,10
104,41602,16,81141600602,483202,Muzzano- Paese- Mast 2,01.07.2019,07:02:34,07:02:00,-1,365084.7,0.69,0.84,,
104,41602,16,81141600602,483102,Breganzona- Prevagno- Mast 2,01.07.2019,07:03:52,07:03:00,-1,365085.04,0.34,0.54,,
104,41602,16,81141600602,422102,Breganzona- Via Casale- Mast 2,01.07.2019,07:04:22,07:04:00,0,365085.27,0.22,0.27,,
104,41602,16,81141600602,483002,Cremignone- Paese- Mast 2,01.07.2019,07:04:58,07:05:00,0,365085.52,0.25,0.2,,
104,41602,16,81141600602,482902,Cortivallo- Casa Anziani- Mast 2,01.07.2019,07:05:34,07:06:00,0,365085.71,0.18,0.23,,
104,41602,16,81141600602,482802,Cortivallo- Paese- Mast 2,01.07.2019,07:06:58,07:07:00,0,365085.99,0.27,0.15,,
104,41602,16,81141600602,482702,Sorengo- Moncucchetto- Mast 2,01.07.2019,07:07:38,07:08:00,0,365086.12,0.12,0.15,,
199,41601,16,81141600603,405701,Lugano- Stazione Piazza Besso- Mast 1,01.07.2019,07:10:04,07:05:00,-5,454919.31,0,0,M. Porte aperte,10
199,41601,16,81141600603,405801,Lugano- S. Nicolao- Mast 1,01.07.2019,07:10:46,07:06:00,-5,454919.5,0.18,0.186,,
104,41602,16,81141600602,405702,Lugano- Stazione Piazza Besso- Mast 2,01.07.2019,07:12:28,07:13:00,1,365087.71,1.59,0.24,M. Porte aperte,2
199,41601,16,81141600603,422001,Lugano- Conservatorio- Mast 1,01.07.2019,07:12:52,07:08:00,-5,454919.91,0.4,0.379,,
199,41601,16,81141600603,482701,Sorengo- Moncucchetto- Mast 1,01.07.2019,07:13:30,07:09:00,-5,454920.13,0.21,0.211,,
199,41601,16,81141600603,482801,Cortivallo- Paese- Mast 1,01.07.2019,07:13:52,07:09:30,-4,454920.25,0.12,0.15,,
199,41601,16,81141600603,482901,Cortivallo- Casa Anziani- Mast 1,01.07.2019,07:14:34,07:10:00,-5,454920.5,0.25,0.273,,
199,41601,16,81141600603,483001,Cremignone- Paese- Mast 1,01.07.2019,07:14:58,07:11:00,-4,454920.68,0.17,0.227,,
199,41601,16,81141600603,422101,Breganzona- Via Casale- Mast 1,01.07.2019,07:15:30,07:12:00,-4,454920.94,0.25,0.245,,
199,41601,16,81141600603,483101,Breganzona- Prevagno- Mast 1,01.07.2019,07:16:02,07:13:00,-3,454921.16,0.21,0.217,,
199,41601,16,81141600603,483201,Muzzano- Paese- Mast 1,01.07.2019,07:16:58,07:14:00,-3,454921.52,0.36,0.421,,
199,41601,16,81141600603,422201,Breganzona- Biogno- Mast 1,01.07.2019,07:18:54,07:16:00,-3,454922.22,0.7,0.815,M. Porte aperte,6
199,41601,16,81141600603,406203,Breganzona- Posta- Mast 3,01.07.2019,07:20:16,07:17:00,-3,454922.8,0.57,0.569,M. Porte aperte,4
199,41601,16,81141600603,422301,Breganzona- Camara Medi- Mast 1,01.07.2019,07:21:10,07:18:00,-3,454923.16,0.36,0.352,,
199,41601,16,81141600603,422401,Breganzona- Camara Scuole- Mast 1,01.07.2019,07:21:46,07:19:00,-3,454923.32,0.15,0.238,,
199,41601,16,81141600603,422801,Breganzona- Pianazzo- Mast 1,01.07.2019,07:22:52,07:19:30,-3,454923.48,0.16,0.15,,
199,41601,16,81141600603,422501,Breganzona- Vergio'- Mast 1,01.07.2019,07:23:50,07:21:00,-3,454923.66,0.17,0.156,M. Porte aperte,14
199,41601,16,81141600603,406002,Massagno- Cinque Vie- Mast 2,01.07.2019,07:24:54,07:24:00,-1,454924.11,0.45,0.475,,
199,41601,16,81141600603,405902,Lugano- Studio Radio- Mast 2,01.07.2019,07:25:32,07:25:00,-1,454924.41,0.29,0.267,,
199,41601,16,81141600603,405802,Lugano- S. Nicolao- Mast 2,01.07.2019,07:26:20,07:27:00,1,454924.77,0.27,0.303,,
104,41602,16,81141600604,405701,Lugano- Stazione Piazza Besso- Mast 1,01.07.2019,07:26:50,07:25:00,-2,365088.15,0,0,,
104,41602,16,81141600604,405801,Lugano- S. Nicolao- Mast 1,01.07.2019,07:27:18,07:26:00,-1,365088.36,0.2,0.186,,
199,41601,16,81141600603,405702,Lugano- Stazione Piazza Besso- Mast 2,01.07.2019,07:27:20,07:28:00,1,454924.94,0.25,0.263,,
104,41602,16,81141600604,405901,Lugano- Studio Radio- Mast 1,01.07.2019,07:27:56,07:27:00,-1,365088.66,0.3,0.337,,
104,41602,16,81141600604,406001,Massagno- Cinque Vie- Mast 1,01.07.2019,07:29:32,07:29:00,-1,365089.06,0.39,0.403,,
104,41602,16,81141600604,422502,Breganzona- Vergio'- Mast 2,01.07.2019,07:30:22,07:30:00,0,365089.37,0.31,0.338,,
104,41602,16,81141600604,422802,Breganzona- Pianazzo- Mast 2,01.07.2019,07:31:18,07:31:00,0,365089.58,0.2,0.14,,
104,41602,16,81141600604,422402,Breganzona- Camara Scuole- Mast 2,01.07.2019,07:31:40,07:32:00,0,365089.72,0.14,0.14,,
104,41602,16,81141600604,422302,Breganzona- Camara Medi- Mast 2,01.07.2019,07:32:06,07:33:00,1,365089.87,0.15,0.24,,
104,41602,16,81141600604,422202,Breganzona- Biogno- Mast 2,01.07.2019,07:36:06,07:35:00,-1,365090.84,0.96,0.53,M. Porte aperte,12
199,41601,16,81141600605,405701,Lugano- Stazione Piazza Besso- Mast 1,01.07.2019,07:37:32,07:35:00,-3,454925.4,0,0,M. Porte aperte,6
199,41601,16,81141600605,405801,Lugano- S. Nicolao- Mast 1,01.07.2019,07:38:00,07:36:00,-2,454925.61,0.2,0.186,,
104,41602,16,81141600604,483202,Muzzano- Paese- Mast 2,01.07.2019,07:38:02,07:37:00,-1,365091.53,0.69,0.84,,
104,41602,16,81141600604,483102,Breganzona- Prevagno- Mast 2,01.07.2019,07:38:56,07:38:00,-1,365091.87,0.34,0.54,,
199,41601,16,81141600605,422001,Lugano- Conservatorio- Mast 1,01.07.2019,07:39:14,07:38:00,-1,454926.02,0.41,0.379,,
104,41602,16,81141600604,422102,Breganzona- Via Casale- Mast 2,01.07.2019,07:39:24,07:39:00,0,365092.09,0.21,0.27,,
199,41601,16,81141600605,482701,Sorengo- Moncucchetto- Mast 1,01.07.2019,07:39:50,07:39:00,-1,454926.25,0.23,0.211,,
104,41602,16,81141600604,483002,Cremignone- Paese- Mast 2,01.07.2019,07:40:02,07:40:00,0,365092.35,0.26,0.2,,
199,41601,16,81141600605,482801,Cortivallo- Paese- Mast 1,01.07.2019,07:40:08,07:39:30,-1,454926.35,0.09,0.15,,
104,41602,16,81141600604,482902,Cortivallo- Casa Anziani- Mast 2,01.07.2019,07:40:30,07:41:00,0,365092.53,0.18,0.23,,
