VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
406,40602,6,81140626024,28011,TPL Rimessa Rugi' E,02.11.2018,06:01:14,06:00:00,-1,351078.47,0,0,,
406,40602,6,81140626024,411001,Lugano- Cornaredo- Mast 1,02.11.2018,06:03:20,06:05:00,2,351079.91,1.43,1.39,,
406,40602,6,81140606002,411001,Lugano- Cornaredo- Mast 1,02.11.2018,06:05:34,06:05:00,-1,351079.92,0,0,M. Porte aperte,24
406,40602,6,81140606002,404901,Lugano- Stadio- Mast 1,02.11.2018,06:05:48,06:05:30,0,351080.05,0.12,0.153,,
406,40602,6,81140606002,405001,Lugano- Resega- Mast 1,02.11.2018,06:06:22,06:06:30,0,351080.31,0.26,0.23,,
406,40602,6,81140606002,412002,Lugano- Via Brentani- Mast 2,02.11.2018,06:08:18,06:08:00,0,351081,0.69,0.7,,
406,40602,6,81140606002,412202,Lugano- Via Beltramina- Mast 2,02.11.2018,06:09:12,06:09:00,0,351081.29,0.29,0.312,,
444,40601,6,81140626036,407002,Lugano Stazione 2,02.11.2018,06:09:24,06:10:00,1,58323.73,0,4.085,,
406,40602,6,81140606002,411902,Lugano- Casa Serena- Mast 2,02.11.2018,06:10:04,06:09:30,-1,351081.68,0.38,0.318,M. Porte aperte,12
444,40601,6,81140606001,407002,Lugano Stazione 2,02.11.2018,06:10:36,06:10:00,-1,58323.73,0,,M. Porte aperte,6
406,40602,6,81140606002,408202,Lugano- Ponte Madonnetta- Mast 2,02.11.2018,06:11:18,06:11:00,0,351081.98,0.3,0.33,M. Porte aperte,28
406,40602,6,81140606002,412102,Lugano- Universita'- Mast 2,02.11.2018,06:12:28,06:11:30,-1,351082.19,0.2,0.19,M. Porte aperte,16
444,40601,6,81140606001,402802,Lugano- ai Frati- Mast 2,02.11.2018,06:12:46,06:13:00,0,58324.5,0.76,0.771,,
406,40602,6,81140606002,412302,Lugano- Via Olgiati- Mast 2,02.11.2018,06:13:14,06:13:00,0,351082.5,0.3,0.3,,
406,40602,6,81140606002,402801,Lugano- ai Frati- Mast 1,02.11.2018,06:14:06,06:15:00,1,351083.15,0.55,0.56,,
444,40601,6,81140606001,412301,Lugano- Via Olgiati- Mast 1,02.11.2018,06:14:06,06:15:00,1,58324.99,0.49,0.505,,
444,40601,6,81140606001,412101,Lugano- Universita'- Mast 1,02.11.2018,06:15:32,06:17:00,1,58325.42,0.43,0.35,M. Porte aperte,12
406,40602,6,81140606002,407001,Lugano- Stazione- Mast 1,02.11.2018,06:15:46,06:18:00,2,351083.82,0.76,0.772,,
444,40601,6,81140606001,408205,Lugano- Ponte Madonnetta- Mast 5,02.11.2018,06:16:38,06:18:30,2,58325.66,0.23,0.22,M. Porte aperte,8
444,40601,6,81140606001,411901,Lugano- Casa Serena- Mast 1,02.11.2018,06:17:12,06:19:00,2,58325.96,0.3,0.325,,
419,40603,6,81140626030,28011,TPL Rimessa Rugi' E,02.11.2018,06:17:50,06:15:00,-3,375175.26,0,0,M. Porte aperte,12
444,40601,6,81140606001,412201,Lugano- Via Beltramina- Mast 1,02.11.2018,06:17:58,06:19:30,2,58326.22,0.25,0.224,M. Porte aperte,8
444,40601,6,81140606001,412001,Lugano- Via Brentani- Mast 1,02.11.2018,06:19:14,06:21:00,2,58326.46,0.24,0.28,,
419,40603,6,81140626030,411001,Lugano- Cornaredo- Mast 1,02.11.2018,06:19:22,06:20:00,1,375175.85,0.96,1.39,,
419,40603,6,81140606004,411001,Lugano- Cornaredo- Mast 1,02.11.2018,06:21:24,06:20:00,-1,375175.85,0,0,,
419,40603,6,81140606004,404901,Lugano- Stadio- Mast 1,02.11.2018,06:21:46,06:20:30,-1,375175.99,0.14,0.153,,
444,40601,6,81140606001,405002,Lugano- Resega- Mast 2,02.11.2018,06:22:46,06:23:00,0,58327.25,0.78,0.765,,
419,40603,6,81140606004,405001,Lugano- Resega- Mast 1,02.11.2018,06:23:08,06:21:30,-2,375176.27,0.27,0.23,M. Porte aperte,8
