VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
106,40901,9,81140901915,28011,TPL Rimessa Rugi' E,02.05.2019,06:54:06,07:05:00,11,143617.47,0,0,M. Porte aperte,48
106,40901,9,81140901915,423101,Cureggia- Paese- Mast 1,02.05.2019,07:17:12,07:20:00,3,143622.38,4.91,4.669,,
106,40901,9,81140900902,408602,Viganello- S. Siro- Mast 2,02.05.2019,07:42:40,07:31:00,-12,143628.96,3.13,1.5,,
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,02.05.2019,07:42:44,07:31:00,-12,143628.96,0,0,,
106,40901,9,81140901902,408602,Viganello- S. Siro- Mast 2,02.05.2019,07:42:44,07:38:00,-5,143628.96,0,1.5,,
106,40901,9,81140900901,408602,Viganello- S. Siro- Mast 2,02.05.2019,07:42:44,07:42:00,-1,143628.96,0,0,,
106,40901,9,81140900901,423001,Cureggia- Bassa- Mast 1,02.05.2019,07:49:04,07:49:00,0,143632.27,3.3,3.169,,
106,40901,9,81140900901,423101,Cureggia- Paese- Mast 1,02.05.2019,07:50:40,07:50:00,-1,143632.86,0.58,0.586,,
106,40901,9,81140900904,423101,Cureggia- Paese- Mast 1,02.05.2019,07:51:04,07:50:00,-1,143632.86,0,0,,
106,40901,9,81140900904,423002,Cureggia- Bassa- Mast 2,02.05.2019,07:52:36,07:51:00,-2,143633.51,0.65,0.586,M. Porte aperte,26
106,40901,9,81140900904,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,07:59:06,07:59:00,0,143636.38,2.85,2.654,M. Porte aperte,34
106,40901,9,81140900904,408602,Viganello- S. Siro- Mast 2,02.05.2019,08:09:32,08:01:00,-9,143638.11,1.75,1.5,,
106,40901,9,81140901904,408602,Viganello- S. Siro- Mast 2,02.05.2019,08:10:08,08:01:00,-9,143638.11,0,0,,
106,40901,9,81140901904,408602,Viganello- S. Siro- Mast 2,02.05.2019,08:10:08,08:08:00,-2,143638.11,0,1.5,,
106,40901,9,81140900903,408602,Viganello- S. Siro- Mast 2,02.05.2019,08:10:08,08:09:00,-1,143638.11,0,,,
106,40901,9,81140900903,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,08:12:00,08:11:00,-1,143638.79,0.67,1.5,,
106,40901,9,81140900903,423001,Cureggia- Bassa- Mast 1,02.05.2019,08:17:54,08:19:00,1,143641.73,2.86,2.654,,
106,40901,9,81140900903,423101,Cureggia- Paese- Mast 1,02.05.2019,08:18:44,08:20:00,1,143642.23,0.57,0.586,,
106,40901,9,81140900906,423101,Cureggia- Paese- Mast 1,02.05.2019,08:20:04,08:20:00,0,143642.23,0,,,
106,40901,9,81140900906,423002,Cureggia- Bassa- Mast 2,02.05.2019,08:21:14,08:21:00,0,143642.89,0.65,0.586,M. Porte aperte,12
106,40901,9,81140900906,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,08:26:42,08:29:00,2,143645.75,2.72,2.654,,
106,40901,9,81140901913,28011,TPL Rimessa Rugi' E,02.05.2019,11:23:28,11:27:00,4,143649.4,0,0,,
106,40901,9,81140901913,408602,Viganello- S. Siro- Mast 2,02.05.2019,11:56:26,11:35:00,-21,143654.47,5.07,2.13,,
106,40901,9,81140901905,408602,Viganello- S. Siro- Mast 2,02.05.2019,11:56:54,11:35:00,-22,143654.49,0,0,M. Porte aperte,14
106,40901,9,81140901905,408602,Viganello- S. Siro- Mast 2,02.05.2019,11:56:54,11:42:00,-15,143654.49,655.340027,1.5,,
106,40901,9,81140900905,408602,Viganello- S. Siro- Mast 2,02.05.2019,11:56:54,11:55:00,-2,143654.47,0,0,,
106,40901,9,81140900905,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,11:59:02,11:57:00,-2,143655.21,0.73,1.5,M. Porte aperte,18
106,40901,9,81140900905,423001,Cureggia- Bassa- Mast 1,02.05.2019,12:05:30,12:05:00,0,143658.07,2.85,2.654,M. Porte aperte,22
106,40901,9,81140900905,423101,Cureggia- Paese- Mast 1,02.05.2019,12:07:06,12:06:00,-1,143658.6,0.53,0.586,,
106,40901,9,81140900908,423101,Cureggia- Paese- Mast 1,02.05.2019,12:59:32,13:00:00,0,143658.63,0,,M. Porte aperte,5332
106,40901,9,81140900908,423002,Cureggia- Bassa- Mast 2,02.05.2019,13:01:36,13:01:00,-1,143659.29,0.63,0.586,M. Porte aperte,2
106,40901,9,81140900908,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,13:07:08,13:09:00,2,143662.16,2.81,2.654,M. Porte aperte,16
106,40901,9,81140901917,408602,Viganello- S. Siro- Mast 2,02.05.2019,15:32:18,15:20:00,-12,143675.87,0,2.13,,
106,40901,9,81140901907,408602,Viganello- S. Siro- Mast 2,02.05.2019,15:32:28,15:20:00,-12,143675.87,0,0,,
106,40901,9,81140901907,408602,Viganello- S. Siro- Mast 2,02.05.2019,15:32:28,15:27:00,-5,143675.87,0,1.5,,
106,40901,9,81140900907,408602,Viganello- S. Siro- Mast 2,02.05.2019,15:32:28,15:30:00,-2,143675.87,0,,,
106,40901,9,81140900907,405501,Pregassona- Piazza di Giro- Mast 1,02.05.2019,15:34:06,15:32:00,-2,143676.56,0.68,1.5,,
106,40901,9,81140900907,423001,Cureggia- Bassa- Mast 1,02.05.2019,15:40:24,15:40:00,0,143679.49,2.88,2.654,M. Porte aperte,2
106,40901,9,81140900907,423101,Cureggia- Paese- Mast 1,02.05.2019,15:41:34,15:41:00,-1,143680,0.56,0.586,M. Porte aperte,12
106,40901,9,81140900910,423101,Cureggia- Paese- Mast 1,02.05.2019,15:45:20,15:45:00,0,143680.09,0,0,M. Porte aperte,18
106,40901,9,81140900910,423002,Cureggia- Bassa- Mast 2,02.05.2019,15:46:22,15:46:00,0,143680.59,0.55,0.586,,
