VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
201,41601,16,81141600658,28011,TPL Rimessa Rugi' E,02.05.2019,06:21:42,06:20:00,-2,464033.27,0,0,M. Porte aperte,116
201,41601,16,81141600658,405701,Lugano- Stazione Piazza Besso- Mast 1,02.05.2019,06:36:54,06:35:00,-2,464037.78,4.51,3,,
201,41601,16,81141600601,405701,Lugano- Stazione Piazza Besso- Mast 1,02.05.2019,06:37:16,06:35:00,-2,464037.78,0,0,,
201,41601,16,81141600601,405801,Lugano- S. Nicolao- Mast 1,02.05.2019,06:37:42,06:36:00,-2,464037.99,0.2,0.186,,
201,41601,16,81141600601,422001,Lugano- Conservatorio- Mast 1,02.05.2019,06:39:02,06:38:00,-1,464038.42,0.42,0.379,,
201,41601,16,81141600601,482701,Sorengo- Moncucchetto- Mast 1,02.05.2019,06:39:40,06:39:00,-1,464038.64,0.22,0.211,,
201,41601,16,81141600601,482801,Cortivallo- Paese- Mast 1,02.05.2019,06:40:00,06:39:30,0,464038.77,0.13,0.15,,
201,41601,16,81141600601,482901,Cortivallo- Casa Anziani- Mast 1,02.05.2019,06:40:44,06:40:00,-1,464039.04,0.26,0.273,,
201,41601,16,81141600601,483001,Cremignone- Paese- Mast 1,02.05.2019,06:41:14,06:41:00,0,464039.22,0.18,0.227,,
201,41601,16,81141600601,422101,Breganzona- Via Casale- Mast 1,02.05.2019,06:41:56,06:42:00,0,464039.49,0.26,0.245,,
201,41601,16,81141600601,483101,Breganzona- Prevagno- Mast 1,02.05.2019,06:42:40,06:43:00,0,464039.73,0.23,0.217,,
201,41601,16,81141600601,483201,Muzzano- Paese- Mast 1,02.05.2019,06:44:20,06:44:00,0,464040.08,0.34,0.421,,
201,41601,16,81141600601,422201,Breganzona- Biogno- Mast 1,02.05.2019,06:46:32,06:46:00,-1,464040.83,0.75,0.815,M. Porte aperte,12
201,41601,16,81141600601,406203,Breganzona- Posta- Mast 3,02.05.2019,06:48:08,06:47:00,-1,464041.41,0.57,0.569,,
201,41601,16,81141600601,422301,Breganzona- Camara Medi- Mast 1,02.05.2019,06:49:04,06:48:00,-1,464041.8,0.39,0.352,,
201,41601,16,81141600601,422401,Breganzona- Camara Scuole- Mast 1,02.05.2019,06:49:26,06:49:00,0,464041.96,0.15,0.238,,
201,41601,16,81141600601,422801,Breganzona- Pianazzo- Mast 1,02.05.2019,06:50:22,06:49:30,-1,464042.12,0.16,0.15,,
201,41601,16,81141600601,422501,Breganzona- Vergio'- Mast 1,02.05.2019,06:51:00,06:51:00,0,464042.32,0.19,0.156,,
201,41601,16,81141600601,406002,Massagno- Cinque Vie- Mast 2,02.05.2019,06:53:46,06:54:00,0,464042.75,0.43,0.475,,
201,41601,16,81141600601,405902,Lugano- Studio Radio- Mast 2,02.05.2019,06:54:42,06:55:00,0,464043.05,0.29,0.267,,
201,41601,16,81141600601,405802,Lugano- S. Nicolao- Mast 2,02.05.2019,06:55:30,06:57:00,2,464043.43,0.31,0.303,,
201,41601,16,81141600601,405702,Lugano- Stazione Piazza Besso- Mast 2,02.05.2019,06:56:12,06:58:00,2,464043.61,0.24,0.263,,
201,41601,16,81141600603,405701,Lugano- Stazione Piazza Besso- Mast 1,02.05.2019,07:07:56,07:05:00,-3,464044.1,0,0,,
201,41601,16,81141600603,405801,Lugano- S. Nicolao- Mast 1,02.05.2019,07:08:38,07:06:00,-3,464044.31,0.21,0.186,M. Porte aperte,6
201,41601,16,81141600603,422001,Lugano- Conservatorio- Mast 1,02.05.2019,07:10:06,07:08:00,-2,464044.74,0.42,0.379,,
201,41601,16,81141600603,482701,Sorengo- Moncucchetto- Mast 1,02.05.2019,07:11:16,07:09:00,-2,464044.96,0.21,0.211,,
201,41601,16,81141600603,482801,Cortivallo- Paese- Mast 1,02.05.2019,07:11:36,07:09:30,-2,464045.09,0.13,0.15,,
201,41601,16,81141600603,482901,Cortivallo- Casa Anziani- Mast 1,02.05.2019,07:12:22,07:10:00,-2,464045.36,0.26,0.273,,
