VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
104,40801,8,81140800877,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,06:44:44,06:30:00,-15,372781.78,0,0.05,,
104,40801,8,81140800801,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,06:48:48,06:30:00,-19,372781.78,0,,M. Porte aperte,2
104,40801,8,81140800851,421001,Pazzallo- Senago Bassa- Mast 1,01.10.2019,06:50:18,06:47:00,-3,372782.42,0.64,0.754,,
104,40801,8,81140800851,420601,Pazzallo- Senago- Mast 1,01.10.2019,06:51:06,06:48:00,-3,372782.84,0.41,0.406,,
104,40801,8,81140800851,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,06:51:36,06:48:30,-3,372783.12,0.28,0.17,,
104,40801,8,81140800852,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,06:52:44,06:52:00,-1,372783.12,0,0,,
104,40801,8,81140800852,420602,Pazzallo- Senago- Mast 2,01.10.2019,06:53:22,06:52:30,-1,372783.37,0.24,0.256,,
104,40801,8,81140800852,421002,Pazzallo- Senago Bassa- Mast 2,01.10.2019,06:54:10,06:53:30,-1,372783.84,0.4,0.256,,
104,40801,8,81140800852,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,06:54:50,06:55:00,0,372784.2,0.42,0.517,,
104,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:02:26,07:00:00,-2,372784.19,0,0,,
104,40801,8,81140800803,420101,Pambio- S. Pietro Chiesa- Mast 1,01.10.2019,07:03:44,07:01:30,-2,372784.96,0.77,0.431,,
104,40801,8,81140800803,420201,Pambio- Paese- Mast 1,01.10.2019,07:05:14,07:04:30,-1,372785.58,0.62,0.625,,
104,40801,8,81140800803,420301,Noranco- Asilo Bagion- Mast 1,01.10.2019,07:06:00,07:06:30,0,372785.95,0.36,0.39,,
104,40801,8,81140800803,420401,Noranco- Paese- Mast 1,01.10.2019,07:07:42,07:07:30,0,372786.54,0.58,0.568,,
104,40801,8,81140800803,421201,Scairolo- Posteggio Nucleo- Mast 1,01.10.2019,07:10:48,07:10:30,0,372787.61,1.07,0.668,,
104,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:13:20,07:13:30,0,372788.81,1.19,1.31,,
104,40801,8,81140800853,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:18:28,07:15:00,-3,372788.88,0,0,M. Porte aperte,252
104,40801,8,81140800853,421001,Pazzallo- Senago Bassa- Mast 1,01.10.2019,07:21:00,07:17:00,-4,372789.77,0.89,0.754,,
104,40801,8,81140800853,420601,Pazzallo- Senago- Mast 1,01.10.2019,07:21:46,07:18:00,-4,372790.3,0.41,0.406,,
104,40801,8,81140800853,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,07:22:10,07:18:30,-4,372790.47,0.28,0.17,,
104,40801,8,81140800854,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,07:22:44,07:22:00,-1,372790.54,0,0,M. Porte aperte,12
104,40801,8,81140800854,420602,Pazzallo- Senago- Mast 2,01.10.2019,07:23:34,07:22:30,-1,372790.74,0.19,0.256,M. Porte aperte,14
104,40801,8,81140800854,421002,Pazzallo- Senago Bassa- Mast 2,01.10.2019,07:24:16,07:23:30,-1,372791.2,0.38,0.256,,
104,40801,8,81140800854,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:25:20,07:25:00,0,372791.47,0.34,0.517,,
104,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:32:40,07:30:00,-3,372791.55,0,0,M. Porte aperte,386
104,40801,8,81140800805,420101,Pambio- S. Pietro Chiesa- Mast 1,01.10.2019,07:33:30,07:31:30,-2,372792.01,0.46,0.431,,
104,40801,8,81140800805,420201,Pambio- Paese- Mast 1,01.10.2019,07:35:20,07:34:30,-1,372792.63,0.62,0.625,,
104,40801,8,81140800805,420301,Noranco- Asilo Bagion- Mast 1,01.10.2019,07:36:08,07:36:30,0,372792.99,0.35,0.39,,
104,40801,8,81140800805,420401,Noranco- Paese- Mast 1,01.10.2019,07:37:38,07:37:30,0,372793.59,0.59,0.568,,
104,40801,8,81140800805,421201,Scairolo- Posteggio Nucleo- Mast 1,01.10.2019,07:40:40,07:40:30,0,372794.79,1.07,0.668,,
104,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:42:46,07:43:30,1,372795.86,1.19,1.31,,
104,40801,8,81140800855,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:46:34,07:45:00,-2,372795.93,0,0,M. Porte aperte,180
104,40801,8,81140800855,421001,Pazzallo- Senago Bassa- Mast 1,01.10.2019,07:48:32,07:47:00,-2,372796.57,0.64,0.754,,
104,40801,8,81140800855,420601,Pazzallo- Senago- Mast 1,01.10.2019,07:49:40,07:48:00,-2,372797.09,0.4,0.406,,
104,40801,8,81140800855,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,07:50:18,07:48:30,-2,372797.28,0.29,0.17,,
104,40801,8,81140800856,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,07:52:22,07:52:00,0,372797.34,0,0,M. Porte aperte,36
104,40801,8,81140800856,420602,Pazzallo- Senago- Mast 2,01.10.2019,07:53:04,07:52:30,-1,372797.54,0.19,0.256,,
104,40801,8,81140800856,421002,Pazzallo- Senago Bassa- Mast 2,01.10.2019,07:53:50,07:53:30,0,372798,0.39,0.256,,
104,40801,8,81140800856,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,07:54:50,07:55:00,0,372798.28,0.34,0.517,,
104,40801,8,81140800807,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:02:42,08:00:00,-3,372798.6,0,0,M. Porte aperte,16
104,40801,8,81140800807,420101,Pambio- S. Pietro Chiesa- Mast 1,01.10.2019,08:03:42,08:01:30,-2,372799.14,0.53,0.431,,
104,40801,8,81140800807,420201,Pambio- Paese- Mast 1,01.10.2019,08:05:24,08:04:30,-1,372799.75,0.61,0.625,,
104,40801,8,81140800807,420301,Noranco- Asilo Bagion- Mast 1,01.10.2019,08:06:24,08:06:30,0,372800.12,0.36,0.39,,
104,40801,8,81140800807,420401,Noranco- Paese- Mast 1,01.10.2019,08:07:54,08:07:30,0,372800.71,0.59,0.568,,
104,40801,8,81140800807,421201,Scairolo- Posteggio Nucleo- Mast 1,01.10.2019,08:10:44,08:10:30,0,372801.91,1.08,0.668,,
104,40801,8,81140800807,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:13:06,08:13:30,0,372802.99,1.19,1.31,,
104,40801,8,81140800857,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:18:04,08:15:00,-3,372802.99,0,0,,
104,40801,8,81140800857,421001,Pazzallo- Senago Bassa- Mast 1,01.10.2019,08:19:50,08:17:00,-3,372803.7,0.71,0.754,,
104,40801,8,81140800857,420601,Pazzallo- Senago- Mast 1,01.10.2019,08:20:54,08:18:00,-3,372804.22,0.41,0.406,,
104,40801,8,81140800857,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,08:21:20,08:18:30,-3,372804.4,0.28,0.17,,
104,40801,8,81140800858,420701,Pazzallo- Scuole Fano- Mast 1,01.10.2019,08:21:58,08:22:00,0,372804.46,0,0,M. Porte aperte,26
104,40801,8,81140800858,420602,Pazzallo- Senago- Mast 2,01.10.2019,08:23:00,08:22:30,0,372804.66,0.2,0.256,M. Porte aperte,12
104,40801,8,81140800858,421002,Pazzallo- Senago Bassa- Mast 2,01.10.2019,08:23:44,08:23:30,0,372805.12,0.37,0.256,,
104,40801,8,81140800858,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:24:36,08:25:00,0,372805.39,0.35,0.517,,
104,40801,8,81140800809,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:32:50,08:30:00,-3,372805.47,0,0,M. Porte aperte,432
104,40801,8,81140800809,420101,Pambio- S. Pietro Chiesa- Mast 1,01.10.2019,08:33:36,08:31:30,-2,372805.94,0.47,0.431,,
104,40801,8,81140800809,420201,Pambio- Paese- Mast 1,01.10.2019,08:35:30,08:34:30,-1,372806.56,0.61,0.625,,
104,40801,8,81140800809,420301,Noranco- Asilo Bagion- Mast 1,01.10.2019,08:36:30,08:36:30,0,372806.92,0.36,0.39,,
104,40801,8,81140800809,420401,Noranco- Paese- Mast 1,01.10.2019,08:38:06,08:37:30,-1,372807.52,0.6,0.568,,
104,40801,8,81140800809,421201,Scairolo- Posteggio Nucleo- Mast 1,01.10.2019,08:40:46,08:40:30,0,372808.72,1.07,0.668,,
104,40801,8,81140800809,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:42:44,08:43:30,1,372809.78,1.18,1.31,,
104,40801,8,81140800878,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,08:42:44,08:43:30,1,372809.78,0,0,,
104,40801,8,81140800811,414601,Pazzallo- P&R Fornaci- Mast 1,01.10.2019,11:32:54,11:30:00,-3,372809.93,0,0,M. Porte aperte,442
