VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
202,41202,16,62641600607,405701,Lugano- Stazione Piazza Besso- Mast 1,01.12.2018,07:52:18,07:50:00,-2,418208.75,0,0,M. Porte aperte,140
202,41202,16,62641600607,405801,Lugano- S. Nicolao- Mast 1,01.12.2018,07:53:16,07:51:00,-2,418208.9,0.15,0.186,,
202,41202,16,62641600607,422001,Lugano- Conservatorio- Mast 1,01.12.2018,07:54:50,07:53:00,-2,418209.34,0.43,0.379,,
202,41202,16,62641600607,482701,Sorengo- Moncucchetto- Mast 1,01.12.2018,07:55:30,07:54:00,-2,418209.55,0.21,0.211,,
202,41202,16,62641600607,482801,Cortivallo- Paese- Mast 1,01.12.2018,07:55:50,07:54:30,-1,418209.69,0.13,0.15,,
202,41202,16,62641600607,482901,Cortivallo- Casa Anziani- Mast 1,01.12.2018,07:56:34,07:55:00,-2,418209.95,0.26,0.273,,
202,41202,16,62641600607,483001,Cremignone- Paese- Mast 1,01.12.2018,07:57:06,07:56:00,-1,418210.14,0.18,0.227,,
202,41202,16,62641600607,422101,Breganzona- Via Casale- Mast 1,01.12.2018,07:57:48,07:57:00,-1,418210.42,0.27,0.245,,
202,41202,16,62641600607,483101,Breganzona- Prevagno- Mast 1,01.12.2018,07:58:26,07:58:00,0,418210.65,0.23,0.217,,
202,41202,16,62641600607,483201,Muzzano- Paese- Mast 1,01.12.2018,07:59:28,07:59:00,0,418211,0.35,0.421,,
202,41202,16,62641600607,422201,Breganzona- Biogno- Mast 1,01.12.2018,08:01:30,08:01:00,0,418211.71,0.71,0.815,,
202,41202,16,62641600607,406203,Breganzona- Posta- Mast 3,01.12.2018,08:03:10,08:02:00,-1,418212.32,0.6,0.569,,
202,41202,16,62641600607,422301,Breganzona- Camara Medi- Mast 1,01.12.2018,08:04:08,08:03:00,-1,418212.71,0.39,0.352,,
202,41202,16,62641600607,422401,Breganzona- Camara Scuole- Mast 1,01.12.2018,08:04:34,08:04:00,-1,418212.86,0.15,0.238,,
202,41202,16,62641600607,422801,Breganzona- Pianazzo- Mast 1,01.12.2018,08:04:58,08:04:30,0,418213.03,0.16,0.15,,
202,41202,16,62641600607,422501,Breganzona- Vergio'- Mast 1,01.12.2018,08:06:22,08:06:00,0,418213.22,0.19,0.156,M. Porte aperte,10
202,41202,16,62641600607,406002,Massagno- Cinque Vie- Mast 2,01.12.2018,08:09:00,08:09:00,0,418213.7,0.47,0.475,M. Porte aperte,26
202,41202,16,62641600607,405902,Lugano- Studio Radio- Mast 2,01.12.2018,08:09:58,08:10:00,0,418213.96,0.25,0.267,,
202,41202,16,62641600607,405802,Lugano- S. Nicolao- Mast 2,01.12.2018,08:11:58,08:12:00,0,418214.35,0.32,0.303,M. Porte aperte,12
202,41202,16,62641600607,405702,Lugano- Stazione Piazza Besso- Mast 2,01.12.2018,08:12:18,08:13:00,1,418214.52,0.24,0.263,,
202,41202,16,62641600656,405702,Lugano- Stazione Piazza Besso- Mast 2,01.12.2018,08:12:58,08:13:00,0,418214.52,0,0,,
207,41201,16,62641600615,405701,Lugano- Stazione Piazza Besso- Mast 1,01.12.2018,09:20:58,09:20:00,-1,493521.01,0,0,M. Porte aperte,4
207,41201,16,62641600615,405801,Lugano- S. Nicolao- Mast 1,01.12.2018,09:21:24,09:21:00,0,493521.19,0.17,0.186,,
207,41201,16,62641600615,422001,Lugano- Conservatorio- Mast 1,01.12.2018,09:22:42,09:23:00,0,493521.63,0.44,0.379,,
207,41201,16,62641600615,482701,Sorengo- Moncucchetto- Mast 1,01.12.2018,09:23:16,09:24:00,1,493521.85,0.22,0.211,,
207,41201,16,62641600615,482801,Cortivallo- Paese- Mast 1,01.12.2018,09:23:32,09:24:30,1,493521.98,0.13,0.15,,
207,41201,16,62641600615,482901,Cortivallo- Casa Anziani- Mast 1,01.12.2018,09:24:26,09:25:00,1,493522.24,0.25,0.273,,
