VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
430,41701,F,81141700753,28011,TPL Rimessa Rugi' E,02.11.2018,06:03:34,06:00:00,-4,239224.01,0,0,,
430,41701,F,81141700701,400105,Lugano- Centro- Mast 5,02.11.2018,06:16:42,06:15:00,-2,239226.76,0,0,M. Porte aperte,62
408,41702,F,81141700755,28011,TPL Rimessa Rugi' E,02.11.2018,06:17:24,06:15:00,-2,377834.05,0,0,M. Porte aperte,18
430,41701,F,81141700701,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,06:17:52,06:17:00,-1,239227.35,0.58,0.347,,
430,41701,F,81141700701,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,06:18:46,06:19:00,0,239227.93,0.58,0.507,,
430,41701,F,81141700701,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,06:21:08,06:22:00,1,239228.69,0.66,0.72,,
430,41701,F,81141700701,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,06:24:44,06:27:00,2,239230.32,1.72,1.66,,
408,41702,F,81141700703,400105,Lugano- Centro- Mast 5,02.11.2018,06:30:50,06:30:00,-1,377837.13,0,0,M. Porte aperte,390
430,41701,F,81141700702,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,06:30:56,06:30:00,-1,239230.37,0,0,M. Porte aperte,320
408,41702,F,81141700703,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,06:32:18,06:32:00,0,377837.74,0.6,0.347,,
408,41702,F,81141700703,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,06:33:16,06:34:00,1,377838.32,0.57,0.507,,
430,41701,F,81141700702,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,06:33:32,06:35:00,1,239231.98,1.6,1.65,,
408,41702,F,81141700703,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,06:34:24,06:37:00,3,377839.08,0.67,0.72,,
430,41701,F,81141700702,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,06:34:58,06:37:30,3,239232.77,0.79,0.769,M. Porte aperte,8
430,41701,F,81141700702,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,06:36:10,06:40:00,4,239233.4,0.58,0.604,M. Porte aperte,8
430,41701,F,81141700702,400105,Lugano- Centro- Mast 5,02.11.2018,06:36:50,06:41:00,4,239233.66,0.3,0.33,,
408,41702,F,81141700704,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,06:46:00,06:45:00,-1,377840.76,0,0,M. Porte aperte,396
430,41701,F,81141700705,400105,Lugano- Centro- Mast 5,02.11.2018,06:47:52,06:45:00,-3,239233.74,0,0,M. Porte aperte,78
408,41702,F,81141700704,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,06:48:14,06:50:00,2,377842.38,1.62,1.65,,
430,41701,F,81141700705,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,06:48:58,06:47:00,-2,239234.31,0.57,0.347,,
408,41702,F,81141700704,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,06:49:52,06:52:30,3,377843.2,0.81,0.769,M. Porte aperte,8
430,41701,F,81141700705,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,06:49:54,06:49:00,-1,239234.9,0.58,0.507,,
430,41701,F,81141700705,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,06:50:56,06:52:00,1,239235.66,0.66,0.72,,
408,41702,F,81141700704,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,06:51:04,06:55:00,4,377843.83,0.56,0.604,,
408,41702,F,81141700704,400105,Lugano- Centro- Mast 5,02.11.2018,06:51:52,06:56:00,4,377844.1,0.33,0.33,,
430,41701,F,81141700705,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,06:53:58,06:57:00,3,239237.29,1.73,1.66,,
430,41701,F,81141700706,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:01:16,07:00:00,-1,239237.34,0,0,M. Porte aperte,186
408,41702,F,81141700707,400105,Lugano- Centro- Mast 5,02.11.2018,07:01:34,07:00:00,-2,377844.15,0,0,M. Porte aperte,100
408,41702,F,81141700707,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,07:03:32,07:02:00,-2,377844.82,0.67,0.347,M. Porte aperte,16
430,41701,F,81141700706,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,07:04:14,07:05:00,1,239238.95,1.61,1.65,,
408,41702,F,81141700707,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,07:04:42,07:04:00,-1,377845.36,0.53,0.507,,
430,41701,F,81141700706,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,07:05:30,07:07:30,2,239239.74,0.78,0.769,M. Porte aperte,6
408,41702,F,81141700707,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,07:05:56,07:07:00,1,377846.12,0.66,0.72,,
430,41701,F,81141700706,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,07:06:40,07:10:00,3,239240.36,0.58,0.604,M. Porte aperte,8
430,41701,F,81141700706,400105,Lugano- Centro- Mast 5,02.11.2018,07:07:26,07:11:00,4,239240.63,0.31,0.33,,
408,41702,F,81141700707,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:09:18,07:12:00,3,377847.78,1.74,1.66,,
408,41702,F,81141700708,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:16:06,07:15:00,-1,377847.83,0,0,M. Porte aperte,168
430,41701,F,81141700709,400105,Lugano- Centro- Mast 5,02.11.2018,07:16:20,07:15:00,-1,239240.69,0,0,M. Porte aperte,298
430,41701,F,81141700709,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,07:17:30,07:17:00,0,239241.29,0.6,0.347,,
408,41702,F,81141700708,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,07:18:46,07:20:00,1,377849.45,1.62,1.65,,
430,41701,F,81141700709,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,07:18:48,07:19:00,0,239241.91,0.61,0.507,M. Porte aperte,12
408,41702,F,81141700708,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,07:20:18,07:22:30,2,377850.25,0.8,0.769,M. Porte aperte,10
430,41701,F,81141700709,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,07:20:46,07:22:00,1,239242.62,0.68,0.72,M. Porte aperte,18
408,41702,F,81141700708,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,07:21:44,07:25:00,3,377850.89,0.6,0.604,M. Porte aperte,16
408,41702,F,81141700708,400105,Lugano- Centro- Mast 5,02.11.2018,07:22:28,07:26:00,4,377851.17,0.31,0.33,,
430,41701,F,81141700709,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:23:50,07:27:00,3,239244.26,1.66,1.66,,
430,41701,F,81141700710,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:31:32,07:30:00,-2,239244.31,0,0,M. Porte aperte,422
408,41702,F,81141700711,400105,Lugano- Centro- Mast 5,02.11.2018,07:33:48,07:30:00,-4,377851.23,0,0,M. Porte aperte,598
430,41701,F,81141700710,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,07:34:36,07:35:00,0,239245.92,1.61,1.65,,
408,41702,F,81141700711,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,07:35:20,07:32:00,-3,377851.84,0.61,0.347,,
430,41701,F,81141700710,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,07:35:52,07:37:30,2,239246.67,0.75,0.769,,
408,41702,F,81141700711,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,07:36:38,07:34:00,-3,377852.43,0.59,0.507,,
430,41701,F,81141700710,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,07:37:16,07:40:00,3,239247.33,0.63,0.604,M. Porte aperte,18
408,41702,F,81141700711,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,07:38:02,07:37:00,-1,377853.19,0.72,0.72,M. Porte aperte,10
430,41701,F,81141700710,400105,Lugano- Centro- Mast 5,02.11.2018,07:38:02,07:41:00,3,239247.61,0.31,0.33,,
408,41702,F,81141700711,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:41:16,07:42:00,1,377854.84,1.68,1.66,,
408,41702,F,81141700712,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:46:18,07:45:00,-1,377854.89,0,0,M. Porte aperte,152
430,41701,F,81141700713,400105,Lugano- Centro- Mast 5,02.11.2018,07:47:16,07:45:00,-2,239247.66,0,0,M. Porte aperte,484
430,41701,F,81141700713,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,07:48:46,07:47:00,-2,239248.26,0.6,0.347,,
408,41702,F,81141700712,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,07:49:00,07:50:00,1,377856.52,1.62,1.65,,
430,41701,F,81141700713,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,07:49:30,07:49:00,0,239248.84,0.57,0.507,,
408,41702,F,81141700712,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,07:50:22,07:52:30,2,377857.28,0.76,0.769,,
430,41701,F,81141700713,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,07:51:04,07:52:00,1,239249.6,0.72,0.72,M. Porte aperte,18
408,41702,F,81141700712,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,07:52:02,07:55:00,3,377857.96,0.63,0.604,M. Porte aperte,16
408,41702,F,81141700712,400105,Lugano- Centro- Mast 5,02.11.2018,07:52:52,07:56:00,3,377858.23,0.31,0.33,,
430,41701,F,81141700713,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,07:55:08,07:57:00,2,239251.23,1.67,1.66,,
430,41701,F,81141700714,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:00:46,08:00:00,-1,239251.28,0,0,M. Porte aperte,182
408,41702,F,81141700715,400105,Lugano- Centro- Mast 5,02.11.2018,08:02:54,08:00:00,-3,377858.3,0,0,M. Porte aperte,470
430,41701,F,81141700714,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,08:04:00,08:05:00,1,239252.89,1.61,1.65,,
408,41702,F,81141700715,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,08:04:30,08:02:00,-3,377858.91,0.6,0.347,,
408,41702,F,81141700715,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,08:05:24,08:04:00,-1,377859.49,0.57,0.507,,
430,41701,F,81141700714,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,08:05:30,08:07:30,2,239253.68,0.79,0.769,M. Porte aperte,8
408,41702,F,81141700715,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,08:06:48,08:07:00,0,377860.26,0.72,0.72,M. Porte aperte,10
430,41701,F,81141700714,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,08:07:18,08:10:00,3,239254.31,0.59,0.604,M. Porte aperte,14
430,41701,F,81141700714,400105,Lugano- Centro- Mast 5,02.11.2018,08:08:00,08:11:00,3,239254.58,0.3,0.33,,
408,41702,F,81141700715,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:09:42,08:12:00,2,377861.9,1.68,1.66,,
430,41701,F,81141700717,400105,Lugano- Centro- Mast 5,02.11.2018,08:16:10,08:15:00,-1,239254.64,0,0,M. Porte aperte,64
430,41701,F,81141700717,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,08:17:32,08:17:00,-1,239255.25,0.61,0.347,,
430,41701,F,81141700717,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,08:18:50,08:19:00,0,239255.86,0.6,0.507,M. Porte aperte,10
408,41702,F,81141700716,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:19:42,08:15:00,-5,377861.95,0,0,M. Porte aperte,554
430,41701,F,81141700717,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,08:21:18,08:22:00,1,239256.57,0.63,0.72,,
408,41702,F,81141700716,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,08:22:14,08:20:00,-2,377863.57,1.62,1.65,,
408,41702,F,81141700716,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,08:23:38,08:22:30,-1,377864.37,0.79,0.769,M. Porte aperte,14
408,41702,F,81141700716,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,08:25:00,08:25:00,0,377865,0.58,0.604,M. Porte aperte,16
430,41701,F,81141700717,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:25:00,08:27:00,2,239258.21,1.72,1.66,,
408,41702,F,81141700716,400105,Lugano- Centro- Mast 5,02.11.2018,08:25:56,08:26:00,0,377865.27,0.31,0.33,,
430,41701,F,81141700718,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:31:52,08:30:00,-2,239258.25,0,0,M. Porte aperte,374
408,41702,F,81141700719,400105,Lugano- Centro- Mast 5,02.11.2018,08:32:10,08:30:00,-2,377865.34,0,0,M. Porte aperte,312
408,41702,F,81141700719,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,08:33:52,08:32:00,-2,377865.95,0.6,0.347,,
408,41702,F,81141700719,401001,Lugano- Piazza Luini- Mast 1,02.11.2018,08:35:12,08:34:00,-1,377866.58,0.63,0.507,M. Porte aperte,10
430,41701,F,81141700718,400706,Paradiso- Debarcadero- Mast 6,02.11.2018,08:35:12,08:35:00,0,239259.86,1.6,1.65,,
408,41702,F,81141700719,400701,Paradiso- Debarcadero- Mast 1,02.11.2018,08:36:36,08:37:00,0,377867.3,0.68,0.72,M. Porte aperte,10
430,41701,F,81141700718,401002,Lugano- Piazza Luini- Mast 2,02.11.2018,08:36:42,08:37:30,1,239260.66,0.8,0.769,M. Porte aperte,12
430,41701,F,81141700718,402402,Lugano- Piazza Manzoni- Mast 2,02.11.2018,08:38:46,08:40:00,1,239261.28,0.58,0.604,M. Porte aperte,10
430,41701,F,81141700718,400105,Lugano- Centro- Mast 5,02.11.2018,08:39:34,08:41:00,1,239261.55,0.31,0.33,,
408,41702,F,81141700719,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:39:50,08:42:00,2,377868.94,1.68,1.66,,
408,41702,F,81141700720,414601,Pazzallo- P&R Fornaci- Mast 1,02.11.2018,08:46:26,08:45:00,-1,377868.99,0,0,M. Porte aperte,150
430,41701,F,81141700721,400105,Lugano- Centro- Mast 5,02.11.2018,08:47:12,08:45:00,-2,239261.6,0,0,M. Porte aperte,202
430,41701,F,81141700721,402401,Lugano- Piazza Manzoni- Mast 1,02.11.2018,08:48:52,08:47:00,-2,239262.21,0.61,0.347,,
