VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
105,40801,8,81140800801,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,06:31:00,06:30:00,-1,396642.62,0,0,,
105,40801,8,81140800801,420101,Pambio- S. Pietro Chiesa- Mast 1,02.08.2019,06:31:58,06:31:30,0,396643.13,0.5,0.431,,
105,40801,8,81140800801,420201,Pambio- Paese- Mast 1,02.08.2019,06:34:02,06:34:30,0,396643.75,0.62,0.625,,
105,40801,8,81140800801,420301,Noranco- Asilo Bagion- Mast 1,02.08.2019,06:36:24,06:36:30,0,396644.11,0.35,0.39,,
105,40801,8,81140800801,420401,Noranco- Paese- Mast 1,02.08.2019,06:38:04,06:37:30,-1,396644.71,0.6,0.568,,
105,40801,8,81140800801,421201,Scairolo- Posteggio Nucleo- Mast 1,02.08.2019,06:40:38,06:40:30,0,396645.9,1.06,0.668,,
105,40801,8,81140800801,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,06:42:44,06:43:30,1,396646.95,1.16,1.31,,
105,40801,8,81140800851,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,06:47:42,06:45:00,-3,396646.95,0,0,,
105,40801,8,81140800851,421001,Pazzallo- Senago Bassa- Mast 1,02.08.2019,06:49:16,06:47:00,-2,396647.66,0.71,0.754,,
105,40801,8,81140800851,420601,Pazzallo- Senago- Mast 1,02.08.2019,06:50:08,06:48:00,-2,396648.18,0.41,0.406,,
105,40801,8,81140800851,420701,Pazzallo- Scuole Fano- Mast 1,02.08.2019,06:50:36,06:48:30,-2,396648.35,0.27,0.17,,
105,40801,8,81140800852,420701,Pazzallo- Scuole Fano- Mast 1,02.08.2019,06:52:10,06:52:00,0,396648.43,0,0,M. Porte aperte,4
105,40801,8,81140800852,420602,Pazzallo- Senago- Mast 2,02.08.2019,06:52:44,06:52:30,0,396648.63,0.19,0.256,,
105,40801,8,81140800852,421002,Pazzallo- Senago Bassa- Mast 2,02.08.2019,06:53:20,06:53:30,0,396649.08,0.38,0.256,,
105,40801,8,81140800852,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,06:54:08,06:55:00,1,396649.36,0.34,0.517,,
105,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:01:42,07:00:00,-2,396649.36,0,0,,
105,40801,8,81140800803,420101,Pambio- S. Pietro Chiesa- Mast 1,02.08.2019,07:02:36,07:01:30,-1,396649.88,0.52,0.431,,
105,40801,8,81140800803,420201,Pambio- Paese- Mast 1,02.08.2019,07:04:38,07:04:30,0,396650.5,0.62,0.625,,
105,40801,8,81140800803,420301,Noranco- Asilo Bagion- Mast 1,02.08.2019,07:05:48,07:06:30,1,396650.87,0.36,0.39,,
105,40801,8,81140800803,420401,Noranco- Paese- Mast 1,02.08.2019,07:07:38,07:07:30,0,396651.46,0.58,0.568,,
105,40801,8,81140800803,421201,Scairolo- Posteggio Nucleo- Mast 1,02.08.2019,07:10:14,07:10:30,0,396652.64,1.07,0.668,,
105,40801,8,81140800803,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:12:22,07:13:30,1,396653.7,1.17,1.31,,
105,40801,8,81140800853,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:17:46,07:15:00,-3,396653.7,0,0,,
105,40801,8,81140800853,421001,Pazzallo- Senago Bassa- Mast 1,02.08.2019,07:19:06,07:17:00,-2,396654.41,0.7,0.754,,
105,40801,8,81140800853,420601,Pazzallo- Senago- Mast 1,02.08.2019,07:20:00,07:18:00,-2,396654.93,0.41,0.406,,
105,40801,8,81140800853,420701,Pazzallo- Scuole Fano- Mast 1,02.08.2019,07:20:28,07:18:30,-2,396655.1,0.27,0.17,,
105,40801,8,81140800854,420701,Pazzallo- Scuole Fano- Mast 1,02.08.2019,07:23:06,07:22:00,-1,396655.1,0,0,,
105,40801,8,81140800854,420602,Pazzallo- Senago- Mast 2,02.08.2019,07:23:38,07:22:30,-1,396655.37,0.26,0.256,,
105,40801,8,81140800854,421002,Pazzallo- Senago Bassa- Mast 2,02.08.2019,07:24:16,07:23:30,-1,396655.83,0.38,0.256,,
105,40801,8,81140800854,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:25:02,07:25:00,0,396656.1,0.34,0.517,,
105,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:31:32,07:30:00,-2,396656.1,0,0,,
105,40801,8,81140800805,420101,Pambio- S. Pietro Chiesa- Mast 1,02.08.2019,07:32:20,07:31:30,-1,396656.63,0.52,0.431,,
105,40801,8,81140800805,420201,Pambio- Paese- Mast 1,02.08.2019,07:34:06,07:34:30,0,396657.24,0.61,0.625,,
105,40801,8,81140800805,420301,Noranco- Asilo Bagion- Mast 1,02.08.2019,07:36:42,07:36:30,0,396657.61,0.36,0.39,,
105,40801,8,81140800805,420401,Noranco- Paese- Mast 1,02.08.2019,07:38:12,07:37:30,-1,396658.2,0.58,0.568,,
105,40801,8,81140800805,421201,Scairolo- Posteggio Nucleo- Mast 1,02.08.2019,07:40:48,07:40:30,0,396659.38,1.07,0.668,,
105,40801,8,81140800805,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:42:54,07:43:30,1,396660.44,1.17,1.31,,
105,40801,8,81140800855,414601,Pazzallo- P&R Fornaci- Mast 1,02.08.2019,07:47:32,07:45:00,-3,396660.44,0,0,,
105,40801,8,81140800855,421001,Pazzallo- Senago Bassa- Mast 1,02.08.2019,07:48:58,07:47:00,-2,396661.16,0.72,0.754,,
