VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
445,40601,6,81140626036,28011,TPL Rimessa Rugi' E,02.08.2019,05:58:06,05:58:00,0,73751.56,0,0,M. Porte aperte,90
444,40602,6,81140626024,28011,TPL Rimessa Rugi' E,02.08.2019,06:03:56,06:00:00,-4,87362.1,0,0,,
444,40602,6,81140626024,411001,Lugano- Cornaredo- Mast 1,02.08.2019,06:06:38,06:05:00,-2,87363.03,0.93,1.39,,
444,40602,6,81140606002,411001,Lugano- Cornaredo- Mast 1,02.08.2019,06:07:04,06:05:00,-2,87363.03,0,0,,
444,40602,6,81140606002,404901,Lugano- Stadio- Mast 1,02.08.2019,06:07:18,06:05:30,-2,87363.17,0.14,0.153,,
444,40602,6,81140606002,405001,Lugano- Resega- Mast 1,02.08.2019,06:08:26,06:06:30,-2,87363.44,0.27,0.23,M. Porte aperte,14
428,40603,6,81140626030,28011,TPL Rimessa Rugi' E,02.08.2019,06:09:08,06:15:00,6,253841.73,0,0,M. Porte aperte,46
444,40602,6,81140606002,412002,Lugano- Via Brentani- Mast 2,02.08.2019,06:09:44,06:08:00,-2,87364.14,0.69,0.7,,
444,40602,6,81140606002,412202,Lugano- Via Beltramina- Mast 2,02.08.2019,06:11:18,06:09:00,-2,87364.48,0.33,0.312,M. Porte aperte,12
445,40601,6,81140626036,407002,Lugano Stazione 2,02.08.2019,06:11:24,06:10:00,-1,73755.69,4.12,4.085,,
444,40602,6,81140606002,411902,Lugano- Casa Serena- Mast 2,02.08.2019,06:11:50,06:09:30,-2,87364.75,0.27,0.318,,
445,40601,6,81140606001,407002,Lugano Stazione 2,02.08.2019,06:12:06,06:10:00,-2,73755.72,0,0,M. Porte aperte,10
444,40602,6,81140606002,408202,Lugano- Ponte Madonnetta- Mast 2,02.08.2019,06:12:58,06:11:00,-2,87365.13,0.37,0.33,M. Porte aperte,10
445,40601,6,81140606001,402802,Lugano- ai Frati- Mast 2,02.08.2019,06:14:06,06:13:00,-1,73756.48,0.76,0.771,,
444,40602,6,81140606002,412102,Lugano- Universita'- Mast 2,02.08.2019,06:14:38,06:11:30,-3,87365.33,0.2,0.19,M. Porte aperte,14
444,40602,6,81140606002,412302,Lugano- Via Olgiati- Mast 2,02.08.2019,06:15:10,06:13:00,-2,87365.64,0.3,0.3,,
445,40601,6,81140606001,412301,Lugano- Via Olgiati- Mast 1,02.08.2019,06:15:32,06:15:00,-1,73756.97,0.49,0.505,,
444,40602,6,81140606002,402801,Lugano- ai Frati- Mast 1,02.08.2019,06:16:16,06:15:00,-1,87366.29,0.6,0.56,M. Porte aperte,8
445,40601,6,81140606001,412101,Lugano- Universita'- Mast 1,02.08.2019,06:16:28,06:17:00,1,73757.35,0.37,0.35,,
445,40601,6,81140606001,408205,Lugano- Ponte Madonnetta- Mast 5,02.08.2019,06:17:36,06:18:30,1,73757.56,0.21,0.22,,
445,40601,6,81140606001,411901,Lugano- Casa Serena- Mast 1,02.08.2019,06:18:04,06:19:00,1,73757.94,0.37,0.325,,
445,40601,6,81140606001,412201,Lugano- Via Beltramina- Mast 1,02.08.2019,06:18:30,06:19:30,1,73758.13,0.19,0.224,,
444,40602,6,81140606002,407001,Lugano- Stazione- Mast 1,02.08.2019,06:18:38,06:18:00,-1,87366.97,0.72,0.772,,
445,40601,6,81140606001,412001,Lugano- Via Brentani- Mast 1,02.08.2019,06:19:14,06:21:00,2,73758.44,0.31,0.28,,
445,40601,6,81140606001,405002,Lugano- Resega- Mast 2,02.08.2019,06:21:26,06:23:00,2,73759.23,0.78,0.765,,
428,40603,6,81140606004,411001,Lugano- Cornaredo- Mast 1,02.08.2019,06:21:48,06:20:00,-2,253843.24,0,0,M. Porte aperte,536
445,40601,6,81140606001,404902,Lugano- Stadio- Mast 2,02.08.2019,06:22:12,06:24:00,2,73759.57,0.26,0.227,,
428,40603,6,81140606004,404901,Lugano- Stadio- Mast 1,02.08.2019,06:22:16,06:20:30,-2,253843.41,0.16,0.153,M. Porte aperte,10
445,40601,6,81140606001,411001,Lugano- Cornaredo- Mast 1,02.08.2019,06:22:34,06:25:00,2,73759.68,0.18,0.176,,
428,40603,6,81140606004,405001,Lugano- Resega- Mast 1,02.08.2019,06:23:06,06:21:30,-2,253843.63,0.22,0.23,,
428,40603,6,81140606004,412002,Lugano- Via Brentani- Mast 2,02.08.2019,06:24:36,06:23:00,-2,253844.34,0.7,0.7,,
