VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
309,41301,S,81141300455,28011,TPL Rimessa Rugi' E,01.07.2019,06:59:26,06:55:30,-4,583713.71,0,0,M. Porte aperte,208
309,41301,S,81141300455,412402,Lugano- Pista Ghiaccio- Mast 2,01.07.2019,06:59:26,07:01:30,2,583713.71,0,1.35,,
303,41302,S,81141300458,28011,TPL Rimessa Rugi' E,01.07.2019,07:00:20,07:05:30,5,621869.33,0,0,,
309,41301,S,81141300402,412402,Lugano- Pista Ghiaccio- Mast 2,01.07.2019,07:02:14,07:01:30,-1,583713.71,0,0,M. Porte aperte,56
309,41301,S,81141300402,405002,Lugano- Resega- Mast 2,01.07.2019,07:03:44,07:03:30,0,583713.93,0.22,0.263,,
309,41301,S,81141300402,404802,Lugano- Gerra- Mast 2,01.07.2019,07:05:00,07:05:00,0,583714.41,0.47,0.421,M. Porte aperte,12
309,41301,S,81141300402,404702,Lugano- Cimitero- Mast 2,01.07.2019,07:06:00,07:06:00,0,583714.72,0.3,0.304,M. Porte aperte,10
309,41301,S,81141300402,402602,Lugano- Via Ginevra- Mast 2,01.07.2019,07:09:44,07:10:00,0,583716.21,1.44,1.41,M. Porte aperte,18
309,41301,S,81141300402,400102,Lugano- Centro- Mast 2,01.07.2019,07:11:54,07:11:30,0,583716.41,0.24,0.313,,
303,41302,S,81141300404,412402,Lugano- Pista Ghiaccio- Mast 2,01.07.2019,07:11:58,07:11:30,0,621870.74,0,0,M. Porte aperte,58
303,41302,S,81141300404,405002,Lugano- Resega- Mast 2,01.07.2019,07:13:38,07:13:30,0,621870.96,0.22,0.263,,
303,41302,S,81141300404,404802,Lugano- Gerra- Mast 2,01.07.2019,07:15:02,07:15:00,0,621871.42,0.46,0.421,,
303,41302,S,81141300404,404702,Lugano- Cimitero- Mast 2,01.07.2019,07:15:42,07:16:00,0,621871.74,0.31,0.304,,
309,41301,S,81141300401,400102,Lugano- Centro- Mast 2,01.07.2019,07:18:44,07:13:00,-6,583716.45,0,0,M. Porte aperte,376
303,41302,S,81141300404,402602,Lugano- Via Ginevra- Mast 2,01.07.2019,07:19:10,07:20:00,1,621873.23,1.45,1.41,M. Porte aperte,12
309,41301,S,81141300401,401302,Lugano- Autosilo- Mast 2,01.07.2019,07:19:38,07:15:00,-5,583716.84,0.39,0.382,M. Porte aperte,10
305,41303,S,81141300462,28011,TPL Rimessa Rugi' E,01.07.2019,07:19:42,07:15:30,-4,628585.54,0,0,M. Porte aperte,168
303,41302,S,81141300404,400102,Lugano- Centro- Mast 2,01.07.2019,07:20:12,07:21:30,1,621873.43,0.24,0.313,,
305,41303,S,81141300462,412402,Lugano- Pista Ghiaccio- Mast 2,01.07.2019,07:21:00,07:21:30,0,628585.92,0,1.35,,
