VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
301,41301,S,81141300455,28011,TPL Rimessa Rugi' E,03.06.2019,06:55:52,06:55:30,0,592608.72,0,0,M. Porte aperte,26
301,41301,S,81141300455,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,06:59:40,07:01:30,2,592609.86,1.14,1.35,,
301,41301,S,81141300402,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:01:44,07:01:30,0,592610.07,0,0,M. Porte aperte,34
301,41301,S,81141300402,405002,Lugano- Resega- Mast 2,03.06.2019,07:02:30,07:03:30,1,592610.28,0.21,0.263,,
301,41301,S,81141300402,404802,Lugano- Gerra- Mast 2,03.06.2019,07:05:02,07:05:00,0,592610.74,0.46,0.421,,
315,41302,S,81141300458,28011,TPL Rimessa Rugi' E,03.06.2019,07:06:38,07:05:30,-1,116896,0,0,M. Porte aperte,50
301,41301,S,81141300402,404702,Lugano- Cimitero- Mast 2,03.06.2019,07:06:40,07:06:00,-1,592611.05,0.31,0.304,M. Porte aperte,10
315,41302,S,81141300458,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:09:08,07:11:30,2,116897.17,1.17,1.35,,
301,41301,S,81141300402,402602,Lugano- Via Ginevra- Mast 2,03.06.2019,07:10:44,07:10:00,-1,592612.53,1.44,1.41,M. Porte aperte,12
301,41301,S,81141300402,400102,Lugano- Centro- Mast 2,03.06.2019,07:11:56,07:11:30,0,592612.73,0.24,0.313,,
315,41302,S,81141300404,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:12:32,07:11:30,-1,116897.37,0,,M. Porte aperte,38
315,41302,S,81141300404,405002,Lugano- Resega- Mast 2,03.06.2019,07:14:12,07:13:30,-1,116897.58,0.21,0.263,,
301,41301,S,81141300401,400102,Lugano- Centro- Mast 2,03.06.2019,07:14:48,07:13:00,-2,592612.76,0,0,M. Porte aperte,126
315,41302,S,81141300404,404802,Lugano- Gerra- Mast 2,03.06.2019,07:15:46,07:15:00,-1,116898.04,0.46,0.421,,
301,41301,S,81141300401,401302,Lugano- Autosilo- Mast 2,03.06.2019,07:15:54,07:15:00,-1,592613.16,0.39,0.382,,
315,41302,S,81141300404,404702,Lugano- Cimitero- Mast 2,03.06.2019,07:16:48,07:16:00,-1,116898.36,0.31,0.304,M. Porte aperte,12
310,41303,S,81141300462,28011,TPL Rimessa Rugi' E,03.06.2019,07:18:06,07:15:30,-3,576535.41,0,0,,
310,41303,S,81141300462,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:18:06,07:21:30,3,576535.68,0.27,1.35,,
301,41301,S,81141300401,404701,Lugano- Cimitero- Mast 1,03.06.2019,07:19:06,07:19:00,0,592614.62,1.46,1.416,M. Porte aperte,8
301,41301,S,81141300401,404801,Lugano- Gerra- Mast 1,03.06.2019,07:19:50,07:20:00,0,592614.88,0.26,0.278,,
315,41302,S,81141300404,402602,Lugano- Via Ginevra- Mast 2,03.06.2019,07:20:08,07:20:00,0,116899.82,1.41,1.41,M. Porte aperte,12
315,41302,S,81141300404,400102,Lugano- Centro- Mast 2,03.06.2019,07:20:50,07:21:30,1,116900.02,0.25,0.313,,
310,41303,S,81141300406,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:22:36,07:21:30,-1,576535.78,0,0,M. Porte aperte,184
301,41301,S,81141300401,405001,Lugano- Resega- Mast 1,03.06.2019,07:23:02,07:21:00,-2,592615.44,0.56,0.411,,
301,41301,S,81141300401,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:23:20,07:23:00,0,592615.68,0.24,0.443,,
315,41302,S,81141300403,400102,Lugano- Centro- Mast 2,03.06.2019,07:24:54,07:23:00,-2,116900.09,0,0,M. Porte aperte,56
310,41303,S,81141300406,405002,Lugano- Resega- Mast 2,03.06.2019,07:25:22,07:23:30,-2,576536,0.22,0.263,,
315,41302,S,81141300403,401302,Lugano- Autosilo- Mast 2,03.06.2019,07:26:06,07:25:00,-1,116900.39,0.3,0.382,,
310,41303,S,81141300406,404802,Lugano- Gerra- Mast 2,03.06.2019,07:26:46,07:25:00,-2,576536.46,0.46,0.421,M. Porte aperte,10
310,41303,S,81141300406,404702,Lugano- Cimitero- Mast 2,03.06.2019,07:27:48,07:26:00,-2,576536.77,0.3,0.304,M. Porte aperte,16
315,41302,S,81141300403,404701,Lugano- Cimitero- Mast 1,03.06.2019,07:29:06,07:29:00,0,116901.89,1.49,1.416,M. Porte aperte,8
315,41302,S,81141300403,404801,Lugano- Gerra- Mast 1,03.06.2019,07:29:34,07:30:00,0,116902.16,0.27,0.278,,
315,41302,S,81141300403,405001,Lugano- Resega- Mast 1,03.06.2019,07:30:56,07:31:00,0,116902.65,0.41,0.411,,
315,41302,S,81141300403,412402,Lugano- Pista Ghiaccio- Mast 2,03.06.2019,07:31:14,07:33:00,2,116902.81,0.24,0.443,,
