VEICOLO,TURNO,LINEA,CORSA,POSIZIONE,INDIRIZZO,DATA,TRANS.REALE,TRANS.PROGRAMMATO,SCOST.,KM,TRATTA REALE [KM],TRATTA PROGR. [KM],EVENTO,DURATA
207,41201,16,62641600615,405701,Lugano- Stazione Piazza Besso- Mast 1,01.11.2018,09:24:18,09:20:00,-4,487910.04,0,0,M. Porte aperte,6
207,41201,16,62641600615,405801,Lugano- S. Nicolao- Mast 1,01.11.2018,09:24:40,09:21:00,-4,487910.23,0.18,0.186,,
207,41201,16,62641600615,422001,Lugano- Conservatorio- Mast 1,01.11.2018,09:25:56,09:23:00,-3,487910.66,0.43,0.379,,
207,41201,16,62641600615,482701,Sorengo- Moncucchetto- Mast 1,01.11.2018,09:26:30,09:24:00,-3,487910.88,0.22,0.211,,
207,41201,16,62641600615,482801,Cortivallo- Paese- Mast 1,01.11.2018,09:26:48,09:24:30,-2,487911.01,0.12,0.15,,
207,41201,16,62641600615,482901,Cortivallo- Casa Anziani- Mast 1,01.11.2018,09:27:26,09:25:00,-2,487911.27,0.26,0.273,,
207,41201,16,62641600615,483001,Cremignone- Paese- Mast 1,01.11.2018,09:27:52,09:26:00,-2,487911.46,0.18,0.227,,
207,41201,16,62641600615,422101,Breganzona- Via Casale- Mast 1,01.11.2018,09:28:24,09:27:00,-1,487911.73,0.27,0.245,,
207,41201,16,62641600615,483101,Breganzona- Prevagno- Mast 1,01.11.2018,09:28:52,09:28:00,-1,487911.97,0.23,0.217,,
207,41201,16,62641600615,483201,Muzzano- Paese- Mast 1,01.11.2018,09:29:42,09:29:00,-1,487912.32,0.35,0.421,,
207,41201,16,62641600615,422201,Breganzona- Biogno- Mast 1,01.11.2018,09:31:28,09:31:00,0,487913.04,0.71,0.815,,
207,41201,16,62641600615,406203,Breganzona- Posta- Mast 3,01.11.2018,09:32:54,09:32:00,-1,487913.67,0.63,0.569,,
207,41201,16,62641600615,422301,Breganzona- Camara Medi- Mast 1,01.11.2018,09:33:50,09:33:00,-1,487914.04,0.37,0.352,,
207,41201,16,62641600615,422401,Breganzona- Camara Scuole- Mast 1,01.11.2018,09:34:12,09:34:00,0,487914.2,0.15,0.238,,
207,41201,16,62641600615,422801,Breganzona- Pianazzo- Mast 1,01.11.2018,09:34:34,09:34:30,0,487914.37,0.16,0.15,,
207,41201,16,62641600615,422501,Breganzona- Vergio'- Mast 1,01.11.2018,09:37:42,09:36:00,-2,487914.56,0.19,0.156,,
207,41201,16,62641600615,406002,Massagno- Cinque Vie- Mast 2,01.11.2018,09:39:40,09:39:00,-1,487915,0.44,0.475,,
207,41201,16,62641600615,405902,Lugano- Studio Radio- Mast 2,01.11.2018,09:40:56,09:40:00,-1,487915.3,0.3,0.267,,
207,41201,16,62641600615,405802,Lugano- S. Nicolao- Mast 2,01.11.2018,09:41:44,09:42:00,0,487915.7,0.3,0.303,,
207,41201,16,62641600615,405702,Lugano- Stazione Piazza Besso- Mast 2,01.11.2018,09:42:38,09:43:00,0,487915.86,0.25,0.263,,
207,41201,16,62641600654,405702,Lugano- Stazione Piazza Besso- Mast 2,01.11.2018,09:42:48,09:43:00,0,487915.86,0,0,,
